"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","0","19","1302.72570271","1","0","0","0","3","right","out","Male","Right-handed","2","1","yes","right","s","1237.44241276","1368.00899267","19","red","1"
"100","50","19","1020.41839649","1","1","0","1","0","left","out","Male","Right-handed","2","1","yes","left","d","890.11046809","586.11171244","19","green","2"
"100","66","19","912.165013146","1","1","0","2","2","left","out","Male","Right-handed","2","1","yes","left","d","861.673553884","529.642939038","19","green","1"
"100","75","19","878.556538527","1","1","0","3","1","right","in","Male","Right-handed","2","1","yes","right","s","858.277890828","697.184338514","19","green","2"
"100","80","19","867.706788921","1","1","0","4","3","right","in","Male","Right-handed","2","1","yes","right","d","1022.91302863","625.702552359","19","red","0"
"100","83","19","904.397530116","1","1","0","5","1","left","in","Male","Right-handed","2","1","yes","left","s","1574.39815015","601.30432203","19","green","0"
"100","85","19","899.195914722","1","1","0","6","3","right","in","Male","Right-handed","2","1","yes","right","d","1046.05696748","689.915477239","19","green","3"
"100","87","19","878.688029069","1","1","0","7","0","right","in","Male","Right-handed","2","1","yes","right","d","980.533627102","489.732031898","19","red","3"
"100","88","19","861.406831201","1","1","0","8","2","right","out","Male","Right-handed","2","1","yes","right","s","701.142203814","745.172292698","19","red","2"
"100","90","19","842.75123112","1","1","0","9","1","right","in","Male","Right-handed","2","1","yes","right","d","963.746454165","385.955206624","19","red","3"
"100","90","19","819.816368065","1","1","0","10","0","left","in","Male","Right-handed","2","1","yes","left","s","723.453262328","457.482212697","19","green","1"
"100","83","19","799.46014046","1","0","0","11","2","right","out","Male","Right-handed","2","1","yes","right","d","629.159150058","521.924123543","19","green","3"
"100","84","19","809.398736679","1","1","0","12","0","left","in","Male","Right-handed","2","1","yes","left","d","1127.68757847","729.636204157","19","red","0"
"100","78","19","819.028239083","1","0","0","13","3","left","out","Male","Right-handed","2","1","yes","left","d","1159.1625656","729.26097505","19","red","0"
"100","80","19","806.342943368","1","1","0","14","0","left","out","Male","Right-handed","2","1","yes","left","d","727.703934615","529.793672098","19","green","1"
"100","81","19","799.907325226","1","1","0","15","3","right","out","Male","Right-handed","2","1","yes","right","s","965.377578296","441.3685279","19","green","2"
"100","82","19","792.828388902","1","1","0","16","1","left","out","Male","Right-handed","2","1","yes","left","s","870.097928382","489.032887067","19","red","0"
"100","83","19","785.11790764","1","1","0","17","1","right","in","Male","Right-handed","2","1","yes","right","s","834.626911624","473.452540734","19","green","1"
"100","84","19","774.854214715","1","1","0","18","0","left","in","Male","Right-handed","2","1","yes","left","s","739.152912275","441.062571858","19","green","2"
