"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","100","20","1314.21480495","1","1","0","0","3","right","out","Female","Right-handed","0","3","yes","right","s","1340.97418079","1287.4554291","2","green","1"
"100","100","20","1003.8313012","1","1","0","1","3","right","out","Female","Right-handed","0","3","yes","right","s","769.414117596","617.481477304","2","green","2"
"100","100","20","970.757621338","1","1","0","2","1","left","in","Female","Right-handed","0","3","yes","left","d","879.041688022","930.178835213","2","green","2"
"100","100","20","1070.71318407","1","1","0","3","1","right","in","Female","Right-handed","0","3","yes","right","s","1531.62024152","1209.53950301","2","red","0"
"100","100","20","1058.18314943","1","1","0","4","0","right","in","Female","Right-handed","0","3","yes","right","s","1143.1233335","873.002688204","2","red","1"
"100","100","20","1006.27098122","1","1","0","5","0","right","in","Female","Right-handed","0","3","yes","right","s","819.749165028","673.671115364","2","green","2"
"100","100","20","992.683582891","1","1","0","6","3","right","out","Female","Right-handed","0","3","yes","right","d","749.149633139","1073.16875268","2","green","1"
"100","100","20","967.643564953","1","1","0","7","0","right","in","Female","Right-handed","0","3","yes","right","d","638.883846586","945.84303219","2","green","2"
"100","100","20","953.239176678","1","1","0","8","2","left","out","Female","Right-handed","0","3","yes","left","s","586.402917706","1089.60522324","2","red","3"
"100","100","20","908.768416063","1","1","0","9","2","left","out","Female","Right-handed","0","3","yes","left","s","639.996395203","377.066745863","2","green","2"
"100","100","20","883.261903081","1","1","0","10","2","left","in","Female","Right-handed","0","3","yes","left","s","638.648764972","617.744781543","2","green","0"
"100","100","20","888.474017228","1","1","0","11","2","right","in","Female","Right-handed","0","3","yes","right","s","1290.37486699","601.239678697","2","red","0"
"100","92","20","888.159075332","1","0","0","12","3","right","out","Female","Right-handed","0","3","yes","right","d","598.905539522","1169.85400566","2","red","0"
"100","92","20","872.469127154","1","1","0","13","1","left","out","Female","Right-handed","0","3","yes","left","d","559.500664836","777.498936841","2","red","3"
"100","93","20","860.943546416","1","1","0","14","0","left","out","Female","Right-handed","0","3","yes","left","s","558.1087764","841.062055773","2","green","1"
"100","87","20","876.6158153","1","0","0","15","2","right","out","Female","Right-handed","0","3","yes","right","s","1173.61948079","1049.78021633","2","green","1"
"100","88","20","869.558028448","1","1","0","16","0","left","out","Female","Right-handed","0","3","yes","left","s","752.13417548","761.132702133","2","green","3"
"100","88","20","861.566129632","1","1","0","17","0","left","in","Female","Right-handed","0","3","yes","left","s","841.704441151","609.703258364","2","red","3"
"100","89","20","855.848068373","1","1","0","18","2","left","in","Female","Right-handed","0","3","yes","left","d","536.491851039","969.354080382","2","green","3"
"100","85","20","862.330920834","1","0","0","19","1","right","in","Female","Right-handed","0","3","yes","right","s","1569.98889696","401.021338224","2","green","2"
"100","85","20","853.343440026","1","1","0","20","2","right","out","Female","Right-handed","0","3","yes","right","s","881.614436643","465.573211088","2","red","2"
"100","81","20","860.380506553","1","0","0","21","3","right","out","Female","Right-handed","0","3","yes","right","s","1215.08524836","801.232558901","2","red","0"
"100","0","20","1094.38350567","1","0","1","22","1","left","out","Female","Right-handed","0","3","no","left","s","1211.36723854","977.399772808","2","red","0"
"100","50","20","848.494948471","1","1","1","23","0","right","out","Female","Right-handed","0","3","no","right","s","764.058874956","441.153907581","2","red","3"
"100","66","20","868.360868564","1","1","1","24","1","left","out","Female","Right-handed","0","3","no","left","d","518.636872985","1297.54854451","2","green","0"
"100","75","20","887.684786017","1","1","1","25","3","right","out","Female","Right-handed","0","3","no","right","d","650.159105033","1241.15397172","2","green","3"
"100","80","20","882.216540637","1","1","1","26","2","left","in","Female","Right-handed","0","3","no","left","s","886.89591561","833.791202622","2","red","2"
"100","83","20","901.069097532","1","1","1","27","2","left","out","Female","Right-handed","0","3","no","left","d","885.461372531","1105.20239148","2","green","3"
"100","71","20","959.485463104","1","0","1","28","0","left","out","Female","Right-handed","0","3","no","left","d","865.915923525","1754.05138955","2","green","0"
"100","75","20","1020.607245","1","1","1","29","2","left","in","Female","Right-handed","0","3","no","left","d","1103.51352409","1793.40591251","2","red","1"
"100","77","20","1040.93420587","1","1","1","30","1","right","out","Female","Right-handed","0","3","no","right","d","1262.1198525","1144.97993307","2","red","2"
"100","80","20","1016.39893126","1","1","1","31","0","right","in","Female","Right-handed","0","3","no","right","d","845.59852165","745.56439793","2","green","0"
"100","81","20","1017.599954","1","1","1","32","1","right","out","Female","Right-handed","0","3","no","right","s","858.094729232","1201.12563365","2","red","0"
"100","75","20","1033.81372192","1","0","1","33","2","right","out","Female","Right-handed","0","3","no","right","d","1150.64594528","1273.68439283","2","red","2"
"100","76","20","1012.53397755","1","1","1","34","2","right","in","Female","Right-handed","0","3","no","right","s","841.136460873","673.217629133","2","green","0"
"100","78","20","1006.34612701","1","1","1","35","2","right","out","Female","Right-handed","0","3","no","right","d","737.983416646","1113.8247234","2","green","2"
"100","80","20","1006.01214556","1","1","1","36","1","left","in","Female","Right-handed","0","3","no","left","s","977.32280202","1025.35000863","2","green","2"
"100","81","20","1004.00748212","1","1","1","37","1","left","in","Female","Right-handed","0","3","no","left","d","850.99577751","1096.8792835","2","green","2"
"100","82","20","1012.3305506","1","1","1","38","1","right","in","Female","Right-handed","0","3","no","right","d","1337.46367139","953.53562112","2","red","1"
"100","83","20","1021.92117379","1","1","1","39","1","left","in","Female","Right-handed","0","3","no","left","s","1464.88015327","905.04338266","2","green","0"
"100","84","20","1017.05428773","1","1","1","40","1","left","in","Female","Right-handed","0","3","no","left","d","914.463003672","944.437673865","2","red","1"
"100","85","20","998.28840217","1","1","1","41","2","left","out","Female","Right-handed","0","3","no","left","s","882.187869018","401.28528389","2","red","0"
"100","80","20","985.028356863","1","0","1","42","0","right","in","Female","Right-handed","0","3","no","right","s","766.816674182","672.838227285","2","green","0"
"100","81","20","974.837367137","1","1","1","43","0","right","in","Female","Right-handed","0","3","no","right","s","656.262888599","865.39027718","2","red","3"
"100","82","20","981.71070172","1","1","1","44","1","left","in","Female","Right-handed","0","3","no","left","d","1024.90037094","1240.94775415","2","red","3"
"100","83","20","970.266197594","1","1","1","45","3","left","out","Female","Right-handed","0","3","no","left","s","708.54754197","705.537663413","2","green","2"
