"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","0","20","2544.00145475","1","0","0","0","1","left","in","Female","Right-handed","0","1","yes","left","None","2087.91856208","3000.08434743","24","red","3"
"50","0","20","2454.31777043","0","0","0","1","0","right","in","Female","Right-handed","0","1","yes","None","d","3000.09332738","1729.17484484","24","red","1"
"66","0","20","2060.93620512","1","0","0","2","1","right","in","Female","Right-handed","0","1","yes","right","s","1290.67694743","1257.66920158","24","green","1"
"75","25","20","1893.36973903","1","1","0","3","3","left","out","Female","Right-handed","0","1","yes","left","d","1652.22337251","1129.11730899","24","green","2"
"80","40","20","1816.43267472","1","1","0","4","1","right","in","Female","Right-handed","0","1","yes","right","d","1759.77179371","1257.59704123","24","red","0"
"83","50","20","1783.06317569","1","1","0","5","0","right","in","Female","Right-handed","0","1","yes","right","s","2199.19655067","1033.23481041","24","green","1"
"85","57","20","1696.72184024","1","1","0","6","2","left","in","Female","Right-handed","0","1","yes","left","d","1643.5849773","713.762677769","24","red","1"
"87","62","20","1628.67195939","1","1","0","7","3","right","in","Female","Right-handed","0","1","yes","right","d","1751.29183055","553.353756313","24","green","0"
"88","66","20","1570.90894312","1","1","0","8","0","right","out","Female","Right-handed","0","1","yes","right","d","1727.8503016","489.759324402","24","green","2"
"90","70","20","1558.55574756","1","1","0","9","0","left","out","Female","Right-handed","0","1","yes","left","d","2125.38517589","769.368799021","24","green","0"
"90","72","20","1491.67889165","1","1","0","10","1","right","in","Female","Right-handed","0","1","yes","right","d","1059.9354213","585.885243883","24","red","3"
"83","66","20","1521.97188996","0","0","0","11","3","left","in","Female","Right-handed","0","1","yes","None","d","3000.08081959","710.308923251","24","green","3"
"84","69","20","1501.62202889","1","1","0","12","3","left","out","Female","Right-handed","0","1","yes","left","d","1912.96211486","601.885277236","24","red","3"
"85","71","20","1493.56524432","1","1","0","13","2","right","in","Female","Right-handed","0","1","yes","right","s","1784.29604857","993.358041033","24","green","3"
"86","66","20","1494.35053978","1","0","0","14","3","right","out","Female","Right-handed","0","1","yes","right","d","1984.87070149","1025.81865111","24","green","2"
"87","68","20","1483.50807362","1","1","0","15","3","right","in","Female","Right-handed","0","1","yes","right","s","1624.4371493","1017.30501312","24","red","1"
"88","70","20","1437.62262542","1","1","0","16","2","left","in","Female","Right-handed","0","1","yes","left","s","981.918220841","424.992687753","24","green","0"
"88","72","20","1441.19896607","1","1","0","17","0","left","out","Female","Right-handed","0","1","yes","left","d","1930.6099698","1073.38354411","24","green","2"
"89","68","20","1431.6633927","1","0","0","18","3","right","out","Female","Right-handed","0","1","yes","right","s","1726.95230618","793.093837954","24","red","1"
"90","70","20","1434.17931718","1","1","0","19","1","right","out","Female","Right-handed","0","1","yes","right","d","1730.53434576","1233.42941884","24","red","1"
"90","71","20","1421.52936531","1","1","0","20","0","left","in","Female","Right-handed","0","1","yes","left","d","1447.95410987","889.106545874","24","green","0"
"90","72","20","1403.01169878","1","1","0","21","1","left","in","Female","Right-handed","0","1","yes","left","s","954.530643456","1073.75076009","24","green","0"
"100","100","20","1104.06820788","1","1","1","22","2","right","in","Female","Right-handed","0","1","no","right","s","1422.99304438","785.143371384","24","red","2"
"100","100","20","901.06640163","1","1","1","23","0","left","out","Female","Right-handed","0","1","no","left","s","1042.51334806","353.61584269","24","red","0"
"100","100","20","934.970432431","1","1","1","24","0","left","out","Female","Right-handed","0","1","no","left","d","828.293334049","1177.26365402","24","green","0"
"100","100","20","881.189914484","1","1","1","25","1","right","in","Female","Right-handed","0","1","no","right","s","1069.78963816","369.907083132","24","green","3"
"100","100","20","861.342483906","1","1","1","26","0","right","in","Female","Right-handed","0","1","no","right","d","994.452312596","569.453210592","24","red","3"
"100","100","20","842.217928949","1","1","1","27","0","left","out","Female","Right-handed","0","1","no","left","s","964.053564145","529.136744175","24","green","0"
"100","100","20","850.489008902","1","1","1","28","3","right","out","Female","Right-handed","0","1","no","right","d","1270.69751153","529.533465724","24","red","2"
"100","100","20","952.141674973","1","1","1","29","3","right","out","Female","Right-handed","0","1","no","right","s","1678.27870955","1649.14196538","24","green","2"
"100","100","20","940.652142089","1","1","1","30","1","left","out","Female","Right-handed","0","1","no","left","s","1207.79100824","489.680749801","24","green","3"
"100","100","20","970.672928901","1","1","1","31","0","right","in","Female","Right-handed","0","1","no","right","d","1536.30627545","945.413744976","24","red","1"
