"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"0","100","20","2287.70021353","0","1","0","0","3","right","out","Female","Right-handed","3","2","yes","None","s","3000.12732333","1575.27310373","11","red","2"
"50","100","20","1936.0458441","1","1","0","1","3","left","out","Female","Right-handed","3","2","yes","left","s","1255.43593648","1913.34701284","11","green","0"
"66","100","20","1629.82462948","1","1","0","2","2","right","out","Female","Right-handed","3","2","yes","right","s","896.876120492","1137.88828003","11","red","3"
"75","100","20","1521.99422331","1","1","0","3","0","left","out","Female","Right-handed","3","2","yes","left","s","1227.51428298","1169.49172655","11","green","2"
"80","100","20","1397.7946124","1","1","0","4","3","right","in","Female","Right-handed","3","2","yes","right","d","904.059465449","897.932872062","11","green","3"
"83","83","20","1293.81702515","1","0","0","5","1","right","in","Female","Right-handed","3","2","yes","right","s","1090.38256652","457.475611329","11","red","3"
"85","71","20","1216.86500822","1","0","0","6","0","right","out","Female","Right-handed","3","2","yes","right","s","780.168092453","730.137720868","11","red","1"
"87","75","20","1180.35570194","1","1","0","7","0","left","out","Female","Right-handed","3","2","yes","left","s","1247.79749882","601.783617047","11","green","3"
"88","77","20","1140.90760332","1","1","0","8","3","left","out","Female","Right-handed","3","2","yes","left","d","993.332683352","657.312945352","11","green","3"
"90","80","20","1120.45925557","1","1","0","9","2","left","out","Female","Right-handed","3","2","yes","left","s","910.863726835","961.984524924","11","green","3"
"90","81","20","1085.54681653","1","1","0","10","0","left","in","Female","Right-handed","3","2","yes","left","d","903.453958024","569.390894168","11","green","2"
"91","83","20","1076.67692095","1","1","0","11","1","right","in","Female","Right-handed","3","2","yes","right","d","741.134992877","1217.08114633","11","green","1"
"92","84","20","1064.3236304","1","1","0","12","3","right","in","Female","Right-handed","3","2","yes","right","d","990.656006999","841.512280447","11","green","2"
"92","85","20","1032.39091314","1","1","0","13","2","right","out","Female","Right-handed","3","2","yes","right","s","657.374843089","577.156334448","11","green","1"
"93","86","20","1015.98255232","1","1","0","14","2","left","in","Female","Right-handed","3","2","yes","left","d","978.947712767","593.583289023","11","green","0"
"93","87","20","1001.0122325","1","1","0","15","3","left","in","Female","Right-handed","3","2","yes","left","s","727.402033197","825.512837207","11","red","1"
"94","88","20","980.660833174","1","1","0","16","1","right","out","Female","Right-handed","3","2","yes","right","s","820.001372655","490.075515243","11","green","0"
