"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","0","18","1622.8909202","1","0","0","0","0","right","in","Female","Right-handed","0","3","yes","right","s","1893.59750563","1352.18433478","26","green","3"
"100","0","18","2108.24802939","1","0","0","1","0","right","in","Female","Right-handed","0","3","yes","right","None","2187.123685","3000.08659214","26","green","1"
"100","33","18","1872.42856095","1","1","0","2","2","left","out","Female","Right-handed","0","3","yes","left","s","1920.31951857","881.259729589","26","green","1"
"100","50","18","1787.30814229","1","1","0","3","2","right","in","Female","Right-handed","0","3","yes","right","d","1717.99378204","1345.89999057","26","green","2"
"100","60","18","1727.92699064","1","1","0","4","1","left","out","Female","Right-handed","0","3","yes","left","d","1243.46405753","1737.34071056","26","green","2"
"100","66","18","1690.767263","1","1","0","5","3","left","out","Female","Right-handed","0","3","yes","left","s","1400.04156423","1609.89568534","26","red","3"
"100","57","18","1751.7848518","1","0","0","6","3","right","in","Female","Right-handed","0","3","yes","right","s","1802.54779726","2433.23297198","26","green","2"
"100","62","18","1688.47676733","1","1","0","7","0","left","out","Female","Right-handed","0","3","yes","left","d","1768.7932199","721.847132164","26","green","2"
"100","66","18","1618.46212435","1","1","0","8","0","right","out","Female","Right-handed","0","3","yes","right","d","891.353807136","1225.33615389","26","red","2"
"100","70","18","1588.95498043","1","1","0","9","2","left","out","Female","Right-handed","0","3","yes","left","s","1284.9189209","1361.86244935","26","red","1"
"100","63","18","1519.17365677","1","0","0","10","2","right","out","Female","Right-handed","0","3","yes","right","d","705.328880146","937.391960273","26","red","2"
"100","66","18","1473.40253007","1","1","0","11","3","right","out","Female","Right-handed","0","3","yes","right","s","1449.83813684","490.002135939","26","green","0"
"100","61","18","1442.71886928","1","0","0","12","0","left","in","Female","Right-handed","0","3","yes","left","d","859.521254521","1289.5086249","26","red","1"
"100","64","18","1413.11737789","1","1","0","13","3","left","in","Female","Right-handed","0","3","yes","left","d","607.325823122","1449.27015657","26","green","1"
"100","66","18","1365.29786947","1","1","0","14","1","left","out","Female","Right-handed","0","3","yes","left","d","581.87767674","809.77182651","26","red","1"
"100","68","18","1318.19966688","1","1","0","15","1","left","in","Female","Right-handed","0","3","yes","left","s","606.250477059","617.202778902","26","red","1"
"100","70","18","1293.97643019","1","1","0","16","2","right","out","Female","Right-handed","0","3","yes","right","d","1058.8759186","753.933367671","26","red","3"
"100","72","18","1287.41669427","1","1","0","17","3","left","out","Female","Right-handed","0","3","yes","left","d","718.529691161","1633.27267608","26","red","1"
"100","68","18","1329.07601598","1","0","0","18","3","right","in","Female","Right-handed","0","3","yes","right","d","2205.04312609","1952.84448758","26","red","2"
"100","65","18","1372.90536025","1","0","0","19","1","left","in","Female","Right-handed","0","3","yes","left","None","1411.26486739","3000.06093521","26","red","0"
"100","66","18","1347.83074325","1","1","0","20","3","right","out","Female","Right-handed","0","3","yes","right","d","1139.79915755","552.877649158","26","red","3"
"100","68","18","1330.64869523","1","1","0","21","1","right","out","Female","Right-handed","0","3","yes","right","d","1194.36310841","745.288265226","26","green","3"
"100","100","18","1054.72366525","1","1","1","22","2","right","out","Female","Right-handed","0","3","no","right","d","1179.74860057","929.698729918","26","green","3"
"100","50","18","1117.67238089","1","0","1","23","0","right","in","Female","Right-handed","0","3","no","right","d","1016.04873021","1345.19346287","26","red","0"
"100","66","18","1026.51173302","1","1","1","24","3","right","out","Female","Right-handed","0","3","no","right","s","1046.57887293","641.802001625","26","green","0"
"100","75","18","1092.1230099","1","1","1","25","3","right","in","Female","Right-handed","0","3","no","right","d","1536.40429677","1041.50938434","26","green","1"
"100","60","18","1083.26369615","1","0","1","26","0","right","in","Female","Right-handed","0","3","no","right","d","1237.77751978","857.875362484","26","green","1"
"100","66","18","1102.03696779","1","1","1","27","0","left","in","Female","Right-handed","0","3","no","left","d","1518.4027535","873.403898442","26","green","3"
