"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","100","25","2038.52861696","1","1","0","0","1","right","in","Male","Right-handed","1","3","yes","right","s","2221.2680634","1855.78917053","5","green","1"
"100","100","25","1497.17282875","1","1","0","1","1","right","out","Male","Right-handed","1","3","yes","right","d","1189.85415866","721.779922426","5","red","1"
"100","100","25","1411.22196401","1","1","0","2","0","left","out","Male","Right-handed","1","3","yes","left","d","1165.29935735","1313.34111171","5","red","0"
"100","100","25","1337.62891888","1","1","0","3","0","left","in","Male","Right-handed","1","3","yes","left","s","1112.01438337","1121.68518361","5","green","2"
"100","100","25","1432.77469287","1","1","0","4","3","left","in","Male","Right-handed","1","3","yes","left","d","1513.4638809","2113.25169674","5","red","1"
"100","100","25","1385.6294936","1","1","0","5","2","left","out","Male","Right-handed","1","3","yes","left","d","1409.93301574","889.873978767","5","green","0"
"100","100","25","1337.86865235","1","1","0","6","3","left","out","Male","Right-handed","1","3","yes","left","s","1149.42787887","953.179330902","5","red","0"
"100","87","25","1363.75399449","1","0","0","7","1","left","out","Male","Right-handed","1","3","yes","left","s","1679.9460303","1409.95674855","5","red","2"
"100","88","25","1332.98817415","1","1","0","8","0","left","out","Male","Right-handed","1","3","yes","left","s","1140.43667092","1033.2865519","5","red","1"
"100","80","25","1373.98306503","1","0","0","9","1","right","out","Male","Right-handed","1","3","yes","right","s","1739.99293147","1745.88123459","5","green","3"
"100","81","25","1381.1674042","1","1","0","10","2","right","in","Male","Right-handed","1","3","yes","right","d","1904.44849114","1001.57310059","5","green","2"
"100","83","25","1370.19379819","1","1","0","11","1","right","out","Male","Right-handed","1","3","yes","right","s","1569.02688414","929.941379954","5","red","0"
"100","84","25","1338.97933316","1","1","0","12","2","right","out","Male","Right-handed","1","3","yes","right","d","1047.44734362","881.364162042","5","red","3"
"100","85","25","1323.37727355","1","1","0","13","1","left","in","Male","Right-handed","1","3","yes","left","s","1263.9502432","977.15075403","5","red","3"
"100","86","25","1299.63173517","1","1","0","14","0","left","in","Male","Right-handed","1","3","yes","left","d","948.603388148","985.785007662","5","green","2"
"100","87","25","1310.29966364","1","1","0","15","0","right","out","Male","Right-handed","1","3","yes","right","d","2139.30358949","801.333591615","5","green","3"
"100","88","25","1271.38802729","1","1","0","16","1","left","in","Male","Right-handed","1","3","yes","left","s","767.806504458","529.797187085","5","red","2"
"100","83","25","1258.66445417","1","0","0","17","3","right","out","Male","Right-handed","1","3","yes","right","s","1075.45687267","1009.27054957","5","red","0"
"100","84","25","1251.67352617","1","1","0","18","0","left","in","Male","Right-handed","1","3","yes","left","s","1257.99811805","993.675526275","5","green","3"
"100","85","25","1228.83732312","1","1","0","19","2","left","out","Male","Right-handed","1","3","yes","left","s","868.60681337","721.292116922","5","red","3"
"100","85","25","1207.89350889","1","1","0","20","3","right","out","Male","Right-handed","1","3","yes","right","d","849.020187643","729.014260854","5","red","3"
"100","86","25","1191.67656311","1","1","0","21","2","right","out","Male","Right-handed","1","3","yes","right","s","1028.58617224","673.655231513","5","green","2"
"100","0","25","1717.44050601","1","0","1","22","3","left","in","Male","Right-handed","1","3","no","left","d","2417.46529718","1017.41571484","5","green","1"
"100","0","25","1467.94563005","1","0","1","23","3","left","out","Male","Right-handed","1","3","no","left","d","1395.01084974","1041.89065844","5","green","1"
"100","33","25","1301.61523168","1","1","1","24","0","right","out","Male","Right-handed","1","3","no","right","s","1328.47687302","609.431996834","5","green","2"
"100","50","25","1191.23106266","1","1","1","25","3","right","in","Male","Right-handed","1","3","no","right","s","783.023727039","937.133384177","5","red","2"
"100","40","25","1205.39299292","1","0","1","26","2","left","in","Male","Right-handed","1","3","no","left","d","1394.50925355","1129.57217437","5","red","0"
"100","33","25","1174.60868655","1","0","1","27","1","right","out","Male","Right-handed","1","3","no","right","s","1088.22480489","953.149504529","5","red","1"
"100","42","25","1135.47142757","1","1","1","28","2","right","out","Male","Right-handed","1","3","no","right","s","1055.58096321","745.714784195","5","red","0"
"100","50","25","1125.26543066","1","1","1","29","2","right","in","Male","Right-handed","1","3","no","right","s","1402.4263914","705.220513103","5","red","1"
"100","55","25","1119.30830327","1","1","1","30","3","left","out","Male","Right-handed","1","3","no","left","d","1421.49730953","721.805258806","5","green","3"
"100","50","25","1205.80326589","1","0","1","31","0","left","out","Male","Right-handed","1","3","no","left","d","2087.22802678","1881.28783219","5","red","3"
"100","54","25","1195.88566044","1","1","1","32","2","left","out","Male","Right-handed","1","3","no","left","d","1543.784152","649.635059906","5","green","1"
"100","58","25","1169.47205611","1","1","1","33","2","right","out","Male","Right-handed","1","3","no","right","s","1100.39588896","657.44892795","5","red","1"
"100","61","25","1150.62036633","1","1","1","34","1","right","in","Male","Right-handed","1","3","no","right","d","847.924309006","1000.87586905","5","red","0"
"100","64","25","1133.11785879","1","1","1","35","0","left","in","Male","Right-handed","1","3","no","left","s","865.562278427","945.608243111","5","green","0"
"100","66","25","1114.64686538","1","1","1","36","2","left","in","Male","Right-handed","1","3","no","left","s","807.166731985","904.939183065","5","green","0"
"100","68","25","1092.37302585","1","1","1","37","0","left","out","Male","Right-handed","1","3","no","left","d","930.764331251","585.766534554","5","green","1"
"100","70","25","1102.89677649","1","1","1","38","3","right","in","Male","Right-handed","1","3","no","right","d","1813.2564433","729.297130318","5","red","1"
"100","72","25","1092.97991969","1","1","1","39","1","right","out","Male","Right-handed","1","3","no","right","s","1255.80636078","592.980347307","5","green","2"
"100","73","25","1086.65786538","1","1","1","40","1","left","in","Male","Right-handed","1","3","no","left","d","1344.21621746","601.505558289","5","green","0"
"100","75","25","1075.27625474","1","1","1","41","0","right","out","Male","Right-handed","1","3","no","right","d","789.157376126","928.893929082","5","green","1"
"100","76","25","1065.36168424","1","1","1","42","3","right","in","Male","Right-handed","1","3","no","right","d","972.589564105","761.550984174","5","red","1"
"100","72","25","1066.69130136","1","0","1","43","0","left","out","Male","Right-handed","1","3","no","left","s","1188.091837","1001.13468499","5","red","2"
"100","73","25","1054.65172321","1","1","1","44","1","right","out","Male","Right-handed","1","3","no","right","d","834.808081728","744.753926017","5","green","0"
"100","75","25","1037.88879986","1","1","1","45","0","left","in","Male","Right-handed","1","3","no","left","d","711.425360626","593.257764639","5","green","0"
"100","76","25","1023.94973006","1","1","1","46","3","left","in","Male","Right-handed","1","3","no","left","s","745.974562274","632.849547441","5","red","0"
"96","73","25","1065.29301216","0","0","1","47","2","right","in","Male","Right-handed","1","3","no","left","None","1197.66032958","3000.08979983","5","green","1"
"96","74","25","1070.05623845","1","1","1","48","1","left","out","Male","Right-handed","1","3","no","left","s","1634.98421768","752.816026447","5","red","1"
"96","71","25","1071.65943373","1","0","1","49","1","right","out","Male","Right-handed","1","3","no","right","d","1492.43821291","737.453199857","5","red","0"
"96","72","25","1080.72032602","1","1","1","50","3","left","out","Male","Right-handed","1","3","no","left","s","1491.97959235","1176.87102756","5","red","2"
"96","73","25","1082.57914839","1","1","1","51","3","left","out","Male","Right-handed","1","3","no","left","d","1583.49331601","689.476678663","5","green","3"
"96","74","25","1076.35557964","1","1","1","52","1","left","in","Male","Right-handed","1","3","no","left","d","994.072890522","785.224143582","5","red","2"
"96","71","25","1075.05355518","1","0","1","53","3","left","out","Male","Right-handed","1","3","no","left","d","1020.74696781","1048.63462566","5","red","0"
"96","72","25","1080.84391975","1","1","1","54","3","left","in","Male","Right-handed","1","3","no","left","s","1435.12379227","1097.14738012","5","red","1"
"97","73","25","1081.01422286","1","1","1","55","3","right","out","Male","Right-handed","1","3","no","right","s","1588.60292632","584.665524498","5","red","0"
"97","74","25","1086.10724244","1","1","1","56","1","right","in","Male","Right-handed","1","3","no","right","d","1877.31932114","641.220495143","5","green","2"
"97","75","25","1087.34837905","1","1","1","57","0","left","out","Male","Right-handed","1","3","no","left","d","1292.86546767","968.710852887","5","green","2"
"97","75","25","1078.12116254","1","1","1","58","1","left","in","Male","Right-handed","1","3","no","left","s","698.403102456","793.479634361","5","red","3"
"97","76","25","1076.99727312","1","1","1","59","2","right","out","Male","Right-handed","1","3","no","right","d","1349.82934825","720.997381052","5","green","3"
"97","76","25","1066.44806247","1","1","1","60","1","right","out","Male","Right-handed","1","3","no","right","d","810.610876171","520.545238909","5","green","1"
"97","77","25","1066.52826802","1","1","1","61","3","left","in","Male","Right-handed","1","3","no","left","s","1154.18983556","985.122733917","5","green","2"
"97","78","25","1073.545822","1","1","1","62","0","right","out","Male","Right-handed","1","3","no","right","s","1819.76853452","888.727427369","5","green","3"
"97","78","25","1071.32539326","1","1","1","63","1","right","out","Male","Right-handed","1","3","no","right","d","951.350942225","1009.22468751","5","red","1"
"97","79","25","1071.1265332","1","1","1","64","0","left","in","Male","Right-handed","1","3","no","left","d","1316.66979897","808.879022311","5","green","1"
"97","79","25","1070.61962845","1","1","1","65","1","left","in","Male","Right-handed","1","3","no","left","d","1296.29646259","801.348985871","5","green","3"
"97","80","25","1064.45045676","1","1","1","66","2","right","in","Male","Right-handed","1","3","no","right","d","897.029421631","688.984383168","5","red","2"
"97","78","25","1073.57950544","1","0","1","67","1","left","in","Male","Right-handed","1","3","no","left","d","1728.3657778","1240.40761426","5","red","1"
"97","78","25","1076.68120396","1","1","1","68","3","right","in","Male","Right-handed","1","3","no","right","d","1485.78147981","952.937192075","5","green","2"
"97","79","25","1074.9191561","1","1","1","69","3","left","out","Male","Right-handed","1","3","no","left","s","1151.56607696","832.639736553","5","red","0"
"97","79","25","1068.74211331","1","1","1","70","3","left","out","Male","Right-handed","1","3","no","left","d","799.306039744","745.182078776","5","red","1"
"98","80","25","1060.3822875","1","1","1","71","0","right","in","Male","Right-handed","1","3","no","right","d","756.673891277","544.827754305","5","green","1"
"98","78","25","1061.47792874","1","0","1","72","2","right","in","Male","Right-handed","1","3","no","right","d","840.403573264","1392.1164088","5","red","2"
"98","76","25","1061.22558253","1","0","1","73","0","left","out","Male","Right-handed","1","3","no","left","d","1287.91525205","808.796598896","5","green","0"
"98","77","25","1058.37977398","1","1","1","74","2","right","in","Male","Right-handed","1","3","no","right","d","1164.44144827","656.354011455","5","green","3"
"98","75","25","1054.60377833","1","0","1","75","0","right","in","Male","Right-handed","1","3","no","right","s","660.030031629","1048.92198511","5","green","1"
"98","76","25","1050.63165142","1","1","1","76","2","right","in","Male","Right-handed","1","3","no","right","d","935.661949824","736.611647166","5","green","2"
"98","76","25","1055.85491855","1","1","1","77","1","left","in","Male","Right-handed","1","3","no","left","s","1381.1826381","1305.08658307","5","red","2"
"98","77","25","1050.48595662","1","1","1","78","2","right","out","Male","Right-handed","1","3","no","right","s","730.783317501","768.864859595","5","red","2"
"98","77","25","1044.23389764","1","1","1","79","2","right","in","Male","Right-handed","1","3","no","right","d","503.363003625","872.370067664","5","red","1"
"98","77","25","1043.99833981","1","1","1","80","2","right","out","Male","Right-handed","1","3","no","right","s","1435.79921528","624.872756848","5","red","0"
"98","78","25","1038.87336011","1","1","1","81","2","left","out","Male","Right-handed","1","3","no","left","s","728.535756047","744.463359424","5","green","1"
"98","78","25","1033.1378275","1","1","1","82","0","right","out","Male","Right-handed","1","3","no","right","d","560.952596594","817.059145375","5","green","1"
"98","79","25","1034.12923743","1","1","1","83","0","left","out","Male","Right-handed","1","3","no","left","d","1292.65892806","896.551558252","5","red","2"
"98","79","25","1036.57437107","1","1","1","84","1","left","in","Male","Right-handed","1","3","no","left","d","1319.12101361","1057.22430009","5","red","1"
"98","79","25","1038.87431624","1","1","1","85","0","right","in","Male","Right-handed","1","3","no","right","s","862.76244802","1504.77927523","5","green","0"
"100","100","25","943.694063526","1","1","2","86","0","right","in","Male","Right-handed","1","3","no","right","d","1078.21244459","809.175682463","5","red","1"
"100","100","25","938.007569484","1","1","2","87","2","left","out","Male","Right-handed","1","3","no","left","d","1311.8026482","552.839502688","5","red","3"
"100","100","25","849.151840608","1","1","2","88","0","right","in","Male","Right-handed","1","3","no","right","d","813.445022941","529.43574277","5","red","0"
"100","100","25","820.323088562","1","1","2","89","1","left","in","Male","Right-handed","1","3","no","left","s","682.864204056","784.809460797","5","green","3"
"100","100","25","807.876792068","1","1","2","90","1","right","in","Male","Right-handed","1","3","no","right","d","938.659019142","577.524193036","5","red","1"
