"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","100","18","1490.07454872","1","1","0","0","3","right","out","Female","Right-handed","3","1","yes","right","s","1607.75313132","1372.39596613","22","red","2"
"100","100","18","1666.54575951","1","1","0","1","1","right","in","Female","Right-handed","3","1","yes","right","d","2421.10519404","1264.92874656","22","green","2"
"100","100","18","1485.59473012","1","1","0","2","0","right","in","Female","Right-handed","3","1","yes","right","s","941.770215468","1305.61512718","22","red","3"
"100","75","18","1660.22639625","1","0","0","3","1","left","in","Female","Right-handed","3","1","yes","left","s","1567.20401399","2801.03877528","22","red","1"
"100","60","18","1680.2855269","1","0","0","4","3","left","in","Female","Right-handed","3","1","yes","left","s","2135.61357175","1385.43052729","22","green","3"
"100","50","18","1628.82128351","1","0","0","5","2","left","out","Female","Right-handed","3","1","yes","left","s","1262.04942441","1480.95070869","22","red","3"
"100","57","18","1593.12943594","1","1","0","6","0","right","out","Female","Right-handed","3","1","yes","right","d","1540.42772911","1217.52897202","22","green","2"
"100","62","18","1549.75568015","1","1","0","7","3","right","in","Female","Right-handed","3","1","yes","right","s","1354.09568984","1138.18308936","22","red","2"
"100","66","18","1522.11918566","1","1","0","8","0","left","out","Female","Right-handed","3","1","yes","left","s","1096.5191888","1505.53527073","22","red","0"
"100","70","18","1487.77179656","1","1","0","9","2","right","in","Female","Right-handed","3","1","yes","right","s","908.112485347","1449.17810394","22","red","3"
"100","72","18","1436.81041265","1","1","0","10","0","right","out","Female","Right-handed","3","1","yes","right","d","948.726385821","905.666761275","22","red","2"
"100","75","18","1416.25905935","1","1","0","11","0","right","out","Female","Right-handed","3","1","yes","right","d","1251.20145474","1129.18689135","22","red","1"
"100","76","18","1394.80032619","1","1","0","12","3","left","in","Female","Right-handed","3","1","yes","left","s","1256.79589621","1017.79516019","22","green","1"
"100","78","18","1352.16185111","1","1","0","13","0","right","in","Female","Right-handed","3","1","yes","right","s","706.325817526","889.397532788","22","green","3"
"100","80","18","1319.11459828","1","1","0","14","2","left","in","Female","Right-handed","3","1","yes","left","d","974.918339561","737.987777793","22","green","1"
"100","81","18","1309.48065846","1","1","0","15","3","right","out","Female","Right-handed","3","1","yes","right","s","984.432802721","1345.5103196","22","green","0"
"100","76","18","1290.60450088","1","0","0","16","1","left","out","Female","Right-handed","3","1","yes","left","d","1112.11428773","865.057671432","22","red","3"
"100","77","18","1293.735616","1","1","0","17","2","left","out","Female","Right-handed","3","1","yes","left","d","1196.54789222","1497.38125362","22","red","0"
"100","78","18","1285.30650589","1","1","0","18","0","right","out","Female","Right-handed","3","1","yes","right","d","1122.11751085","1145.04753704","22","red","1"
"100","80","18","1276.92293692","1","1","0","19","0","right","out","Female","Right-handed","3","1","yes","right","s","1297.64551753","937.624735616","22","green","0"
