"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","100","19","918.671020248","1","1","0","0","2","left","out","Female","Right-handed","0","1","yes","left","s","1253.31184979","584.030190703","12","green","2"
"100","100","19","956.546263268","1","1","0","1","2","right","out","Female","Right-handed","0","1","yes","right","d","1450.9542194","537.888793173","12","red","1"
"100","100","19","1005.38521027","1","1","0","2","0","right","in","Female","Right-handed","0","1","yes","right","s","1716.6090558","489.51715273","12","red","2"
"100","75","19","1033.95147153","1","0","0","3","1","left","out","Female","Right-handed","0","1","yes","left","s","1342.07192582","897.228584825","12","red","2"
"100","80","19","996.979871368","1","1","0","4","1","right","out","Female","Right-handed","0","1","yes","right","d","912.526947966","785.659993469","12","red","0"
"100","83","19","1029.26159524","1","1","0","5","1","left","in","Female","Right-handed","0","1","yes","left","d","1068.14203511","1313.19839412","12","red","1"
"100","85","19","1018.33781248","1","1","0","6","0","left","out","Female","Right-handed","0","1","yes","left","d","1167.9147774","737.675454437","12","red","3"
"100","75","19","1023.27966377","1","0","0","7","0","right","out","Female","Right-handed","0","1","yes","right","d","898.299127082","1217.4461185","12","green","0"
"100","77","19","1005.95276657","1","1","0","8","0","left","out","Female","Right-handed","0","1","yes","left","s","1028.89213308","705.783044894","12","green","2"
"100","70","19","988.158641662","1","0","0","9","3","left","in","Female","Right-handed","0","1","yes","left","d","862.454883605","793.568151335","12","green","2"
"100","72","19","964.971258515","1","1","0","10","2","right","in","Female","Right-handed","0","1","yes","right","d","737.048459196","729.14639489","12","red","0"
"100","75","19","977.532443396","1","1","0","11","1","left","in","Female","Right-handed","0","1","yes","left","s","1029.74202433","1201.66892984","12","red","0"
"100","76","19","970.933312327","1","1","0","12","3","right","in","Female","Right-handed","0","1","yes","right","s","1086.17191664","697.315562375","12","green","2"
"100","78","19","955.665068077","1","1","0","13","1","right","in","Female","Right-handed","0","1","yes","right","d","808.583003585","705.772782057","12","red","3"
"100","73","19","944.444148675","1","0","0","14","3","left","out","Female","Right-handed","0","1","yes","left","d","805.302744091","769.399810009","12","green","3"
"100","75","19","932.192950328","1","1","0","15","3","right","out","Female","Right-handed","0","1","yes","right","d","646.955817841","849.894132416","12","red","3"
"100","76","19","916.098019306","1","1","0","16","2","right","in","Female","Right-handed","0","1","yes","right","d","763.558972511","553.599273389","12","green","0"
