"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"94","84","26","1110.37443717","1","1","0","18","3","left","in","Female","Right-handed","1","3","yes","left","d","730.276132066","1017.31153286","29","green","0"
"95","80","26","1093.35387136","1","0","0","19","2","right","in","Female","Right-handed","1","3","yes","right","s","722.90194119","817.024300866","29","red","3"
"95","80","26","1091.57390035","1","1","0","20","3","left","in","Female","Right-handed","1","3","yes","left","d","1094.52293222","1017.42602798","29","green","3"
"95","77","26","1081.59438717","1","0","0","21","0","right","out","Female","Right-handed","1","3","yes","right","d","654.922632413","1089.1265883","29","green","3"
"100","100","26","670.690886606","1","1","1","22","1","right","out","Female","Right-handed","1","3","no","right","d","612.138021455","729.243751757","29","red","3"
"100","100","26","770.996142766","1","1","1","23","1","right","out","Female","Right-handed","1","3","no","right","s","740.914235463","1001.68856239","29","red","0"
"100","100","26","787.480499216","1","1","1","24","3","right","in","Female","Right-handed","1","3","no","right","d","983.474217914","657.42420632","29","green","1"
"100","75","26","863.14265995","1","0","1","25","0","left","out","Female","Right-handed","1","3","no","left","d","1107.19083834","1073.06744596","29","red","2"
"100","80","26","905.43768403","1","1","1","26","1","right","in","Female","Right-handed","1","3","no","right","s","1139.55799755","1009.67756316","29","green","1"
"100","83","26","939.462820144","1","1","1","27","3","left","out","Female","Right-handed","1","3","no","left","s","1257.99950418","961.177497253","29","green","0"
"100","85","26","927.994004836","1","1","1","28","2","right","out","Female","Right-handed","1","3","no","right","s","900.586170081","817.776055897","29","green","1"
"100","87","26","953.142433846","1","1","1","29","2","left","out","Female","Right-handed","1","3","no","left","d","1377.22034729","881.142526532","29","red","0"
"100","77","26","993.878555999","1","0","1","30","1","right","in","Female","Right-handed","1","3","no","right","s","1877.8058118","761.729254657","29","red","2"
"100","70","26","986.624356927","1","0","1","31","0","left","out","Female","Right-handed","1","3","no","left","d","929.297824239","913.375306323","29","green","1"
"100","72","26","996.230597532","1","1","1","32","3","right","out","Female","Right-handed","1","3","no","right","s","1150.76344508","1033.82256208","29","green","0"
"100","75","26","992.743297573","1","1","1","33","2","left","in","Female","Right-handed","1","3","no","left","d","1035.38604577","873.37995027","29","red","2"
"100","69","26","987.103461372","1","0","1","34","1","right","in","Female","Right-handed","1","3","no","right","s","845.845318707","993.005535214","29","green","2"
"100","71","26","985.493643231","1","1","1","35","3","left","out","Female","Right-handed","1","3","no","left","d","871.516598425","1057.61541637","29","red","3"
"100","73","26","970.869695688","1","1","1","36","1","left","in","Female","Right-handed","1","3","no","left","s","867.124091214","665.144768967","29","red","0"
"100","75","26","968.263756572","1","1","1","37","0","left","in","Female","Right-handed","1","3","no","left","d","1024.658463","833.690876663","29","green","3"
"100","76","26","959.413529202","1","1","1","38","1","left","out","Female","Right-handed","1","3","no","left","d","786.246282518","849.373500057","29","green","0"
"100","72","26","958.130031456","1","0","1","39","3","left","out","Female","Right-handed","1","3","no","left","d","615.703084986","1256.91805453","29","red","3"
"100","73","26","948.220770751","1","1","1","40","0","left","in","Female","Right-handed","1","3","no","left","s","722.168787604","817.53936852","29","green","3"
"100","75","26","950.008923884","1","1","1","41","3","left","in","Female","Right-handed","1","3","no","left","d","934.874089051","1033.09357779","29","green","2"
"100","76","26","952.847500496","1","1","1","42","2","right","in","Female","Right-handed","1","3","no","right","d","881.585433399","1137.65263209","29","red","0"
"100","77","26","954.906921771","1","1","1","43","2","right","out","Female","Right-handed","1","3","no","right","s","1139.05287205","857.256665011","29","red","1"
"100","78","26","958.658060936","1","1","1","44","0","right","in","Female","Right-handed","1","3","no","right","s","1169.69105883","912.675186342","29","red","1"
"100","79","26","976.643972367","1","1","1","45","3","right","in","Female","Right-handed","1","3","no","right","d","1267.30824554","1513.33162499","29","red","2"
"100","80","26","981.930227255","1","1","1","46","0","left","out","Female","Right-handed","1","3","no","left","d","1008.80554015","1208.795149","29","red","0"
"100","76","26","978.431634539","1","0","1","47","3","left","out","Female","Right-handed","1","3","no","left","d","764.475213091","1017.45842015","29","green","0"
"100","77","26","977.648389628","1","1","1","48","0","right","in","Female","Right-handed","1","3","no","right","s","1081.80114604","832.766897891","29","green","2"
"100","78","26","972.534430889","1","1","1","49","0","right","out","Female","Right-handed","1","3","no","right","d","787.384498644","881.530591203","29","green","1"
"100","79","26","970.760963853","1","1","1","50","2","left","out","Female","Right-handed","1","3","no","left","d","993.036965245","849.170808429","29","green","3"
"100","80","26","971.17742135","1","1","1","51","3","left","in","Female","Right-handed","1","3","no","left","d","973.681518211","992.827859322","29","green","0"
"100","80","26","971.047468482","1","1","1","52","1","left","out","Female","Right-handed","1","3","no","left","d","636.993723936","1297.30404097","29","red","0"
"100","81","26","973.318454247","1","1","1","53","3","left","out","Female","Right-handed","1","3","no","left","d","1030.63914892","1056.79887699","29","red","1"
"100","78","26","999.500890328","1","0","1","54","0","right","in","Female","Right-handed","1","3","no","right","s","1961.21983158","1713.45785826","29","red","1"
"100","79","26","992.18767996","1","1","1","55","0","left","in","Female","Right-handed","1","3","no","left","d","620.909886573","880.793589042","29","green","0"
"100","80","26","1012.92024437","1","1","1","56","1","right","out","Female","Right-handed","1","3","no","right","s","2650.34026216","785.314606594","29","red","2"
"100","80","26","1015.29487053","1","1","1","57","3","right","in","Female","Right-handed","1","3","no","right","d","1179.89908394","1016.91448819","29","green","1"
"100","78","26","1016.67292941","1","0","1","58","1","left","in","Female","Right-handed","1","3","no","left","d","1147.1974194","985.368679076","29","red","1"
"100","78","26","1016.05102742","1","1","1","59","1","right","in","Female","Right-handed","1","3","no","right","s","1105.05231336","881.028993561","29","red","3"
"100","79","26","1009.33388868","1","1","1","60","1","right","in","Female","Right-handed","1","3","no","right","d","595.580488622","912.584744827","29","green","1"
"100","80","26","1004.80419652","1","1","1","61","2","right","in","Female","Right-handed","1","3","no","right","d","607.129421493","1049.16298299","29","green","2"
"100","80","26","1000.89872836","1","1","1","62","0","right","out","Female","Right-handed","1","3","no","right","s","688.627812948","1000.73219144","29","green","0"
"100","78","26","999.397190177","1","0","1","63","0","left","in","Female","Right-handed","1","3","no","left","d","1090.43125531","785.236993659","29","green","1"
"100","79","26","1001.36301469","1","1","1","64","2","left","in","Female","Right-handed","1","3","no","left","d","878.893034303","1288.96225414","29","red","1"
"100","77","26","1008.43012184","1","0","1","65","2","right","out","Female","Right-handed","1","3","no","right","d","1623.22865316","1001.40280568","29","red","0"
"100","75","26","1003.15091407","1","0","1","66","3","left","in","Female","Right-handed","1","3","no","left","d","756.859524117","784.87202044","29","red","1"
"100","76","26","1003.8297472","1","1","1","67","3","right","in","Female","Right-handed","1","3","no","right","d","1004.29436854","1064.46010743","29","green","1"
"100","76","26","997.40959156","1","1","1","68","1","left","out","Female","Right-handed","1","3","no","left","d","579.151241631","825.013622352","29","red","1"
"100","77","26","990.372648721","1","1","1","69","2","left","in","Female","Right-handed","1","3","no","left","s","710.555711816","608.716958779","29","red","2"
"100","77","26","992.684205361","1","1","1","70","2","right","out","Female","Right-handed","1","3","no","right","s","1430.02247889","777.255369323","29","green","1"
"100","78","26","992.11816922","1","1","1","71","2","left","in","Female","Right-handed","1","3","no","left","d","1103.80922356","824.955573009","29","red","1"
"100","78","26","992.250503863","1","1","1","72","3","right","out","Female","Right-handed","1","3","no","right","s","1285.39430417","712.340167867","29","green","2"
"100","78","26","995.955603823","1","1","1","73","0","right","in","Female","Right-handed","1","3","no","right","s","1424.83043017","945.000973368","29","red","2"
"100","79","26","990.984833521","1","1","1","74","2","left","in","Female","Right-handed","1","3","no","left","s","640.440764493","824.568791197","29","red","2"
"100","79","26","986.903550868","1","1","1","75","3","right","out","Female","Right-handed","1","3","no","right","s","812.015059475","729.176080975","29","red","2"
"100","80","26","989.709122642","1","1","1","76","2","right","out","Female","Right-handed","1","3","no","right","d","1457.70784632","824.712150626","29","red","1"
"100","80","26","994.397270508","1","1","1","77","1","right","in","Female","Right-handed","1","3","no","right","d","720.154379182","1784.33642705","29","red","1"
"100","78","26","996.947202088","1","0","1","78","2","left","in","Female","Right-handed","1","3","no","left","d","1510.70625525","768.780485929","29","green","0"
"100","77","26","995.427657607","1","0","1","79","1","right","out","Female","Right-handed","1","3","no","right","d","609.341069397","1208.28617492","29","green","1"
"100","77","26","1001.27311195","1","1","1","80","0","right","out","Female","Right-handed","1","3","no","right","s","1143.73947455","1536.87945332","29","green","1"
"100","78","26","997.834035217","1","1","1","81","3","right","out","Female","Right-handed","1","3","no","right","d","814.447679741","775.409336067","29","red","1"
"100","78","26","1001.61399887","1","1","1","82","2","left","in","Female","Right-handed","1","3","no","left","s","1591.80984703","865.013789124","29","green","3"
"100","79","26","1009.86915134","1","1","1","83","1","left","out","Female","Right-handed","1","3","no","left","d","2026.42303475","1000.44386901","29","green","2"
"100","77","26","1014.9664066","1","0","1","84","0","left","out","Female","Right-handed","1","3","no","left","s","1140.99030897","1521.00215616","29","green","2"
"100","78","26","1014.95934682","1","1","1","85","0","left","out","Female","Right-handed","1","3","no","left","s","1204.42894039","824.600221229","29","green","0"
"100","0","26","1059.40869207","1","0","2","86","2","left","out","Female","Right-handed","1","3","no","left","s","1053.83996405","1064.97742009","29","red","1"
"100","50","26","1013.442031","1","1","2","87","0","left","in","Female","Right-handed","1","3","no","left","d","1293.40703783","641.543702015","29","red","1"
"100","66","26","931.171118239","1","1","2","88","2","left","in","Female","Right-handed","1","3","no","left","d","812.125706014","721.132879436","29","red","1"
"100","75","26","1030.43581587","1","1","2","89","2","right","out","Female","Right-handed","1","3","no","right","s","1566.56896631","1089.8908512","29","red","2"
"100","80","26","994.604650298","1","1","2","90","0","left","out","Female","Right-handed","1","3","no","left","d","773.194481015","929.365495022","29","green","1"
"100","83","26","1054.88426426","1","1","2","91","3","right","in","Female","Right-handed","1","3","no","right","d","1871.82320159","840.741466505","29","green","3"
"100","85","26","1062.00221944","1","1","2","92","2","right","in","Female","Right-handed","1","3","no","right","d","1024.23704401","1185.18285703","29","green","1"
"100","87","26","1066.04930843","1","1","2","93","3","left","in","Female","Right-handed","1","3","no","left","d","1299.81748132","888.940381399","29","green","1"
"100","88","26","1062.88240539","1","1","2","94","0","left","in","Female","Right-handed","1","3","no","left","d","649.600694282","1425.49366797","29","red","0"
"100","90","26","1101.49074562","1","1","2","95","3","left","in","Female","Right-handed","1","3","no","left","s","1952.89504262","945.03657269","29","green","0"
"100","90","26","1061.2246802","1","1","2","96","1","left","in","Female","Right-handed","1","3","no","left","d","524.461704592","792.66634745","29","red","1"
"100","91","26","1050.59141911","1","1","2","97","0","left","out","Female","Right-handed","1","3","no","left","s","1018.03089572","849.220198477","29","green","2"
"100","92","26","1042.83128727","1","1","2","98","0","right","in","Female","Right-handed","1","3","no","right","d","826.694166875","1072.72524348","29","red","1"
"100","92","26","1037.47009508","1","1","2","99","0","right","in","Female","Right-handed","1","3","no","right","d","958.351360167","977.197833125","29","red","2"
"100","93","26","1018.42644373","1","1","2","100","1","left","in","Female","Right-handed","1","3","no","left","s","590.937503308","912.69314636","29","green","1"
"100","87","26","1028.8064153","1","0","2","101","2","left","out","Female","Right-handed","1","3","no","left","d","919.510255972","1449.50172176","29","red","0"
"100","88","26","1026.95663782","1","1","2","102","1","left","in","Female","Right-handed","1","3","no","left","s","1057.88802378","936.832372419","29","red","2"
"100","88","26","1008.93623135","1","1","2","103","1","left","in","Female","Right-handed","1","3","no","left","s","564.616776517","840.561866329","29","green","1"
"100","89","26","1014.6873447","1","1","2","104","3","right","out","Female","Right-handed","1","3","no","right","d","963.189660675","1273.22510926","29","red","2"
"100","90","26","1018.66505272","1","1","2","105","3","left","in","Female","Right-handed","1","3","no","left","s","683.733066669","1504.74994364","29","green","2"
"100","90","26","1011.57247485","1","1","2","106","3","right","in","Female","Right-handed","1","3","no","right","d","866.136931665","873.304903053","29","green","1"
"100","90","26","997.052129855","1","1","2","107","3","left","out","Female","Right-handed","1","3","no","left","s","623.535256316","760.714513652","29","red","3"
"100","91","26","997.411819206","1","1","2","108","3","right","in","Female","Right-handed","1","3","no","right","s","1082.31781727","928.332152569","29","green","1"
"100","91","26","990.752114231","1","1","2","109","0","left","in","Female","Right-handed","1","3","no","left","d","706.025938756","969.131860847","29","green","1"
"100","92","26","986.364093819","1","1","2","110","1","right","in","Female","Right-handed","1","3","no","right","d","977.546129183","784.557078699","29","green","2"
"100","92","26","979.684432126","1","1","2","111","1","right","in","Female","Right-handed","1","3","no","right","d","648.135028545","977.250751033","29","red","0"
"100","92","26","977.130560266","1","1","2","112","2","right","out","Female","Right-handed","1","3","no","right","d","892.686969397","928.772814435","29","green","1"
"100","92","26","977.600776661","1","1","2","113","3","right","out","Female","Right-handed","1","3","no","right","s","907.307386025","1073.28585261","29","red","1"
"100","93","26","1001.09280736","1","1","2","114","1","right","out","Female","Right-handed","1","3","no","right","s","1644.88458604","1672.85474803","29","green","2"
"100","93","26","1007.25154961","1","1","2","115","3","left","out","Female","Right-handed","1","3","no","left","d","1203.30804285","1168.40210684","29","red","1"
"100","93","26","1002.32383077","1","1","2","116","2","right","in","Female","Right-handed","1","3","no","right","d","675.964717546","1033.01981343","29","red","3"
"100","93","26","1000.89125085","1","1","2","117","2","right","out","Female","Right-handed","1","3","no","right","s","992.460961816","920.501584811","29","green","0"
"100","93","26","994.987055813","1","1","2","118","0","left","out","Female","Right-handed","1","3","no","left","d","715.018134808","897.087494472","29","red","2"
"100","94","26","1003.12597223","1","1","2","119","1","left","in","Female","Right-handed","1","3","no","left","d","974.750459985","1568.66996768","29","red","2"
"100","91","26","1000.49790026","1","0","2","120","2","left","out","Female","Right-handed","1","3","no","left","d","845.026534322","977.26037247","29","green","3"
"100","88","26","996.781967486","1","0","2","121","3","right","out","Female","Right-handed","1","3","no","right","d","812.740836622","920.707804302","29","green","0"
"100","89","26","993.757125552","1","1","2","122","0","right","out","Female","Right-handed","1","3","no","right","d","953.318385895","816.407245969","29","red","3"
"100","89","26","990.338075898","1","1","2","123","0","left","out","Female","Right-handed","1","3","no","left","d","734.828675862","992.837801476","29","green","0"
"100","89","26","1009.26315877","1","1","2","124","2","right","in","Female","Right-handed","1","3","no","right","s","1272.36399055","2184.46862561","29","red","1"
"100","90","26","1003.20713802","1","1","2","125","0","right","out","Female","Right-handed","1","3","no","right","d","572.946055483","961.09860146","29","green","0"
"100","90","26","1001.73045084","1","1","2","126","0","right","in","Female","Right-handed","1","3","no","right","d","988.785572461","896.540355358","29","green","2"
"100","88","26","1003.10953807","1","0","2","127","1","left","out","Female","Right-handed","1","3","no","left","d","671.119682031","1448.18454688","29","green","1"
"100","86","26","1027.05972409","1","0","2","128","3","right","in","Female","Right-handed","1","3","no","right","None","1065.73943799","3000.19563591","29","green","2"
"100","86","26","1022.23101426","1","1","2","129","1","left","in","Female","Right-handed","1","3","no","left","s","644.052652359","985.140330278","29","red","3"
"100","86","26","1024.14170625","1","1","2","130","0","left","out","Female","Right-handed","1","3","no","left","d","1079.63439818","1136.7899098","29","red","1"
"100","86","26","1027.04586599","1","1","2","131","2","right","out","Female","Right-handed","1","3","no","right","s","1187.19213403","1128.27397494","29","red","2"
"100","87","26","1019.16930632","1","1","2","132","3","right","out","Female","Right-handed","1","3","no","right","s","680.793396616","632.901726311","29","green","0"
"100","87","26","1010.19605511","1","1","2","133","1","right","in","Female","Right-handed","1","3","no","right","s","648.397373092","528.509122889","29","red","1"
"100","87","26","1002.57111334","1","1","2","134","1","right","out","Female","Right-handed","1","3","no","right","d","535.999091735","737.148725304","29","red","3"
"100","88","26","999.711744922","1","1","2","135","1","left","in","Female","Right-handed","1","3","no","left","s","934.545035867","784.660348801","29","green","0"
"100","88","26","995.496296007","1","1","2","136","1","left","out","Female","Right-handed","1","3","no","left","s","697.257280783","872.190419806","29","green","0"
"100","88","26","993.12555957","1","1","2","137","0","left","in","Female","Right-handed","1","3","no","left","d","551.737840186","1192.69816234","29","green","3"
"100","88","26","989.431948539","1","1","2","138","2","left","in","Female","Right-handed","1","3","no","left","d","626.316814074","968.411535847","29","red","2"
"100","87","26","989.905567248","1","0","2","139","0","right","out","Female","Right-handed","1","3","no","right","d","876.941806655","1153.07291094","29","red","1"
"100","85","26","984.126221955","1","0","2","140","1","left","out","Female","Right-handed","1","3","no","left","d","631.5508764","712.532275915","29","green","1"
"100","85","26","979.472598809","1","1","2","141","3","right","in","Female","Right-handed","1","3","no","right","s","815.000271003","632.046380462","29","red","2"
"100","84","26","981.282890373","1","0","2","142","2","right","out","Female","Right-handed","1","3","no","right","s","1180.73294191","984.585494016","29","red","0"
"100","84","26","978.421610931","1","1","2","143","2","right","out","Female","Right-handed","1","3","no","right","s","710.260333666","920.39703185","29","green","0"
"100","83","26","980.904486717","1","0","2","144","3","right","out","Female","Right-handed","1","3","no","right","s","776.866021795","1472.95654285","29","green","1"
"100","83","26","976.454547631","1","1","2","145","2","right","in","Female","Right-handed","1","3","no","right","s","635.375398048","792.440885081","29","green","1"
"100","83","26","975.258337848","1","1","2","146","0","left","out","Female","Right-handed","1","3","no","left","d","558.874702258","1248.09679937","29","red","0"
"100","83","26","971.827836945","1","1","2","147","2","right","in","Female","Right-handed","1","3","no","right","s","692.638349063","832.496214767","29","red","2"
"100","84","26","969.428974928","1","1","2","148","1","left","out","Female","Right-handed","1","3","no","left","s","849.199672743","792.199386986","29","red","0"
"100","82","26","968.408854874","1","0","2","149","3","left","out","Female","Right-handed","1","3","no","left","d","751.657533248","1056.62504967","29","green","0"
"100","100","26","928.549115998","1","1","3","150","2","left","out","Female","Right-handed","1","3","no","left","d","1088.47906551","768.619166482","29","red","1"
"100","100","26","854.113822254","1","1","3","151","2","right","in","Female","Right-handed","1","3","no","right","d","662.081303075","897.275753943","29","green","2"
"100","100","26","892.154102084","1","1","3","152","2","left","in","Female","Right-handed","1","3","no","left","d","1111.72862926","824.740694225","29","red","3"
"100","100","26","943.44975701","1","1","3","153","0","right","in","Female","Right-handed","1","3","no","right","d","1345.30860282","849.364840764","29","red","2"
"100","100","26","899.224640374","1","1","3","154","1","right","in","Female","Right-handed","1","3","no","right","d","595.782218106","848.866129556","29","red","1"
"100","100","26","857.281066047","1","1","3","155","0","right","out","Female","Right-handed","1","3","no","right","d","526.550839519","768.575549297","29","green","0"
"100","100","26","852.8087429","1","1","3","156","0","left","in","Female","Right-handed","1","3","no","left","s","1098.9632259","552.986382138","29","green","2"
"100","100","26","830.051026495","1","1","3","157","2","left","out","Female","Right-handed","1","3","no","left","s","540.773249324","800.720773999","29","green","2"
"100","100","26","849.681350442","1","1","3","158","3","right","out","Female","Right-handed","1","3","no","right","s","1109.22320678","904.224677257","29","red","0"
"100","100","26","854.098524168","1","1","3","159","3","left","out","Female","Right-handed","1","3","no","left","s","994.747977653","792.958197737","29","green","1"
"100","100","26","842.075945393","1","1","3","160","1","right","in","Female","Right-handed","1","3","no","right","s","763.357201984","680.34311331","29","green","0"
"100","100","26","828.736985268","1","1","3","161","1","left","out","Female","Right-handed","1","3","no","left","s","586.940757919","777.07608986","29","green","1"
"100","100","26","834.481573848","1","1","3","162","2","left","out","Female","Right-handed","1","3","no","left","d","574.340522578","1232.49275105","29","red","2"
"100","100","26","836.323004322","1","1","3","163","1","right","out","Female","Right-handed","1","3","no","right","s","1151.30545276","569.217748218","29","green","2"
"100","100","26","865.716838297","1","1","3","164","0","right","out","Female","Right-handed","1","3","no","right","s","1777.71431192","776.746715963","29","green","1"
"100","100","26","895.594988931","1","1","3","165","0","right","out","Female","Right-handed","1","3","no","right","d","1879.25255537","808.281941492","29","green","3"
"100","94","26","901.225618403","1","0","3","166","3","right","out","Female","Right-handed","1","3","no","right","d","1005.76003428","976.871345658","29","red","1"
"100","94","26","902.731118257","1","1","3","167","3","right","in","Female","Right-handed","1","3","no","right","d","968.274911427","888.374320124","29","green","2"
"100","94","26","901.741831395","1","1","3","168","3","left","in","Female","Right-handed","1","3","no","left","s","766.931566239","1000.9377695","29","green","3"
"100","95","26","893.50827139","1","1","3","169","1","left","out","Female","Right-handed","1","3","no","left","s","641.470579087","832.67068351","29","red","0"
"100","95","26","898.154993029","1","1","3","170","0","right","in","Female","Right-handed","1","3","no","right","s","1381.05096251","601.127889117","29","green","2"
"100","95","26","900.129457907","1","1","3","171","3","left","out","Female","Right-handed","1","3","no","left","d","850.574576249","1032.61186445","29","green","0"
"100","95","26","898.373427562","1","1","3","172","0","right","out","Female","Right-handed","1","3","no","right","s","855.197035827","864.284484116","29","green","3"
"100","95","26","900.119062624","1","1","3","173","1","left","in","Female","Right-handed","1","3","no","left","d","895.715156683","984.822181392","29","green","1"
"100","96","26","903.607205431","1","1","3","174","3","left","in","Female","Right-handed","1","3","no","left","d","998.280649011","976.364616585","29","red","1"
"100","96","26","903.310282917","1","1","3","175","2","left","in","Female","Right-handed","1","3","no","left","s","814.868457302","976.905982834","29","red","1"
"100","96","26","901.89640208","1","1","3","176","3","right","in","Female","Right-handed","1","3","no","right","s","1137.62472992","592.646270714","29","red","2"
"100","96","26","905.706636442","1","1","3","177","1","left","in","Female","Right-handed","1","3","no","left","d","1080.99454881","936.171379623","29","red","3"
"100","96","26","900.188395499","1","1","3","178","0","right","out","Female","Right-handed","1","3","no","right","s","642.678390282","848.676907939","29","red","1"
"100","96","26","930.070345541","1","1","3","179","0","right","in","Female","Right-handed","1","3","no","right","s","2513.17383341","1080.11996009","29","green","0"
"100","96","26","935.576821302","1","1","3","180","1","right","in","Female","Right-handed","1","3","no","right","d","1120.78913753","1080.75305072","29","red","3"
"100","96","26","933.239461839","1","1","3","181","3","left","out","Female","Right-handed","1","3","no","left","d","689.164368479","1032.39826853","29","green","3"
"100","96","26","932.561328577","1","1","3","182","2","left","out","Female","Right-handed","1","3","no","left","s","1092.89466418","728.827464201","29","green","1"
"100","97","26","931.939574011","1","1","3","183","3","left","in","Female","Right-handed","1","3","no","left","s","750.380126983","1072.46321965","29","red","2"
"100","97","26","931.014169675","1","1","3","184","3","right","out","Female","Right-handed","1","3","no","right","s","975.065081011","824.035763528","29","green","0"
"100","97","26","925.560719595","1","1","3","185","2","right","out","Female","Right-handed","1","3","no","right","d","748.57482448","720.805109113","29","red","0"
"100","97","26","923.497969344","1","1","3","186","1","left","out","Female","Right-handed","1","3","no","left","d","738.272188561","960.205732004","29","green","2"
"100","97","26","927.727757459","1","1","3","187","3","right","out","Female","Right-handed","1","3","no","right","s","823.764438972","1344.69539649","29","green","0"
"100","97","26","932.13993538","1","1","3","188","0","left","out","Female","Right-handed","1","3","no","left","d","1263.32464945","936.280743301","29","red","1"
"100","97","26","931.826049531","1","1","3","189","0","right","in","Female","Right-handed","1","3","no","right","d","855.107235739","984.061767067","29","red","0"
"100","97","26","930.901174322","1","1","3","190","0","right","in","Female","Right-handed","1","3","no","right","s","899.328968837","888.483363091","29","green","1"
"100","97","26","936.439745202","1","1","3","191","1","right","out","Female","Right-handed","1","3","no","right","d","895.012150273","1432.03015231","29","red","0"
"100","97","26","936.836802756","1","1","3","192","1","right","in","Female","Right-handed","1","3","no","right","s","930.598001243","976.428438789","29","green","2"
"100","97","26","946.71886292","1","1","3","193","3","left","out","Female","Right-handed","1","3","no","left","d","2047.10720238","696.18769758","29","red","1"
"100","97","26","950.863835876","1","1","3","194","3","left","in","Female","Right-handed","1","3","no","left","d","713.779855723","1552.70543614","29","red","2"
"100","97","26","955.7081315","1","1","3","195","2","right","out","Female","Right-handed","1","3","no","right","d","1267.14019109","1080.26267809","29","red","0"
"100","97","26","956.262805256","1","1","3","196","1","left","in","Female","Right-handed","1","3","no","left","d","739.748758593","1223.80683744","29","green","0"
"100","97","26","958.076875237","1","1","3","197","2","right","in","Female","Right-handed","1","3","no","right","s","958.434104534","1128.24222419","29","green","1"
"100","97","26","964.391054306","1","1","3","198","0","right","out","Female","Right-handed","1","3","no","right","s","926.954362632","1607.98893663","29","red","2"
"100","98","26","961.803997194","1","1","3","199","0","left","out","Female","Right-handed","1","3","no","left","d","749.63446553","920.441931894","29","red","1"
"100","98","26","957.731003796","1","1","3","200","0","left","in","Female","Right-handed","1","3","no","left","d","740.163442577","767.999225154","29","green","0"
"100","98","26","960.230041554","1","1","3","201","3","right","out","Female","Right-handed","1","3","no","right","s","967.621936494","1207.73999795","29","red","1"
"100","98","26","961.736185117","1","1","3","202","1","left","out","Female","Right-handed","1","3","no","left","d","1320.01993562","760.091365175","29","red","1"
"100","98","26","955.264229694","1","1","3","203","1","left","out","Female","Right-handed","1","3","no","left","d","528.6653109","695.835873659","29","green","1"
"100","98","26","954.575021516","1","1","3","204","1","left","in","Female","Right-handed","1","3","no","left","s","882.344244152","952.37131567","29","red","2"
"100","98","26","955.92100781","1","1","3","205","2","right","in","Female","Right-handed","1","3","no","right","d","923.938362503","1135.96214541","29","red","0"
"100","98","26","956.534638536","1","1","3","206","2","left","in","Female","Right-handed","1","3","no","left","d","1309.32699003","672.468928367","29","green","0"
