"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","100","18","2626.24321007","1","1","0","0","3","left","out","Female","Left-handed","3","0","yes","left","d","2519.6237248","2732.86269535","21","green","2"
"100","50","18","2024.04942597","1","0","0","1","1","right","out","Female","Left-handed","3","0","yes","right","d","1417.87188542","1425.83939831","21","green","2"
"100","66","18","2047.96158609","1","1","0","2","0","right","in","Female","Left-handed","3","0","yes","right","d","2214.38039382","1977.19141883","21","green","3"
"100","75","18","1966.43825907","1","1","0","3","3","left","out","Female","Left-handed","3","0","yes","left","d","1993.81245315","1449.92410289","21","red","1"
"100","80","18","1894.70548297","1","1","0","4","1","right","out","Female","Left-handed","3","0","yes","right","d","2086.22091399","1129.32784313","21","green","0"
"100","83","18","1907.04921077","1","1","0","5","0","left","in","Female","Left-handed","3","0","yes","left","s","1743.72273324","2193.8129663","21","green","1"
"100","85","18","1850.37197625","1","1","0","6","1","left","out","Female","Left-handed","3","0","yes","left","d","1763.30717051","1257.30996778","21","red","2"
"100","87","18","1772.48518058","1","1","0","7","0","right","out","Female","Left-handed","3","0","yes","right","s","788.770947875","1665.78427389","21","red","0"
"100","88","18","1816.50994591","1","1","0","8","1","left","in","Female","Left-handed","3","0","yes","left","s","1960.0870676","2377.32906954","21","green","3"
"100","80","18","1863.39570377","1","0","0","9","1","right","out","Female","Left-handed","3","0","yes","right","None","1570.60483887","3000.13021013","21","green","3"
"100","81","18","1866.0921774","1","1","0","10","0","left","in","Female","Left-handed","3","0","yes","left","d","1920.07054438","1866.043283","21","green","3"
"100","83","18","1820.08727232","1","1","0","11","0","left","in","Female","Left-handed","3","0","yes","left","d","1642.56998875","985.4966442","21","green","0"
"100","84","18","1771.81644437","1","1","0","12","2","right","in","Female","Left-handed","3","0","yes","right","d","1232.11815639","1153.01486159","21","green","0"
"100","85","18","1743.37097805","1","1","0","13","1","left","in","Female","Left-handed","3","0","yes","left","d","1089.59258662","1657.56724503","21","green","1"
"100","80","18","1713.42699483","1","0","0","14","3","right","out","Female","Left-handed","3","0","yes","right","s","1291.20308707","1297.21937231","21","green","1"
"100","81","18","1667.84837303","1","1","0","15","3","right","out","Female","Left-handed","3","0","yes","right","s","1342.61331729","625.724774913","21","red","0"
"100","76","18","1663.9850178","1","0","0","16","1","left","out","Female","Left-handed","3","0","yes","left","d","715.165342808","2489.17732535","21","red","1"
