"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","100","18","1905.47910454","1","1","0","0","0","left","in","Female","Right-handed","2","1","yes","left","s","2299.16492573","1511.79328336","7","red","0"
"100","100","18","2123.58685536","1","1","0","1","0","right","out","Female","Right-handed","2","1","yes","right","d","1793.81381801","2889.57539433","7","red","2"
"100","100","18","1978.54136854","1","1","0","2","1","right","out","Female","Right-handed","2","1","yes","right","d","1335.04380628","2041.85698351","7","red","2"
"100","100","18","1740.56063477","1","1","0","3","0","right","out","Female","Right-handed","2","1","yes","right","s","827.71165018","1225.52521675","7","red","0"
"100","100","18","1567.78059079","1","1","0","4","2","right","in","Female","Right-handed","2","1","yes","right","d","640.150273601","1113.17055618","7","red","0"
"100","100","18","1491.35569734","1","1","0","5","2","left","out","Female","Right-handed","2","1","yes","left","s","1040.77874412","1177.68371602","7","red","3"
"100","100","18","1411.41157452","1","1","0","6","1","left","out","Female","Right-handed","2","1","yes","left","s","758.167775587","1105.32589962","7","red","3"
"100","87","18","1371.53518983","1","0","0","7","0","right","out","Female","Right-handed","2","1","yes","right","s","1158.87514167","1025.92585228","7","green","2"
"100","77","18","1345.68576317","1","0","0","8","3","right","in","Female","Right-handed","2","1","yes","right","d","1132.5038181","1145.27688174","7","green","1"
"100","80","18","1316.8137032","1","1","0","9","1","right","in","Female","Right-handed","2","1","yes","right","d","935.997095617","1177.93323126","7","red","0"
"100","81","18","1292.23883688","1","1","0","10","3","left","in","Female","Right-handed","2","1","yes","left","d","1043.48973684","1049.49061047","7","red","3"
"100","83","18","1274.10085782","1","1","0","11","0","left","out","Female","Right-handed","2","1","yes","left","s","924.038003288","1225.12817322","7","red","1"
"100","84","18","1244.95225042","1","1","0","12","1","left","out","Female","Right-handed","2","1","yes","left","d","788.655459221","1001.68246395","7","green","3"
"100","85","18","1222.90086255","1","1","0","13","3","right","in","Female","Right-handed","2","1","yes","right","d","727.192607165","1145.27303318","7","green","0"
"100","86","18","1216.7803169","1","1","0","14","1","left","in","Female","Right-handed","2","1","yes","left","s","1084.54301187","1177.64234396","7","red","1"
"100","87","18","1190.78778625","1","1","0","15","2","right","in","Female","Right-handed","2","1","yes","right","d","680.417158695","921.382494037","7","green","2"
"100","88","18","1166.4778009","1","1","0","16","2","right","in","Female","Right-handed","2","1","yes","right","d","665.048879971","889.987190696","7","green","1"
"100","88","18","1148.12024012","1","1","0","17","1","right","out","Female","Right-handed","2","1","yes","right","d","814.614665723","857.468748056","7","green","1"
"100","84","18","1138.33492447","1","0","0","18","1","left","in","Female","Right-handed","2","1","yes","left","d","867.238007393","1057.16047807","7","red","2"
"100","85","18","1135.2531361","1","1","0","19","3","left","out","Female","Right-handed","2","1","yes","left","s","887.788377721","1265.60993648","7","green","1"
"100","85","18","1125.73085684","1","1","0","20","3","left","out","Female","Right-handed","2","1","yes","left","s","677.234716871","1193.33582635","7","green","0"
"100","86","18","1112.62086751","1","1","0","21","3","right","in","Female","Right-handed","2","1","yes","right","d","728.769556318","945.852626934","7","red","3"
"100","100","18","889.737034027","1","1","1","22","2","left","out","Female","Right-handed","2","1","no","left","s","874.327383239","905.146684815","7","red","1"
"100","100","18","844.34121562","1","1","1","23","3","left","out","Female","Right-handed","2","1","no","left","s","651.958309788","945.932484639","7","green","2"
"100","100","18","778.738083616","1","1","1","24","2","right","out","Female","Right-handed","2","1","no","right","s","605.390363067","689.673276148","7","green","3"
"100","100","18","814.427609471","1","1","1","25","1","left","out","Female","Right-handed","2","1","no","left","d","721.901152196","1121.09122187","7","red","2"
"100","100","18","811.071228583","1","1","1","26","1","right","in","Female","Right-handed","2","1","no","right","d","657.700367473","937.591042595","7","red","2"
"100","100","18","807.768417571","1","1","1","27","0","left","in","Female","Right-handed","2","1","no","left","s","693.268155762","889.240569254","7","red","2"
"100","100","18","807.345690217","1","1","1","28","3","right","in","Female","Right-handed","2","1","no","right","d","559.835550855","1049.78310134","7","green","0"
"100","100","18","812.73335929","1","1","1","29","0","left","out","Female","Right-handed","2","1","no","left","s","763.412727074","937.481358517","7","green","2"
"100","100","18","829.592137013","1","1","1","30","3","left","in","Female","Right-handed","2","1","no","left","d","864.030229189","1064.89448841","7","red","0"
"100","100","18","832.388136673","1","1","1","31","2","left","in","Female","Right-handed","2","1","no","left","s","873.492565536","841.611701688","7","green","1"
"100","100","18","828.550389338","1","1","1","32","0","right","in","Female","Right-handed","2","1","no","right","s","723.244942505","857.100889468","7","green","2"
"100","100","18","836.028263641","1","1","1","33","2","left","in","Female","Right-handed","2","1","no","left","s","794.859665316","1041.71009664","7","red","0"
"100","100","18","834.939154941","1","1","1","34","1","right","out","Female","Right-handed","2","1","no","right","d","618.466501135","1025.27319995","7","green","2"
"100","100","18","828.040771139","1","1","1","35","1","right","in","Female","Right-handed","2","1","no","right","d","635.85720031","840.8663631","7","green","2"
"100","100","18","835.87687075","1","1","1","36","1","right","in","Female","Right-handed","2","1","no","right","s","569.603527337","1321.56100327","7","green","2"
"100","100","18","831.549991565","1","1","1","37","0","left","out","Female","Right-handed","2","1","no","left","s","844.139566895","689.154040704","7","red","1"
"100","100","18","821.557579179","1","1","1","38","1","left","in","Female","Right-handed","2","1","no","left","d","673.633743697","649.724218309","7","green","0"
