"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","88","19","930.00802125","1","1","1","39","1","left","out","Female","Right-handed","3","2","no","left","d","1011.62616166","793.517765418","35","red","2"
"100","89","19","930.442696215","1","1","1","40","3","left","in","Female","Right-handed","3","2","no","left","d","1019.30905","857.224641179","35","green","1"
"100","90","19","928.216974966","1","1","1","41","1","left","in","Female","Right-handed","3","2","no","left","d","1153.92428658","617.932255882","35","green","1"
"100","90","19","916.701907873","1","1","1","42","2","left","out","Female","Right-handed","3","2","no","left","d","723.439111629","649.362020391","35","red","1"
"100","90","19","916.465117375","1","1","1","43","2","right","in","Female","Right-handed","3","2","no","right","s","910.076370248","912.908663591","35","green","3"
"100","86","19","919.604105595","1","0","1","44","2","right","out","Female","Right-handed","3","2","no","right","s","839.700407443","1137.62328542","35","red","2"
"100","87","19","919.480124289","1","1","1","45","1","left","in","Female","Right-handed","3","2","no","left","d","1144.08967635","689.167432123","35","red","0"
"100","88","19","910.97058084","1","1","1","46","3","right","out","Female","Right-handed","3","2","no","right","s","611.684917869","801.798158289","35","red","3"
"100","88","19","910.755553963","1","1","1","47","0","right","out","Female","Right-handed","3","2","no","right","d","817.468299869","993.291464183","35","green","3"
"100","88","19","904.63195308","1","1","1","48","3","left","out","Female","Right-handed","3","2","no","left","d","585.958226638","904.878433648","35","green","3"
"100","89","19","901.538896029","1","1","1","49","1","right","out","Female","Right-handed","3","2","no","right","s","970.570897458","665.481813798","35","green","0"
"100","89","19","898.385793303","1","1","1","50","1","left","in","Female","Right-handed","3","2","no","left","d","603.075464533","1017.12236944","35","green","3"
"100","90","19","905.278218592","1","1","1","51","0","left","out","Female","Right-handed","3","2","no","left","s","1513.66402734","696.653076622","35","red","1"
"100","87","19","901.420463998","1","0","1","52","0","right","in","Female","Right-handed","3","2","no","right","d","810.217102935","761.158549416","35","red","3"
"100","87","19","897.761729354","1","1","1","53","0","right","out","Female","Right-handed","3","2","no","right","d","807.817142446","760.864768334","35","green","3"
"100","87","19","889.783997239","1","1","1","54","0","right","out","Female","Right-handed","3","2","no","right","d","547.467132437","721.526006684","35","green","0"
"100","85","19","882.967415657","1","0","1","55","0","left","out","Female","Right-handed","3","2","no","left","d","610.987348173","705.053098685","35","green","0"
"100","85","19","878.156497162","1","1","1","56","0","right","out","Female","Right-handed","3","2","no","right","s","755.627062241","673.543474466","35","green","0"
"100","86","19","877.298091257","1","1","1","57","3","left","in","Female","Right-handed","3","2","no","left","s","1173.33596753","521.171801636","35","red","1"
"100","86","19","883.527703976","1","1","1","58","1","right","out","Female","Right-handed","3","2","no","right","d","1462.78217095","752.805352717","35","red","3"
"100","84","19","885.588415951","1","0","1","59","0","right","out","Female","Right-handed","3","2","no","right","s","1138.43503205","785.234486048","35","red","1"
"100","84","19","891.16170104","1","1","1","60","3","left","out","Female","Right-handed","3","2","no","left","s","1556.95985334","648.933215478","35","green","1"
"100","85","19","887.634033608","1","1","1","61","2","right","out","Female","Right-handed","3","2","no","right","d","778.621846024","721.488161518","35","red","0"
"100","85","19","885.606986314","1","1","1","62","1","right","out","Female","Right-handed","3","2","no","right","s","815.971812412","793.078376686","35","green","3"
"100","85","19","883.977893845","1","1","1","63","3","left","in","Female","Right-handed","3","2","no","left","d","913.811495182","720.558710032","35","green","0"
"100","83","19","889.590021748","1","0","1","64","2","left","out","Female","Right-handed","3","2","no","left","d","865.372575983","1385.22621143","35","red","3"
"100","84","19","891.683352456","1","1","1","65","3","right","out","Female","Right-handed","3","2","no","right","d","738.659922103","1224.73322369","35","red","2"
"100","84","19","887.998405087","1","1","1","66","3","left","out","Female","Right-handed","3","2","no","left","d","610.381504877","841.339936778","35","red","3"
"100","84","19","886.541072793","1","1","1","67","1","right","in","Female","Right-handed","3","2","no","right","s","753.026971412","888.895267686","35","green","0"
"100","85","19","893.252821314","1","1","1","68","1","right","in","Female","Right-handed","3","2","no","right","d","1459.62498653","944.361520065","35","green","1"
"100","83","19","891.583516893","1","0","1","69","2","left","in","Female","Right-handed","3","2","no","left","s","833.167947843","793.084470399","35","red","1"
"100","83","19","896.655626684","1","1","1","70","1","right","in","Female","Right-handed","3","2","no","right","d","1119.62662862","1160.60716467","35","red","1"
"100","84","19","899.017193249","1","1","1","71","3","right","in","Female","Right-handed","3","2","no","right","d","1180.28376173","849.184148137","35","red","1"
"100","84","19","893.394068716","1","1","1","72","3","right","out","Female","Right-handed","3","2","no","right","s","679.710632056","544.765052109","35","green","0"
"100","84","19","891.683640657","1","1","1","73","1","left","out","Female","Right-handed","3","2","no","left","d","712.366515629","896.537103654","35","green","3"
"100","84","19","888.744616233","1","1","1","74","2","left","out","Female","Right-handed","3","2","no","left","s","622.861427699","848.9692646","35","green","0"
"100","85","19","887.195038801","1","1","1","75","1","right","in","Female","Right-handed","3","2","no","right","d","865.69586346","744.43900643","35","green","2"
"100","85","19","883.829932012","1","1","1","76","2","left","in","Female","Right-handed","3","2","no","left","s","643.035464123","761.192866634","35","green","3"
"100","85","19","879.782077966","1","1","1","77","2","right","in","Female","Right-handed","3","2","no","right","d","657.618359135","656.681851768","35","red","3"
"100","85","19","879.119574593","1","1","1","78","0","left","in","Female","Right-handed","3","2","no","left","d","731.509111061","952.529660342","35","red","3"
"100","86","19","877.97942442","1","1","1","79","1","left","out","Female","Right-handed","3","2","no","left","d","673.084521713","952.897207411","35","red","3"
"100","86","19","876.438828217","1","1","1","80","0","left","in","Female","Right-handed","3","2","no","left","s","965.680212241","608.488284677","35","green","0"
"100","86","19","878.883629766","1","1","1","81","3","left","in","Female","Right-handed","3","2","no","left","s","1101.15498299","945.098859258","35","green","0"
"100","86","19","876.856019111","1","1","1","82","0","left","in","Female","Right-handed","3","2","no","left","s","773.820962881","736.577796823","35","red","1"
"100","87","19","873.833426543","1","1","1","83","2","right","out","Female","Right-handed","3","2","no","right","s","626.504826221","752.405733478","35","red","3"
"100","87","19","877.476584974","1","1","1","84","2","left","in","Female","Right-handed","3","2","no","left","s","1405.98716857","800.717646878","35","red","1"
"100","87","19","875.695452435","1","1","1","85","3","left","out","Female","Right-handed","3","2","no","left","d","750.427522027","776.540682906","35","green","0"
"100","100","19","644.418897178","1","1","2","86","2","left","out","Female","Right-handed","3","2","no","left","d","647.910433974","640.927360382","35","green","3"
"100","100","19","653.466295998","1","1","2","87","2","right","out","Female","Right-handed","3","2","no","right","d","707.475509691","617.551879943","35","red","3"
"100","100","19","688.730181537","1","1","2","88","0","right","in","Female","Right-handed","3","2","no","right","d","757.225218476","761.290686754","35","red","3"
"100","100","19","706.235359055","1","1","2","89","3","right","out","Female","Right-handed","3","2","no","right","s","667.828855203","849.672928012","35","red","2"
"100","100","19","847.943211733","1","1","2","90","1","right","in","Female","Right-handed","3","2","no","right","d","2036.27683158","793.272413313","35","green","0"
"100","100","19","886.66991344","1","1","2","91","1","left","in","Female","Right-handed","3","2","no","left","s","1359.81190314","800.794940809","35","green","1"
"100","100","19","873.981387879","1","1","2","92","1","left","in","Female","Right-handed","3","2","no","left","d","794.396222158","801.30424687","35","green","1"
"100","100","19","873.925301672","1","1","2","93","3","right","out","Female","Right-handed","3","2","no","right","s","1026.01534076","721.050055679","35","green","1"
"100","100","19","879.27247632","1","1","2","94","0","right","in","Female","Right-handed","3","2","no","right","d","1010.69510656","833.40464046","35","green","3"
"100","100","19","882.861321861","1","1","2","95","2","left","in","Female","Right-handed","3","2","no","left","s","1013.19160427","817.130259191","35","red","0"
"100","100","19","889.252916119","1","1","2","96","1","right","out","Female","Right-handed","3","2","no","right","d","753.687658118","1152.65005927","35","green","3"
"100","100","19","872.710554866","1","1","2","97","0","right","in","Female","Right-handed","3","2","no","right","s","764.236194856","617.252967317","35","red","0"
"100","100","19","878.150103875","1","1","2","98","1","left","out","Female","Right-handed","3","2","no","left","d","1221.93428541","664.915098554","35","red","2"
"100","100","19","890.632823319","1","1","2","99","0","right","in","Female","Right-handed","3","2","no","right","s","1224.41250199","881.403850199","35","green","1"
"100","100","19","891.522876438","1","1","2","100","0","left","out","Female","Right-handed","3","2","no","left","s","1038.97634613","768.99089407","35","green","2"
"100","100","19","890.721156375","1","1","2","101","0","right","in","Female","Right-handed","3","2","no","right","s","1196.68611095","560.70459992","35","green","1"
"100","100","19","883.509831517","1","1","2","102","2","left","in","Female","Right-handed","3","2","no","left","d","839.090074049","697.167193503","35","green","0"
"100","100","19","885.827912068","1","1","2","103","0","right","out","Female","Right-handed","3","2","no","right","d","1041.77271864","808.697844237","35","red","1"
"100","100","19","883.56477174","1","1","2","104","1","left","in","Female","Right-handed","3","2","no","left","s","996.406954786","689.249536877","35","green","3"
"100","100","19","893.185674132","1","1","2","105","2","left","out","Female","Right-handed","3","2","no","left","d","662.922775344","1489.04286381","35","green","2"
"100","100","19","885.180905672","1","1","2","106","2","right","in","Female","Right-handed","3","2","no","right","d","785.645009826","664.52606313","35","green","0"
"100","95","19","893.721524287","1","0","2","107","2","right","in","Female","Right-handed","3","2","no","right","d","921.031582107","1225.11744829","35","red","1"
"100","95","19","882.952127239","1","1","2","108","3","right","out","Female","Right-handed","3","2","no","right","s","643.530979152","648.519805207","35","red","3"
"100","95","19","883.130148118","1","1","2","109","3","left","out","Female","Right-handed","3","2","no","left","s","1157.22643722","617.222819477","35","green","1"
"100","96","19","870.814658778","1","1","2","110","3","right","out","Female","Right-handed","3","2","no","right","s","661.726162682","488.75966655","35","red","3"
"100","96","19","867.497418931","1","1","2","111","3","left","out","Female","Right-handed","3","2","no","left","d","936.543928612","632.588916884","35","red","1"
"100","96","19","871.552936614","1","1","2","112","1","left","in","Female","Right-handed","3","2","no","left","d","792.962275431","1161.03051731","35","red","2"
"100","96","19","866.285876846","1","1","2","113","0","left","in","Female","Right-handed","3","2","no","left","d","679.539045945","768.611480296","35","green","3"
"100","96","19","869.231283832","1","1","2","114","0","right","in","Female","Right-handed","3","2","no","right","s","638.237467479","1265.1678914","35","green","3"
"100","96","19","869.118717704","1","1","2","115","3","left","out","Female","Right-handed","3","2","no","left","s","834.815495222","896.893104738","35","green","0"
"100","96","19","869.450505855","1","1","2","116","1","right","out","Female","Right-handed","3","2","no","right","s","806.43002109","952.3782797","35","green","0"
"100","96","19","867.047339606","1","1","2","117","2","right","out","Female","Right-handed","3","2","no","right","s","712.067603006","873.030768758","35","red","0"
"100","96","19","867.604930228","1","1","2","118","3","left","in","Female","Right-handed","3","2","no","left","s","994.457608289","776.438051962","35","red","0"
"100","97","19","865.321486905","1","1","2","119","0","left","out","Female","Right-handed","3","2","no","left","d","738.845299246","841.090415295","35","red","3"
"100","97","19","863.619291246","1","1","2","120","2","left","in","Female","Right-handed","3","2","no","left","d","898.739499571","712.74977806","35","red","3"
"100","97","19","867.956105102","1","1","2","121","2","right","in","Female","Right-handed","3","2","no","right","d","758.332349789","1281.15683035","35","red","3"
"100","97","19","865.777621489","1","1","2","122","0","left","out","Female","Right-handed","3","2","no","left","d","637.844904115","936.859518762","35","red","0"
"100","97","19","862.741556613","1","1","2","123","1","left","out","Female","Right-handed","3","2","no","left","d","548.342702685","952.471609718","35","green","3"
"100","97","19","856.618329137","1","1","2","124","3","right","in","Female","Right-handed","3","2","no","right","s","534.852827226","713.018542847","35","green","3"
"100","97","19","851.881742372","1","1","2","125","3","left","out","Female","Right-handed","3","2","no","left","d","541.782981734","792.52673536","35","red","3"
"100","97","19","850.136468649","1","1","2","126","2","left","in","Female","Right-handed","3","2","no","left","s","864.233372507","696.417666892","35","red","1"
"100","97","19","850.795442508","1","1","2","127","1","left","out","Female","Right-handed","3","2","no","left","d","586.898261943","1168.72847957","35","green","0"
"100","97","19","845.796420752","1","1","2","128","3","right","out","Female","Right-handed","3","2","no","right","s","583.183342485","688.491671499","35","green","0"
"100","97","19","842.209606473","1","1","2","129","0","right","out","Female","Right-handed","3","2","no","right","s","655.089789248","720.863395647","35","green","3"
"100","97","19","837.707692247","1","1","2","130","1","left","in","Female","Right-handed","3","2","no","left","s","622.63147024","656.61546238","35","green","1"
"100","97","19","833.482021541","1","1","2","131","0","left","in","Female","Right-handed","3","2","no","left","s","670.331446632","616.322232941","35","red","0"
"100","95","19","836.340533731","1","0","2","132","3","left","out","Female","Right-handed","3","2","no","left","d","1078.7705326","856.893656382","35","red","1"
"100","95","19","831.946980373","1","1","2","133","2","right","in","Female","Right-handed","3","2","no","right","s","658.436199472","592.463745619","35","red","3"
"100","95","19","831.152879578","1","1","2","134","1","right","out","Female","Right-handed","3","2","no","right","s","929.068226484","657.003856355","35","red","1"
"100","96","19","825.975266584","1","1","2","135","0","right","in","Female","Right-handed","3","2","no","right","s","543.750930094","600.793529633","35","red","0"
"100","94","19","824.951787353","1","0","2","136","1","left","out","Female","Right-handed","3","2","no","left","s","635.337822583","912.217829049","35","red","0"
"100","94","19","826.265282883","1","1","2","137","3","right","in","Female","Right-handed","3","2","no","right","d","561.67414162","1224.83296814","35","red","3"
"100","94","19","824.125741085","1","1","2","138","1","left","in","Female","Right-handed","3","2","no","left","d","673.30998907","752.429146163","35","red","3"
"100","94","19","821.122840498","1","1","2","139","3","right","in","Female","Right-handed","3","2","no","right","s","651.04163994","672.896578795","35","red","0"
"100","94","19","819.887529897","1","1","2","140","1","left","in","Female","Right-handed","3","2","no","left","s","625.727076094","880.63443884","35","red","3"
"100","94","19","819.376029861","1","1","2","141","0","left","out","Female","Right-handed","3","2","no","left","d","726.328493431","856.158562245","35","red","1"
"100","94","19","819.455187684","1","1","2","142","3","left","in","Female","Right-handed","3","2","no","left","d","774.778317162","872.997734423","35","green","2"
"100","94","19","818.276001528","1","1","2","143","2","right","out","Female","Right-handed","3","2","no","right","d","574.586718016","927.538063254","35","green","2"
"100","94","19","817.729552154","1","1","2","144","2","right","in","Female","Right-handed","3","2","no","right","s","572.026075959","1000.04490104","35","green","3"
"100","95","19","815.109667044","1","1","2","145","3","right","out","Female","Right-handed","3","2","no","right","d","528.479445587","792.593445476","35","red","3"
"100","95","19","813.429414685","1","1","2","146","0","left","out","Female","Right-handed","3","2","no","left","d","801.151583339","624.076962944","35","green","2"
"100","93","19","810.354684784","1","0","2","147","2","left","in","Female","Right-handed","3","2","no","left","d","676.897261292","568.695060374","35","green","1"
"100","92","19","808.252903967","1","0","2","148","1","right","out","Female","Right-handed","3","2","no","right","s","763.424448232","592.460538402","35","green","3"
"100","92","19","809.015699488","1","1","2","149","2","right","out","Female","Right-handed","3","2","no","right","d","978.005226483","736.138408094","35","green","1"
"100","100","19","653.01969103","1","1","3","150","2","left","in","Female","Right-handed","3","2","no","left","s","537.425977433","768.613404627","35","red","3"
"100","50","19","616.088988085","1","0","3","151","0","right","in","Female","Right-handed","3","2","no","right","d","541.145066272","617.171504007","35","red","3"
"66","66","19","907.088152712","0","1","3","152","2","right","in","Female","Right-handed","3","2","no","left","d","1766.67335906","1211.49960487","35","red","3"
"75","75","19","882.008009704","1","1","3","153","0","left","out","Female","Right-handed","3","2","no","left","s","812.182485515","801.352675844","35","red","1"
"80","80","19","917.866924869","1","1","3","154","2","right","in","Female","Right-handed","3","2","no","right","d","1169.83047934","952.774691723","35","green","1"
"83","83","19","903.550458718","1","1","3","155","0","left","out","Female","Right-handed","3","2","no","left","d","791.53442242","872.401833501","35","red","2"
"85","85","19","861.890615024","1","1","3","156","3","left","in","Female","Right-handed","3","2","no","left","s","598.91666624","624.946439475","35","green","3"
"87","87","19","838.410965892","1","1","3","157","1","right","in","Female","Right-handed","3","2","no","right","s","659.654941937","688.451902006","35","green","1"
"88","88","19","823.071414887","1","1","3","158","0","left","in","Female","Right-handed","3","2","no","left","s","727.314712658","673.395301041","35","red","3"
"90","90","19","801.697948792","1","1","3","159","3","left","in","Female","Right-handed","3","2","no","left","s","633.783284498","584.890223377","35","red","2"
"90","90","19","797.671330116","1","1","3","160","1","right","out","Female","Right-handed","3","2","no","right","d","626.406685377","888.403601322","35","red","1"
"91","91","19","790.77965735","1","1","3","161","2","left","in","Female","Right-handed","3","2","no","left","s","844.967299214","584.975214628","35","red","3"
"92","92","19","782.152646556","1","1","3","162","1","left","out","Female","Right-handed","3","2","no","left","s","636.670421249","720.586612821","35","red","3"
"92","92","19","769.798528584","1","1","3","163","1","right","out","Female","Right-handed","3","2","no","right","s","569.169728489","649.220261403","35","green","1"
"93","93","19","765.434165243","1","1","3","164","1","left","out","Female","Right-handed","3","2","no","left","d","751.847356998","656.818799936","35","red","3"
"93","87","19","806.178916044","1","0","3","165","1","right","in","Female","Right-handed","3","2","no","right","s","1450.4023133","1384.29804283","35","red","3"
"94","88","19","798.927048189","1","1","3","166","2","right","out","Female","Right-handed","3","2","no","right","d","684.879703705","680.914621316","35","red","1"
"94","88","19","803.102978892","1","1","3","167","3","left","out","Female","Right-handed","3","2","no","left","s","899.65932941","848.528272258","35","green","1"
"94","89","19","808.312100431","1","1","3","168","0","right","out","Female","Right-handed","3","2","no","right","s","1051.09353271","753.059043582","35","green","2"
"95","85","19","819.610063349","1","0","3","169","2","right","in","Female","Right-handed","3","2","no","right","d","1059.85949824","1008.68321933","35","red","2"
"95","85","19","822.164314646","1","1","3","170","3","right","in","Female","Right-handed","3","2","no","right","d","562.187937787","1184.31074341","35","green","3"
"95","86","19","811.103759943","1","1","3","171","0","left","out","Female","Right-handed","3","2","no","left","s","612.807123103","544.857099237","35","green","3"
"95","86","19","811.122549101","1","1","3","172","3","right","out","Female","Right-handed","3","2","no","right","s","806.52591688","816.545904254","35","red","0"
"95","87","19","800.477225873","1","1","3","173","3","right","out","Female","Right-handed","3","2","no","right","s","510.169122969","601.100460299","35","green","3"
"96","88","19","802.588076593","1","1","3","174","3","left","in","Female","Right-handed","3","2","no","left","d","833.782129899","872.71485788","35","green","1"
"96","84","19","800.243916255","1","0","3","175","1","left","in","Female","Right-handed","3","2","no","left","d","691.111326349","792.168489221","35","green","0"
"96","85","19","802.522852728","1","1","3","176","2","right","in","Female","Right-handed","3","2","no","right","d","866.668612376","856.881789678","35","red","0"
"96","85","19","796.235131571","1","1","3","177","3","right","out","Female","Right-handed","3","2","no","right","s","596.573794213","656.35952646","35","red","0"
"96","86","19","795.552340941","1","1","3","178","3","right","out","Female","Right-handed","3","2","no","right","d","655.966963099","896.901443502","35","green","0"
"96","86","19","794.990866915","1","1","3","179","0","right","out","Female","Right-handed","3","2","no","right","d","692.738347541","864.67789278","35","green","3"
"96","83","19","800.724423417","1","0","3","180","2","left","out","Female","Right-handed","3","2","no","left","s","729.234873481","1216.22736346","35","green","3"
"96","84","19","799.945333988","1","1","3","181","2","left","in","Female","Right-handed","3","2","no","left","d","710.82288208","840.764241326","35","red","1"
"96","84","19","801.150771816","1","1","3","182","0","right","out","Female","Right-handed","3","2","no","right","s","551.241064692","1128.2084999","35","red","3"
"97","85","19","797.789613394","1","1","3","183","3","left","in","Female","Right-handed","3","2","no","left","s","724.732902967","649.009867968","35","red","1"
"97","85","19","796.296218746","1","1","3","184","1","right","out","Female","Right-handed","3","2","no","right","d","778.620883859","712.420717595","35","red","3"
"97","86","19","791.960750648","1","1","3","185","1","right","in","Female","Right-handed","3","2","no","right","s","648.237249388","632.20148507","35","green","0"
"97","86","19","791.696837621","1","1","3","186","0","left","out","Female","Right-handed","3","2","no","left","d","539.619713865","1024.77222345","35","green","0"
"97","86","19","798.320593986","1","1","3","187","0","left","in","Female","Right-handed","3","2","no","left","s","1358.47834231","728.320816634","35","green","0"
"97","87","19","797.517502194","1","1","3","188","2","right","in","Female","Right-handed","3","2","no","right","d","637.028667388","896.971360835","35","red","3"
"97","87","19","799.619616045","1","1","3","189","0","right","in","Female","Right-handed","3","2","no","right","d","602.558140428","1160.64597199","35","green","3"
"97","87","19","797.581747424","1","1","3","190","3","left","in","Female","Right-handed","3","2","no","left","s","600.130277155","832.003728068","35","red","1"
"97","88","19","793.239558431","1","1","3","191","3","right","out","Female","Right-handed","3","2","no","right","s","637.620078203","592.799541238","35","green","3"
"97","86","19","796.636746663","1","0","3","192","2","left","out","Female","Right-handed","3","2","no","left","s","1006.30570936","872.331595452","35","green","1"
"97","86","19","801.005017166","1","1","3","193","1","right","out","Female","Right-handed","3","2","no","right","s","1089.84922231","887.832075248","35","green","3"
"97","86","19","798.391366856","1","1","3","194","2","left","in","Female","Right-handed","3","2","no","left","d","702.340434538","664.441071876","35","green","0"
"97","86","19","796.592730042","1","1","3","195","1","right","out","Female","Right-handed","3","2","no","right","s","791.15019782","640.157949023","35","red","3"
"97","87","19","795.192447896","1","1","3","196","0","right","out","Female","Right-handed","3","2","no","right","d","556.794681666","904.76425672","35","red","0"
"97","87","19","790.975518083","1","1","3","197","1","left","out","Female","Right-handed","3","2","no","left","s","593.372350195","592.187283513","35","green","0"
"97","87","19","787.401969121","1","1","3","198","3","left","in","Female","Right-handed","3","2","no","left","d","503.845132469","727.898105433","35","green","3"
"98","88","19","786.555901151","1","1","3","199","0","left","out","Female","Right-handed","3","2","no","left","d","673.721795734","816.47534548","35","green","1"
"98","88","19","784.156100207","1","1","3","200","1","right","in","Female","Right-handed","3","2","no","right","d","632.201164346","696.130941691","35","green","1"
"98","88","19","781.936930373","1","1","3","201","3","left","in","Female","Right-handed","3","2","no","left","d","560.73314415","776.785393566","35","green","3"
"98","88","19","778.0857597","1","1","3","202","0","left","out","Female","Right-handed","3","2","no","left","d","475.349650798","680.300118536","35","red","0"
"98","88","19","778.509302402","1","1","3","203","0","right","in","Female","Right-handed","3","2","no","right","d","818.048164703","783.865966554","35","green","1"
"98","89","19","778.482501191","1","1","3","204","3","right","out","Female","Right-handed","3","2","no","right","s","609.571682584","944.498788955","35","green","0"
"98","89","19","778.458346681","1","1","3","205","2","left","out","Female","Right-handed","3","2","no","left","d","890.188417587","664.07127976","35","red","0"
"98","89","19","775.146722301","1","1","3","206","1","left","in","Female","Right-handed","3","2","no","left","d","595.640173346","583.751340615","35","green","0"
"98","89","19","776.977284675","1","1","3","207","3","left","out","Female","Right-handed","3","2","no","left","d","1130.27362693","632.365053138","35","red","2"
"96","89","19","777.677997391","0","1","3","208","1","right","in","Female","Right-handed","3","2","no","left","s","649.872609341","986.766060458","35","green","2"
