"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"0","100","20","2254.19283682","0","1","0","0","3","right","out","Female","Right-handed","0","1","yes","None","s","3000.10262805","1508.28304559","0","red","0"
"50","50","20","2127.41472571","1","0","0","1","3","left","in","Female","Right-handed","0","1","yes","left","None","1001.14815128","3000.12507793","0","red","3"
"33","33","20","2251.39846751","0","0","0","2","1","right","out","Female","Right-handed","0","1","yes","escape","None","1998.63889552","3000.09300667","0","red","2"
"50","50","20","2283.05833827","1","1","0","3","1","right","in","Female","Right-handed","0","1","yes","right","s","2730.10555295","2025.97034819","0","red","1"
"60","40","20","2225.74796604","1","0","0","4","0","left","in","Female","Right-handed","0","1","yes","left","d","1735.55093302","2257.46202121","0","green","3"
"66","33","20","2055.36392975","1","0","0","5","1","left","in","Female","Right-handed","0","1","yes","left","d","1284.96281016","1121.92468641","0","green","0"
"71","28","20","2109.79913675","1","0","0","6","2","right","out","Female","Right-handed","0","1","yes","right","s","2207.57548934","2665.24526821","0","red","1"
"75","37","20","2044.55706937","1","1","0","7","3","right","in","Female","Right-handed","0","1","yes","right","s","1197.9473749","1977.77782054","0","green","1"
"77","44","20","1940.64415991","1","1","0","8","2","left","in","Female","Right-handed","0","1","yes","left","d","857.352465768","1361.32930262","0","red","1"
"80","50","20","1842.02427731","1","1","0","9","2","right","out","Female","Right-handed","0","1","yes","right","s","802.986861045","1105.90380673","0","red","0"
"81","54","20","1822.56552276","1","1","0","10","3","left","out","Female","Right-handed","0","1","yes","left","s","670.5264434","2585.42951121","0","green","0"
"83","50","20","1792.09092941","1","0","0","11","0","right","out","Female","Right-handed","0","1","yes","right","s","1199.92039912","1713.82040605","0","green","1"
"84","46","20","1875.94774288","1","0","0","12","2","right","out","Female","Right-handed","0","1","yes","right","None","2764.36568169","3000.09332738","0","red","2"
"85","50","20","1842.64630178","1","1","0","13","1","left","out","Female","Right-handed","0","1","yes","left","s","1937.6355011","881.819633772","0","green","2"
"86","53","20","1819.21740127","1","1","0","14","0","right","out","Female","Right-handed","0","1","yes","right","d","1197.22737501","1785.19821325","0","red","0"
"87","56","20","1776.03163437","1","1","0","15","3","left","in","Female","Right-handed","0","1","yes","left","d","876.758467455","1379.73179443","0","red","2"
"88","58","20","1754.92728765","1","1","0","16","1","right","out","Female","Right-handed","0","1","yes","right","s","1065.39619558","1769.11928458","0","red","1"
"88","55","20","1744.72606757","1","0","0","17","0","right","in","Female","Right-handed","0","1","yes","right","s","1188.85324702","1953.75740525","0","green","2"
"89","57","20","1719.17483876","1","1","0","18","1","left","out","Female","Right-handed","0","1","yes","left","s","909.244413826","1609.26102674","0","red","0"
"90","60","20","1694.85394906","1","1","0","19","3","left","in","Female","Right-handed","0","1","yes","left","s","927.753382235","1537.76070731","0","green","2"
"90","57","20","1662.85450049","1","0","0","20","2","right","in","Female","Right-handed","0","1","yes","right","s","836.343542258","1209.38751581","0","red","3"
"90","59","20","1654.83981919","1","1","0","21","2","left","in","Female","Right-handed","0","1","yes","left","s","1460.02573398","1513.0372899","0","red","0"
"100","100","20","929.68904343","1","1","1","22","0","left","in","Female","Right-handed","0","1","no","left","s","1257.72660914","601.651477717","0","red","2"
"100","50","20","761.234002854","1","0","1","23","1","right","in","Female","Right-handed","0","1","no","right","s","504.275741039","681.282183516","0","green","0"
"100","66","20","721.765313602","1","1","1","24","0","left","in","Female","Right-handed","0","1","no","left","s","603.822381638","681.833488557","0","green","0"
"100","75","20","824.307757783","1","1","1","25","3","left","out","Female","Right-handed","0","1","no","left","s","1414.46657789","849.403602759","0","red","1"
"100","80","20","864.056546772","1","1","1","26","3","left","in","Female","Right-handed","0","1","no","left","s","972.064645408","1074.03876005","0","red","1"
"100","83","20","838.485876029","1","1","1","27","0","left","out","Female","Right-handed","0","1","no","left","d","603.683833773","817.581210858","0","green","0"
"100","85","20","890.8626538","1","1","1","28","0","left","out","Female","Right-handed","0","1","no","left","d","689.188071028","1721.05856983","0","red","1"
"100","75","20","873.598746302","1","0","1","29","3","right","out","Female","Right-handed","0","1","no","right","d","567.653691916","937.849095719","0","red","0"
"100","77","20","847.615540652","1","1","1","30","0","right","in","Female","Right-handed","0","1","no","right","d","518.177992955","761.321797941","0","green","0"
"90","80","20","869.039715772","0","1","1","31","3","left","in","Female","Right-handed","0","1","no","right","d","1134.89366451","988.820919189","0","red","3"
"90","72","20","891.792149864","1","0","1","32","2","right","in","Female","Right-handed","0","1","no","right","d","1077.38956581","1161.24341577","0","red","0"
"91","75","20","884.019401833","1","1","1","33","2","left","out","Female","Right-handed","0","1","no","left","s","796.008474512","801.029872459","0","green","2"
"92","69","20","888.06013451","1","0","1","34","3","right","in","Female","Right-handed","0","1","no","right","d","1007.61371829","865.484134987","0","red","2"
"92","71","20","898.670953037","1","1","1","35","1","left","out","Female","Right-handed","0","1","no","left","d","888.089886775","1185.13330101","0","red","3"
"93","73","20","900.702296559","1","1","1","36","1","right","out","Female","Right-handed","0","1","no","right","d","928.556767422","929.725444315","0","red","2"
"93","68","20","895.332460354","1","0","1","37","2","right","out","Female","Right-handed","0","1","no","right","s","652.33914978","977.230684759","0","green","0"
"94","70","20","890.951152973","1","1","1","38","2","left","in","Female","Right-handed","0","1","no","left","s","799.838424968","841.862044814","0","green","3"
"94","72","20","915.275076665","1","1","1","39","1","left","in","Female","Right-handed","0","1","no","left","d","1352.29867584","1305.26488299","0","green","0"
"94","68","20","913.628648579","1","0","1","40","1","right","in","Female","Right-handed","0","1","no","right","s","630.975197366","1137.01068871","0","green","3"
"95","70","20","895.672503958","1","1","1","41","2","left","in","Female","Right-handed","0","1","no","left","s","659.503228935","449.508283366","0","red","0"
"95","66","20","886.074765205","1","0","1","42","0","right","out","Female","Right-handed","0","1","no","right","d","491.051154951","897.188825344","0","green","0"
"95","63","20","866.646609006","1","0","1","43","1","left","out","Female","Right-handed","0","1","no","left","s","555.597462009","361.713195658","0","green","0"
"95","65","20","855.328810783","1","1","1","44","2","right","out","Female","Right-handed","0","1","no","right","s","587.298624527","625.375875225","0","red","0"
"95","66","20","850.333615988","1","1","1","45","1","left","in","Female","Right-handed","0","1","no","left","d","549.899681084","920.988590327","0","red","0"
"96","64","20","842.52064748","1","0","1","46","3","right","in","Female","Right-handed","0","1","no","right","d","524.632976443","785.385830146","0","green","0"
"96","65","20","833.084836538","1","1","1","47","0","right","in","Female","Right-handed","0","1","no","right","s","657.173251539","537.205874429","0","green","3"
"96","66","20","832.684668244","1","1","1","48","1","left","out","Female","Right-handed","0","1","no","left","s","883.765076702","760.795508482","0","green","0"
"96","67","20","834.210362162","1","1","1","49","0","right","out","Female","Right-handed","0","1","no","right","d","957.35002835","793.458167525","0","red","2"
"96","68","20","831.440133388","1","1","1","50","2","right","out","Female","Right-handed","0","1","no","right","d","810.91840557","696.829049895","0","green","2"
"96","70","20","827.258581415","1","1","1","51","2","right","out","Female","Right-handed","0","1","no","right","s","514.544318639","897.442829762","0","green","3"
"96","70","20","830.444555528","1","1","1","52","3","left","in","Female","Right-handed","0","1","no","left","d","1147.04610822","705.001449622","0","green","0"
"96","71","20","828.125335746","1","1","1","53","0","right","in","Female","Right-handed","0","1","no","right","d","711.687025507","800.772019489","0","red","2"
"96","72","20","826.251866839","1","1","1","54","1","right","in","Female","Right-handed","0","1","no","right","d","563.181033311","969.420690328","0","red","2"
"97","73","20","824.435906068","1","1","1","55","1","right","out","Female","Right-handed","0","1","no","right","s","551.937489256","977.080911953","0","red","3"
"97","71","20","829.42042826","1","0","1","56","3","right","in","Female","Right-handed","0","1","no","right","s","852.356083406","1145.43228216","0","green","0"
"97","72","20","824.590644156","1","1","1","57","1","right","out","Female","Right-handed","0","1","no","right","d","582.002055126","729.094345965","0","red","0"
"97","72","20","828.919651184","1","1","1","58","0","right","out","Female","Right-handed","0","1","no","right","d","1032.74187507","936.785933287","0","red","1"
