"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","100","19","979.842472866","1","1","0","0","0","left","in","Female","Right-handed","0","3","yes","left","s","1464.55302742","495.131918311","14","green","1"
"100","50","19","982.240353476","1","0","0","1","2","left","out","Female","Right-handed","0","3","yes","left","s","1352.10864683","617.167821335","14","red","0"
"100","66","19","963.226029639","1","1","0","2","2","left","out","Female","Right-handed","0","3","yes","left","d","856.719517804","993.67524613","14","green","1"
"100","75","19","997.873441422","1","1","0","3","1","left","out","Female","Right-handed","0","3","yes","left","s","1290.48711605","913.144237486","14","red","3"
"100","80","19","990.947208943","1","1","0","4","2","right","in","Female","Right-handed","0","3","yes","right","d","924.720323431","1001.76423462","14","green","2"
"100","83","19","986.368179292","1","1","0","5","1","left","in","Female","Right-handed","0","3","yes","left","d","1061.48009696","865.465965121","14","red","3"
"100","85","19","1055.3817884","1","1","0","6","3","left","in","Female","Right-handed","0","3","yes","left","d","1553.0139516","1385.91293449","14","green","3"
"100","75","19","1054.1450213","1","0","0","7","2","right","out","Female","Right-handed","0","3","yes","right","d","1001.46212428","1089.513179","14","red","0"
"100","66","19","1053.96468338","1","0","0","8","1","right","out","Female","Right-handed","0","3","yes","right","s","1104.08631504","1000.9576449","14","green","1"
"100","70","19","1057.37463543","1","1","0","9","3","left","in","Female","Right-handed","0","3","yes","left","d","1310.60407317","865.524334636","14","green","0"
"100","63","19","1037.53320167","1","0","0","10","2","right","in","Female","Right-handed","0","3","yes","right","d","949.129684875","729.108043255","14","green","2"
"100","58","19","1047.70946157","1","0","0","11","1","left","out","Female","Right-handed","0","3","yes","left","s","1421.6174385","897.679202429","14","red","2"
"100","61","19","1034.5565661","1","1","0","12","3","right","in","Female","Right-handed","0","3","yes","right","d","800.269141192","953.174499834","14","red","2"
"100","57","19","1012.22361416","1","0","0","13","3","right","in","Female","Right-handed","0","3","yes","right","d","649.783231016","794.0072468","14","red","1"
"100","53","19","1019.0933846","1","0","0","14","1","left","out","Female","Right-handed","0","3","yes","left","d","1285.26336518","945.276976177","14","red","0"
"100","50","19","1022.36527586","1","0","0","15","2","right","out","Female","Right-handed","0","3","yes","right","d","901.995980842","1240.89130891","14","green","1"
"100","52","19","1013.71950547","1","1","0","16","3","right","in","Female","Right-handed","0","3","yes","right","s","709.367922295","1041.40643591","14","green","3"
"100","50","19","1009.93036317","1","0","0","17","2","left","out","Female","Right-handed","0","3","yes","left","s","953.976278886","937.053609513","14","green","3"
"100","47","19","1028.67104498","1","0","0","18","0","left","in","Female","Right-handed","0","3","yes","left","d","1066.50500663","1665.50162825","14","red","2"
"100","50","19","1015.29096882","1","1","0","19","0","left","out","Female","Right-handed","0","3","yes","left","s","865.024345219","657.114698663","14","red","1"
"100","52","19","1012.01969884","1","1","0","20","2","right","in","Female","Right-handed","0","3","yes","right","d","1126.6772416","766.511356719","14","red","3"
"100","54","19","1009.11588524","1","1","0","21","1","left","out","Female","Right-handed","0","3","yes","left","s","1078.93675118","817.334847947","14","red","1"
"100","100","19","950.775576912","1","1","1","22","2","right","out","Female","Right-handed","0","3","no","right","d","1036.24875163","865.302402194","14","red","1"
