"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_shape","gender","hand","high_loc","low_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"0","100","19","2529.18895359","0","1","0","0","1","left","in","Female","Right-handed","1","2","yes","None","s","3000.16709183","2058.21081536","28","green","3"
"50","100","19","1762.47632331","1","1","0","1","1","left","in","Female","Right-handed","1","2","yes","left","s","1166.16303929","825.364346773","28","green","2"
"66","100","19","1540.73758587","1","1","0","2","1","right","out","Female","Right-handed","1","2","yes","right","s","1640.80773664","553.712485319","28","red","0"
"75","75","19","1457.92621405","1","0","0","3","3","right","in","Female","Right-handed","1","2","yes","right","s","1305.47753304","1113.50666411","28","red","3"
"80","80","19","1426.01841025","1","1","0","4","2","left","in","Female","Right-handed","1","2","yes","left","s","1778.91281912","817.861570997","28","red","1"
"83","83","19","1365.57919607","1","1","0","5","2","left","in","Female","Right-handed","1","2","yes","left","d","1261.4624672","865.303783203","28","red","0"
"85","85","19","1299.27774822","1","1","0","6","2","right","in","Female","Right-handed","1","2","yes","right","s","1337.03094823","465.907173916","28","red","2"
"87","75","19","1315.05805238","1","0","0","7","0","right","in","Female","Right-handed","1","2","yes","right","s","1833.61534756","1017.42501554","28","green","1"
"88","77","19","1272.224371","1","1","0","8","0","left","in","Female","Right-handed","1","2","yes","left","d","946.077767935","913.032072009","28","green","2"
"90","70","19","1226.81188796","1","0","0","9","3","right","out","Female","Right-handed","1","2","yes","right","s","954.704324439","681.494756652","28","green","0"
"90","72","19","1194.80016127","1","1","0","10","3","right","in","Female","Right-handed","1","2","yes","right","d","892.122181648","857.243607054","28","red","0"
"91","75","19","1166.2602289","1","1","0","11","2","right","in","Female","Right-handed","1","2","yes","right","d","1006.82029707","697.821648558","28","green","1"
"92","69","19","1160.61212695","1","0","0","12","2","right","in","Female","Right-handed","1","2","yes","right","d","1632.48297171","553.186835602","28","green","3"
"92","71","19","1171.94968763","1","1","0","13","0","left","out","Female","Right-handed","1","2","yes","left","d","2004.80749803","633.868454795","28","green","0"
"93","66","19","1178.47366588","1","0","0","14","1","right","out","Female","Right-handed","1","2","yes","right","s","1770.41166166","769.207061088","28","red","1"
