"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_position","dis_shape","gender","hand","high_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","0","22","1016.0330041","1","0","0","0","2","right","1","out","Male","Left-handed","2","yes","right","s","854.618787398","1177.4472208","30","green","3"
"100","50","22","1185.67980431","1","1","0","1","3","right","1","in","Male","Left-handed","2","yes","right","d","684.700983344","2025.95222571","30","green","3"
"100","66","22","1335.75729431","1","1","0","2","2","right","3","in","Male","Left-handed","2","yes","right","d","1406.40441406","1865.42013453","30","red","1"
"100","75","22","1283.42932589","1","1","0","3","2","left","1","out","Male","Left-handed","2","yes","left","d","1018.98213524","1233.90870602","30","green","2"
"100","80","22","1206.04223106","1","1","0","4","3","left","2","out","Male","Left-handed","2","yes","left","d","943.508688317","849.47901516","30","red","3"
"100","83","22","1146.1481214","1","1","0","5","2","right","2","out","Male","Left-handed","2","yes","right","s","820.136194667","873.218951539","30","red","3"
"100","85","22","1105.08170457","1","1","0","6","0","right","3","out","Male","Left-handed","2","yes","right","s","835.625427153","881.740979981","30","red","2"
"100","87","22","1067.06176434","1","1","0","7","3","left","0","in","Male","Left-handed","2","yes","left","d","808.372703723","793.471661818","30","green","3"
"100","77","22","1030.38184673","1","0","0","8","1","right","0","out","Male","Left-handed","2","yes","right","s","711.993154669","761.891856961","30","green","1"
"100","80","22","1046.08558205","1","1","0","9","2","right","1","in","Male","Left-handed","2","yes","right","d","1557.47734873","817.361051202","30","red","3"
"100","81","22","1094.34678701","1","1","0","10","3","left","0","out","Male","Left-handed","2","yes","left","s","2473.00080147","680.916871737","30","red","1"
"100","83","22","1098.76877931","1","1","0","11","0","left","2","out","Male","Left-handed","2","yes","left","s","1589.35958746","705.461801768","30","green","3"
"100","84","22","1162.40444771","1","1","0","12","3","left","3","out","Male","Left-handed","2","yes","left","d","859.058118938","2993.00681807","30","green","1"
"100","85","22","1168.11470074","1","1","0","13","0","left","3","in","Male","Left-handed","2","yes","left","s","1915.23641317","569.459567032","30","red","0"
"100","80","22","1151.30815745","1","0","0","14","1","left","3","in","Male","Left-handed","2","yes","left","s","1022.01320895","810.019893928","30","red","1"
"100","81","22","1129.37843586","1","1","0","15","1","left","1","out","Male","Left-handed","2","yes","left","s","797.524211546","803.34101231","30","green","3"
"100","76","22","1107.04335679","1","0","0","16","0","right","3","in","Male","Left-handed","2","yes","right","d","698.195370998","801.168812301","30","green","2"
"100","77","22","1094.67055893","1","1","0","17","0","right","1","in","Male","Left-handed","2","yes","right","d","1046.87853287","721.787457944","30","red","3"
"100","78","22","1069.18329672","1","1","0","18","1","left","3","out","Male","Left-handed","2","yes","left","d","627.43835304","593.386800734","30","green","1"
"100","80","22","1047.89253623","1","1","0","19","1","left","2","in","Male","Left-handed","2","yes","left","d","741.773429887","544.962744188","30","green","0"
"100","80","22","1026.16551619","1","1","0","20","3","right","1","in","Male","Left-handed","2","yes","right","s","789.643291599","393.606939237","30","red","0"
"100","81","22","1018.79929147","1","1","0","21","0","left","1","in","Male","Left-handed","2","yes","left","d","1047.12099311","681.096151202","30","red","0"
"100","100","22","896.773995948","1","1","1","22","0","left","2","in","Male","Left-handed","2","no","left","d","1111.66416563","681.883826266","30","red","0"
"100","100","22","714.120133918","1","1","1","23","0","right","1","out","Male","Left-handed","2","no","right","s","717.391422873","345.541120903","30","red","3"
"100","66","22","636.935086616","1","0","1","24","2","left","2","in","Male","Left-handed","2","no","left","s","474.972875563","490.157108463","30","red","1"
"100","75","22","608.911993348","1","1","1","25","2","right","2","in","Male","Left-handed","2","no","right","d","535.891973057","513.793454025","30","red","3"
"100","80","22","613.619305993","1","1","1","26","2","left","3","in","Male","Left-handed","2","no","left","s","559.43082138","705.466291773","30","green","0"
"100","83","22","614.755480238","1","1","1","27","1","right","2","out","Male","Left-handed","2","no","right","d","766.880572617","473.992130304","30","red","1"
"100","85","22","591.444782178","1","1","1","28","3","right","2","in","Male","Left-handed","2","no","right","d","453.631242988","449.529944643","30","red","0"
"100","87","22","599.598521442","1","1","1","29","0","right","2","out","Male","Left-handed","2","no","right","s","872.189778376","441.159614205","30","red","3"
"100","77","22","624.115874471","1","0","1","30","1","right","2","out","Male","Left-handed","2","no","right","d","814.72766359","825.781733827","30","red","1"
"100","80","22","639.038504033","1","1","1","31","2","left","3","out","Male","Left-handed","2","no","left","s","801.352902483","745.331437698","30","red","1"
"100","81","22","640.438052998","1","1","1","32","3","left","2","out","Male","Left-handed","2","no","left","s","699.961225604","608.905859677","30","green","1"
"100","83","22","637.831390391","1","1","1","33","1","right","2","out","Male","Left-handed","2","no","right","d","624.632741688","593.683461742","30","green","3"
"100","84","22","649.635812532","1","1","1","34","1","right","0","out","Male","Left-handed","2","no","right","d","1069.25222504","513.325531414","30","red","2"
"100","85","22","640.437477169","1","1","1","35","3","left","3","in","Male","Left-handed","2","no","left","d","552.852964862","488.865270039","30","green","2"
"100","86","22","640.474268479","1","1","1","36","3","right","1","out","Male","Left-handed","2","no","right","s","744.417721791","537.560971854","30","green","2"
"100","87","22","639.008974236","1","1","1","37","2","right","2","out","Male","Left-handed","2","no","right","s","729.007385096","505.051736076","30","red","0"
"100","88","22","643.227321624","1","1","1","38","1","right","2","in","Male","Left-handed","2","no","right","s","931.703183767","489.738575907","30","green","0"
"100","88","22","648.898525294","1","1","1","39","2","left","2","in","Male","Left-handed","2","no","left","d","1065.3818412","425.236134146","30","red","3"
"100","89","22","643.291360288","1","1","1","40","3","left","2","out","Male","Left-handed","2","no","left","d","587.876603135","496.848177234","30","red","3"
"100","90","22","657.926020442","1","1","1","41","3","right","3","in","Male","Left-handed","2","no","right","d","1254.44245851","617.526668222","30","red","1"
"100","90","22","653.959793721","1","1","1","42","1","left","1","out","Male","Left-handed","2","no","left","s","780.033719933","369.236798662","30","green","2"
"100","86","22","661.791989348","1","0","1","43","1","left","0","out","Male","Left-handed","2","no","left","s","914.798958445","737.737236603","30","red","3"
"100","86","22","653.883126662","1","1","1","44","3","left","1","in","Male","Left-handed","2","no","left","s","574.33859829","385.437696859","30","green","2"
"100","87","22","648.676902594","1","1","1","45","1","right","2","in","Male","Left-handed","2","no","right","s","681.017896837","376.849601209","30","red","0"
