"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_position","dis_shape","gender","hand","high_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","100","25","1224.09531444","1","1","0","0","3","right","3","in","Male","Left-handed","2","yes","right","s","1032.21406427","1415.9765646","22","red","1"
"100","50","25","1039.9459817","1","0","0","1","2","right","2","out","Male","Left-handed","2","yes","right","s","549.857810285","1161.73548764","22","red","0"
"100","66","25","915.967424167","1","1","0","2","2","right","3","out","Male","Left-handed","2","yes","right","d","502.5979653","833.422652911","22","red","0"
"100","75","25","928.258208663","1","1","0","3","1","right","0","in","Male","Left-handed","2","yes","right","s","1040.14121796","890.11990634","22","red","2"
"100","60","25","939.449977342","1","0","0","4","3","left","0","in","Male","Left-handed","2","yes","left","s","998.758185073","969.675919041","22","red","2"
"100","50","25","898.674381829","1","0","0","5","2","left","2","in","Male","Left-handed","2","yes","left","s","692.358316213","697.234492312","22","red","1"
"100","42","25","850.039647453","1","0","0","6","0","left","0","in","Male","Left-handed","2","yes","left","s","666.821572813","449.640909588","22","green","1"
"100","50","25","823.164069505","1","1","0","7","1","left","2","out","Male","Left-handed","2","yes","left","d","652.587846707","617.482201022","22","green","3"
"100","55","25","792.877011255","1","1","0","8","2","right","3","in","Male","Left-handed","2","yes","right","d","515.063259751","586.097830761","22","red","2"
"100","60","25","769.194523313","1","1","0","9","2","right","1","out","Male","Left-handed","2","yes","right","s","446.557539603","665.546724078","22","red","3"
"100","63","25","789.029679614","1","1","0","10","2","left","0","out","Male","Left-handed","2","yes","left","s","1285.31403132","689.448453923","22","red","1"
"100","66","25","763.850883963","1","1","0","11","1","right","2","out","Male","Left-handed","2","yes","right","s","459.816607792","513.951655797","22","green","1"
"100","61","25","753.893814806","1","0","0","12","1","left","3","in","Male","Left-handed","2","yes","left","s","827.461813053","441.356156807","22","green","0"
"100","64","25","749.406204555","1","1","0","13","0","right","0","out","Male","Left-handed","2","yes","right","s","781.062450929","601.072091638","22","green","2"
"100","66","25","730.932886723","1","1","0","14","3","left","3","out","Male","Left-handed","2","yes","left","s","422.762287693","521.850586461","22","green","2"
"100","68","25","728.614823539","1","1","0","15","3","right","2","in","Male","Left-handed","2","yes","right","s","650.349565141","737.338186416","22","green","1"
"100","70","25","719.400805439","1","1","0","16","1","left","1","out","Male","Left-handed","2","yes","left","d","405.989447783","737.963583902","22","green","2"
"100","72","25","709.970373619","1","1","0","17","2","left","1","out","Male","Left-handed","2","yes","left","s","489.687836845","609.618228511","22","red","3"
"100","73","25","697.455373246","1","1","0","18","2","left","0","out","Male","Left-handed","2","yes","left","s","519.157849369","425.212883711","22","red","3"
"100","75","25","693.79992957","1","1","0","19","2","right","3","in","Male","Left-handed","2","yes","right","d","814.838405291","433.854594128","22","red","1"
"100","76","25","677.788227032","1","1","0","20","0","right","1","in","Male","Left-handed","2","yes","right","s","369.591955416","345.516397123","22","green","3"
"100","77","25","671.889610375","1","1","0","21","3","left","1","out","Male","Left-handed","2","yes","left","d","487.124990032","608.912331139","22","red","2"
"100","100","25","850.257872225","1","1","1","22","3","right","1","in","Male","Left-handed","2","no","right","s","602.321924467","1098.19381998","22","green","2"
"100","100","25","678.021319312","1","1","1","23","2","left","2","out","Male","Left-handed","2","no","left","d","441.759297653","569.810235145","22","green","3"
"100","66","25","622.268148839","1","0","1","24","0","right","2","in","Male","Left-handed","2","no","right","d","500.263789436","521.259826346","22","green","1"
"100","75","25","585.653638187","1","1","1","25","2","right","2","in","Male","Left-handed","2","no","right","s","413.707494212","537.912718253","22","green","0"
"100","80","25","575.539870368","1","1","1","26","3","right","0","out","Male","Left-handed","2","no","right","d","468.548118894","601.621479291","22","green","1"
"100","83","25","584.657759505","1","1","1","27","2","left","0","in","Male","Left-handed","2","no","left","d","523.292849277","737.201561104","22","green","2"
"100","85","25","555.887558383","1","1","1","28","1","right","2","in","Male","Left-handed","2","no","right","d","404.662642948","361.870060355","22","red","0"
"100","87","25","575.892165592","1","1","1","29","1","right","0","in","Male","Left-handed","2","no","right","s","734.315111156","697.533720959","22","green","2"
"100","88","25","567.796704691","1","1","1","30","2","left","2","out","Male","Left-handed","2","no","left","d","501.047620986","505.018413969","22","green","1"
"100","90","25","559.048379144","1","1","1","31","2","left","0","in","Male","Left-handed","2","no","left","s","486.831534276","473.795364174","22","red","1"
"100","90","25","554.888659272","1","1","1","32","3","right","2","out","Male","Left-handed","2","no","right","s","569.37758837","457.205332728","22","red","1"
"100","91","25","550.070231601","1","1","1","33","1","left","2","out","Male","Left-handed","2","no","left","s","553.09480353","441.040250909","22","red","0"
"100","92","25","548.770420429","1","1","1","34","3","left","2","out","Male","Left-handed","2","no","left","s","424.683059769","641.662312963","22","red","3"
"100","92","25","555.802763191","1","1","1","35","3","right","3","out","Male","Left-handed","2","no","right","d","581.237049046","713.209389156","22","red","1"
"100","93","25","550.24288407","1","1","1","36","3","right","2","out","Male","Left-handed","2","no","right","d","382.937617076","561.871535669","22","green","3"
"100","93","25","560.883738363","1","1","1","37","0","left","2","out","Male","Left-handed","2","no","left","d","511.412221269","929.580884258","22","green","3"
"100","88","25","565.925148993","1","0","1","38","0","right","3","in","Male","Left-handed","2","no","right","s","516.154979297","777.020458831","22","green","2"
"100","88","25","556.328046175","1","1","1","39","1","right","0","in","Male","Left-handed","2","no","right","s","392.709533015","393.645063537","22","red","1"
"100","89","25","568.565381879","1","1","1","40","0","left","2","out","Male","Left-handed","2","no","left","d","680.368003115","897.306845989","22","red","0"
"100","90","25","567.110209788","1","1","1","41","0","right","0","in","Male","Left-handed","2","no","right","d","380.907159881","698.016720242","22","green","3"
