"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_position","dis_shape","gender","hand","high_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","100","21","1204.5801583","1","1","0","0","1","left","3","out","Female","Right-handed","0","yes","left","s","1119.52151879","1289.63879781","4","red","1"
"100","100","21","1224.37931153","1","1","0","1","3","right","0","in","Female","Right-handed","0","yes","right","s","1126.19577806","1362.16115145","4","red","1"
"100","100","21","1161.8064204","1","1","0","2","1","left","1","out","Female","Right-handed","0","yes","left","s","1207.63970161","865.681574651","4","red","3"
"100","100","21","1167.28091928","1","1","0","3","0","left","2","in","Female","Right-handed","0","yes","left","s","958.26775871","1409.14107319","4","green","0"
"100","100","21","1083.20142504","1","1","0","4","0","left","3","in","Female","Right-handed","0","yes","left","s","747.833912614","745.932983511","4","red","1"
"100","100","21","1057.89981384","1","1","0","5","1","left","0","out","Female","Right-handed","0","yes","left","s","765.41566267","1097.36785304","4","red","1"
"100","100","21","1025.40688034","1","1","0","6","2","left","1","in","Female","Right-handed","0","yes","left","s","1083.00424414","577.894314498","4","red","0"
"100","100","21","976.668817387","1","1","0","7","2","left","3","out","Female","Right-handed","0","yes","left","s","629.561291735","641.443461711","4","red","0"
"100","100","21","951.841044653","1","1","0","8","3","left","1","in","Female","Right-handed","0","yes","left","s","657.288813898","849.148911675","4","red","0"
"100","100","21","951.239981796","1","1","0","9","3","left","3","in","Female","Right-handed","0","yes","left","d","553.82079694","1337.84003523","4","red","0"
"100","100","21","944.702839183","1","1","0","10","0","left","0","in","Female","Right-handed","0","yes","left","s","813.298100769","945.364725336","4","green","1"
"100","100","21","927.890725068","1","1","0","11","1","left","2","in","Female","Right-handed","0","yes","left","s","563.974587141","921.940352455","4","green","0"
"100","100","21","930.21124809","1","1","0","12","3","right","3","out","Female","Right-handed","0","yes","right","d","802.542312267","1113.57273643","4","red","2"
"100","92","21","927.882708885","1","0","0","13","1","left","0","out","Female","Right-handed","0","yes","left","s","842.1545702","953.068828261","4","green","3"
"100","86","21","935.001246012","1","0","0","14","2","right","0","in","Female","Right-handed","0","yes","right","s","923.644357237","1145.67717432","4","green","3"
"100","87","21","924.670572707","1","1","0","15","2","right","2","in","Female","Right-handed","0","yes","right","s","762.21740638","777.203539892","4","red","0"
"100","82","21","916.790681386","1","0","0","16","1","left","0","in","Female","Right-handed","0","yes","left","s","579.691649866","1001.73319063","4","red","2"
"100","83","21","912.87538343","1","1","0","17","0","right","1","out","Female","Right-handed","0","yes","right","s","835.258049443","857.372586917","4","green","0"
"100","84","21","900.145990032","1","1","0","18","2","right","0","in","Female","Right-handed","0","yes","right","s","645.010550204","697.023267538","4","green","3"
"100","85","21","897.799531038","1","1","0","19","1","right","3","out","Female","Right-handed","0","yes","right","d","600.773457169","1105.66016314","4","red","2"
"100","85","21","888.127045482","1","1","0","20","2","left","3","in","Female","Right-handed","0","yes","left","s","644.197836464","745.156832265","4","red","2"
"100","86","21","886.660509842","1","1","0","21","3","right","3","in","Female","Right-handed","0","yes","right","s","517.830150526","1193.89637226","4","red","2"
"100","0","21","741.217864692","1","0","1","22","0","right","0","out","Female","Right-handed","0","no","right","d","656.588353431","825.847375952","4","red","2"
"100","50","21","684.214366559","1","1","1","23","0","left","0","out","Female","Right-handed","0","no","left","s","541.24939183","713.172345022","4","green","2"
"100","66","21","708.727222071","1","1","1","24","1","right","3","out","Female","Right-handed","0","no","right","d","529.730601749","985.775264442","4","red","0"
"100","75","21","714.536462911","1","1","1","25","0","right","3","out","Female","Right-handed","0","no","right","s","670.429503498","793.498867366","4","green","0"
"100","60","21","785.546684695","1","0","1","26","2","right","0","in","Female","Right-handed","0","no","right","s","802.069244877","1337.10589878","4","green","2"
"100","66","21","785.316218022","1","1","1","27","2","left","2","in","Female","Right-handed","0","no","left","d","702.70296275","865.624806564","4","green","1"
"100","71","21","797.869872608","1","1","1","28","1","left","0","out","Female","Right-handed","0","no","left","s","961.167100551","785.216499691","4","red","3"
"100","75","21","785.861575189","1","1","1","29","0","right","1","in","Female","Right-handed","0","no","right","d","617.708307611","785.898678907","4","green","3"
"100","77","21","782.479123295","1","1","1","30","3","left","1","in","Female","Right-handed","0","no","left","d","637.384062407","873.454953882","4","red","3"
"100","80","21","774.286077161","1","1","1","31","0","left","0","in","Female","Right-handed","0","no","left","d","632.052993813","769.0443301","4","green","3"
"100","81","21","767.629326493","1","1","1","32","2","left","0","in","Female","Right-handed","0","no","left","d","672.615876654","729.507762957","4","red","2"
"100","75","21","774.133105341","1","0","1","33","1","left","0","out","Female","Right-handed","0","no","left","s","554.115541978","1137.23380338","4","green","2"
"100","69","21","777.798038192","1","0","1","34","1","left","2","in","Female","Right-handed","0","no","left","s","730.829465138","912.724999671","4","green","1"
"100","71","21","773.443879752","1","1","1","35","3","right","1","out","Female","Right-handed","0","no","right","s","720.313577935","713.366062111","4","green","0"
