"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_position","dis_shape","gender","hand","high_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","100","19","1069.61715767","1","1","0","0","1","right","0","in","Female","Right-handed","2","yes","right","s","1177.96337834","961.27093699","6","green","2"
"100","50","19","1024.07509382","1","0","0","1","2","right","2","out","Female","Right-handed","2","yes","right","s","1371.44448799","585.621571972","6","green","0"
"100","33","19","965.419314959","1","0","0","2","2","right","3","in","Female","Right-handed","2","yes","right","s","926.164014258","770.0515002","6","green","2"
"100","50","19","893.989136144","1","1","0","3","2","left","1","in","Female","Right-handed","2","yes","left","d","781.759473721","577.637725677","6","red","2"
"100","60","19","839.148492356","1","1","0","4","0","left","3","out","Female","Right-handed","2","yes","left","d","685.190981789","554.380852624","6","red","0"
"100","50","19","815.856068191","1","0","0","5","3","left","3","out","Female","Right-handed","2","yes","left","d","796.940455657","601.847439069","6","red","2"
"100","57","19","844.441312649","1","1","0","6","3","left","1","out","Female","Right-handed","2","yes","left","d","1150.42209127","881.483467532","6","green","2"
"100","50","19","870.457692093","1","0","0","7","1","right","0","in","Female","Right-handed","2","yes","right","d","1359.00432515","746.140371248","6","green","3"
"100","55","19","839.698965313","1","1","0","8","3","right","0","out","Female","Right-handed","2","yes","right","d","729.706681686","457.551620471","6","red","3"
"100","60","19","836.010870269","1","1","0","9","3","left","0","in","Female","Right-handed","2","yes","left","s","1059.38109957","546.254930174","6","red","2"
"100","54","19","852.533780917","1","0","0","10","0","left","2","out","Female","Right-handed","2","yes","left","d","1033.68391615","1001.84185865","6","red","0"
"100","50","19","862.053336716","1","0","0","11","2","left","1","in","Female","Right-handed","2","yes","left","d","1308.40629035","625.130610646","6","red","0"
"100","46","19","857.239166403","1","0","0","12","1","right","1","out","Female","Right-handed","2","yes","right","s","1093.02204008","505.916205213","6","red","0"
"100","42","19","863.253827191","1","0","0","13","0","right","0","in","Female","Right-handed","2","yes","right","d","993.365396149","889.52343872","6","red","2"
"100","46","19","866.965197649","1","1","0","14","2","right","1","in","Female","Right-handed","2","yes","right","d","1188.03795711","649.810811003","6","green","3"
"100","50","19","875.511227625","1","1","0","15","1","right","3","in","Female","Right-handed","2","yes","right","s","757.74507496","1249.65827958","6","green","1"
"100","52","19","888.752678856","1","1","0","16","3","left","3","out","Female","Right-handed","2","yes","left","d","1552.00885427","649.22294283","6","green","0"
"100","55","19","876.975533894","1","1","0","17","3","right","2","out","Female","Right-handed","2","yes","right","d","687.878241693","665.649897404","6","red","3"
"100","57","19","890.599154592","1","1","0","18","2","right","2","in","Female","Right-handed","2","yes","right","d","1582.46061796","689.188036351","6","red","1"
"100","60","19","907.769120469","1","1","0","19","3","left","3","in","Female","Right-handed","2","yes","left","d","1377.98704702","1090.00989723","6","green","0"
"100","61","19","901.609968917","1","1","0","20","3","left","2","in","Female","Right-handed","2","yes","left","d","843.425658248","713.428217543","6","green","0"
"100","63","19","900.81120443","1","1","0","21","1","right","3","in","Female","Right-handed","2","yes","right","d","1150.08726619","617.987034188","6","red","0"
"100","100","19","946.29312717","1","1","1","22","0","right","2","in","Female","Right-handed","2","no","right","d","1123.2913177","769.294936636","6","green","3"
"100","100","19","996.053137125","1","1","1","23","0","right","2","in","Female","Right-handed","2","no","right","s","1185.72529078","905.901003385","6","red","3"
"100","100","19","981.288869161","1","1","1","24","2","right","2","out","Female","Right-handed","2","no","right","d","1342.36537883","561.15528764","6","green","1"
"100","100","19","1072.4525472","1","1","1","25","0","left","0","out","Female","Right-handed","2","no","left","s","1625.95227909","1065.93488358","6","green","1"
"100","100","19","1059.34046515","1","1","1","26","0","right","2","in","Female","Right-handed","2","no","right","d","1276.41029029","737.373983578","6","green","1"
"100","100","19","1048.94496959","1","1","1","27","3","right","3","out","Female","Right-handed","2","no","right","d","1311.87737448","682.057609156","6","red","0"
"100","100","19","1031.10682139","1","1","1","28","0","left","3","in","Female","Right-handed","2","no","left","s","1086.57280874","761.583055541","6","red","1"
"100","100","19","1087.41566433","1","1","1","29","1","right","1","out","Female","Right-handed","2","no","right","d","1905.19158473","1057.96354512","6","green","0"
"100","100","19","1083.44454971","1","1","1","30","1","left","2","out","Female","Right-handed","2","no","left","d","1285.65454134","817.696724163","6","green","0"
"100","90","19","1087.87453745","1","0","1","31","2","right","3","out","Female","Right-handed","2","no","right","d","974.18415251","1281.30470173","6","red","2"
"100","90","19","1069.63667747","1","1","1","32","2","right","2","in","Female","Right-handed","2","no","right","d","1076.66788752","697.848267791","6","red","3"
