"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_position","dis_shape","gender","hand","high_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"0","100","19","1022.29585452","0","1","0","0","0","left","3","out","Female","Right-handed","0","yes","right","s","762.001907604","1282.58980143","12","green","1"
"50","100","19","1226.73182179","1","1","0","1","1","left","3","out","Female","Right-handed","0","yes","left","s","1876.72952869","985.606049429","12","red","0"
"66","66","19","1025.67681811","1","0","0","2","2","left","1","out","Female","Right-handed","0","yes","left","s","749.162135518","497.971485989","12","green","3"
"75","75","19","1065.79445108","1","1","0","3","3","left","1","in","Female","Right-handed","0","yes","left","d","1154.61349833","1217.68120162","12","red","3"
"80","80","19","1071.66770471","1","1","0","4","3","right","2","out","Female","Right-handed","0","yes","right","s","1357.31769191","833.003746577","12","green","1"
"83","66","19","1042.12651663","1","0","0","5","3","right","0","out","Female","Right-handed","0","yes","right","s","946.874741425","841.966411015","12","red","1"
"85","71","19","994.363732011","1","1","0","6","2","right","2","out","Female","Right-handed","0","yes","right","s","718.304669013","697.269379605","12","green","0"
"87","75","19","951.752235214","1","1","0","7","0","right","0","out","Female","Right-handed","0","yes","right","s","688.881754792","618.061760473","12","green","3"
"88","77","19","896.854650494","1","1","0","8","2","right","1","in","Female","Right-handed","0","yes","right","s","545.713565483","369.634379995","12","red","2"
"90","80","19","892.050999248","1","1","0","9","0","left","0","out","Female","Right-handed","0","yes","left","s","1160.3084111","537.327864951","12","red","1"
"90","72","19","879.482695252","1","0","0","10","3","left","3","out","Female","Right-handed","0","yes","left","s","825.734450358","681.864860237","12","green","0"
"91","75","19","881.928644841","1","1","0","11","1","right","0","out","Female","Right-handed","0","yes","right","d","608.483967202","1209.18421345","12","red","3"
"92","76","19","861.898778421","1","1","0","12","2","right","3","out","Female","Right-handed","0","yes","right","s","641.110169638","601.970593121","12","green","0"
"92","71","19","895.979508137","1","0","0","13","3","left","2","in","Female","Right-handed","0","yes","left","s","988.66437506","1689.39361382","12","green","0"
"93","73","19","880.413983629","1","1","0","14","0","left","2","in","Female","Right-handed","0","yes","left","s","860.05819029","464.93509076","12","green","1"
"93","75","19","872.186308749","1","1","0","15","0","left","0","in","Female","Right-handed","0","yes","left","d","895.739511219","601.802859868","12","red","2"
"94","76","19","866.132696001","1","1","0","16","1","left","3","in","Female","Right-handed","0","yes","left","d","729.285263911","809.264520152","12","green","2"
"94","77","19","856.149323077","1","1","0","17","0","left","1","out","Female","Right-handed","0","yes","left","d","610.909524747","761.954441979","12","red","3"
