"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_position","dis_shape","gender","hand","high_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","0","21","667.798796479","1","0","0","0","2","right","0","out","Female","Right-handed","2","yes","right","s","863.92505237","471.672540589","18","green","3"
"100","50","21","881.15988463","1","1","0","1","3","right","3","in","Female","Right-handed","2","yes","right","s","683.661121788","1505.38082377","18","red","0"
"100","66","21","877.002220742","1","1","0","2","0","left","0","out","Female","Right-handed","2","yes","left","s","751.28743684","986.08634909","18","red","2"
"100","75","21","855.554748414","1","1","0","3","3","right","2","in","Female","Right-handed","2","yes","right","d","652.637237072","929.78742579","18","red","3"
"100","80","21","860.301820032","1","1","0","4","1","left","0","in","Female","Right-handed","2","yes","left","s","709.340263391","1049.23994961","18","red","2"
"100","83","21","833.135183886","1","1","0","5","2","left","0","out","Female","Right-handed","2","yes","left","d","624.768242124","769.835764193","18","green","1"
"100","85","21","839.889217131","1","1","0","6","2","left","1","in","Female","Right-handed","2","yes","left","s","687.359626318","1073.46720688","18","green","3"
"100","87","21","825.843677241","1","1","0","7","0","left","1","in","Female","Right-handed","2","yes","left","d","573.105598829","881.944197201","18","red","3"
"100","77","21","837.823562571","1","0","0","8","0","right","0","in","Female","Right-handed","2","yes","right","d","793.67206787","1073.65322256","18","green","1"
"100","80","21","814.718505379","1","1","0","9","2","right","0","out","Female","Right-handed","2","yes","right","d","547.195220541","666.350760759","18","red","3"
"100","72","21","836.728323275","1","0","0","10","3","right","1","out","Female","Right-handed","2","yes","right","d","855.897193629","1257.75581083","18","red","2"
"100","75","21","825.82579729","1","1","0","11","3","right","1","out","Female","Right-handed","2","yes","right","s","666.376418085","745.41960482","18","red","0"
"100","76","21","814.409409764","1","1","0","12","2","left","1","in","Female","Right-handed","2","yes","left","s","816.950003791","537.875515118","18","red","3"
"100","78","21","786.424192038","1","1","0","13","3","right","1","in","Female","Right-handed","2","yes","right","s","483.702943224","361.52977997","18","green","0"
"100","80","21","764.243213978","1","1","0","14","3","left","0","out","Female","Right-handed","2","yes","left","s","562.16531212","345.253730164","18","green","3"
"100","75","21","755.966712974","1","0","0","15","3","right","1","out","Female","Right-handed","2","yes","right","s","829.855642223","433.782753593","18","red","2"
"100","76","21","749.203052109","1","1","0","16","3","left","0","in","Female","Right-handed","2","yes","left","s","584.486229549","697.482727002","18","green","2"
"100","72","21","735.671680284","1","0","0","17","1","left","1","out","Female","Right-handed","2","yes","left","s","570.099842298","441.176876222","18","green","2"
"94","73","21","747.278503914","0","1","0","18","2","left","1","out","Female","Right-handed","2","yes","right","d","842.714456026","1069.68820246","18","green","0"
"95","75","21","748.97964796","1","1","0","19","3","left","3","in","Female","Right-handed","2","yes","left","s","545.150331134","1017.45243854","18","red","1"
"95","76","21","755.046113937","1","1","0","20","2","left","3","in","Female","Right-handed","2","yes","left","d","758.8403142","993.910552759","18","red","0"
"95","72","21","766.283025394","1","0","0","21","1","left","2","out","Female","Right-handed","2","yes","left","s","587.176721601","1417.3396104","18","red","1"
"100","0","21","513.908038352","1","0","1","22","0","right","2","in","Female","Right-handed","2","no","right","s","658.34471077","369.471365935","18","red","1"
"100","0","21","535.932533407","1","0","1","23","3","right","0","out","Female","Right-handed","2","no","right","s","521.870791592","594.04326533","18","green","1"
"100","33","21","623.499807732","1","1","1","24","2","left","2","out","Female","Right-handed","2","no","left","d","683.726868709","913.541844056","18","red","0"
"100","50","21","587.524258204","1","1","1","25","3","right","2","out","Female","Right-handed","2","no","right","s","646.136951778","313.058267464","18","green","3"
"100","40","21","610.169283871","1","0","1","26","1","right","1","in","Female","Right-handed","2","no","right","s","751.773322583","649.725450494","18","green","2"
"100","33","21","596.958659941","1","0","1","27","1","right","0","out","Female","Right-handed","2","no","right","s","460.475039115","601.336041465","18","red","3"
"100","42","21","585.106495568","1","1","1","28","2","left","2","out","Female","Right-handed","2","no","left","s","489.978726866","538.008291798","18","green","3"
"100","50","21","592.106617762","1","1","1","29","0","left","2","in","Female","Right-handed","2","no","left","s","584.601687529","697.613258701","18","red","3"
"100","55","21","607.575655365","1","1","1","30","0","right","0","in","Female","Right-handed","2","no","right","d","653.333833645","809.322078741","18","green","2"
"100","60","21","615.451423131","1","1","1","31","2","left","3","in","Female","Right-handed","2","no","left","d","570.842301386","801.824364666","18","red","2"
"100","63","21","624.172161053","1","1","1","32","0","right","2","out","Female","Right-handed","2","no","right","d","461.387478019","961.37160252","18","red","3"
"100","66","21","651.917027712","1","1","1","33","0","right","3","in","Female","Right-handed","2","no","right","s","785.081672075","1129.13944985","18","red","0"
