"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_position","dis_shape","gender","hand","high_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"0","0","18","3000.06302062","0","0","0","0","2","left","0","out","Female","Right-handed","1","yes","None","None","3000.03303371","3000.09300753","9","green","2"
"50","0","18","2621.03078325","1","0","0","1","0","left","2","out","Female","Right-handed","1","yes","left","None","1483.91370569","3000.08338606","9","green","3"
"66","33","18","2072.48483309","1","1","0","2","3","left","1","out","Female","Right-handed","1","yes","left","d","997.314968728","953.47089682","9","red","0"
"75","50","18","1754.75300567","1","1","0","3","1","right","1","in","Female","Right-handed","1","yes","right","s","641.133639959","961.981406832","9","red","0"
"80","60","18","1631.63064335","1","1","0","4","1","left","1","in","Female","Right-handed","1","yes","left","s","1268.6233955","1009.65899269","9","green","2"
"83","66","18","1578.30026274","1","1","0","5","0","left","1","in","Female","Right-handed","1","yes","left","d","1310.14259979","1313.15411958","9","green","3"
"85","71","18","1511.78662019","1","1","0","6","2","right","3","in","Female","Right-handed","1","yes","right","d","831.669514087","1393.74001572","9","green","0"
"87","75","18","1447.82860684","1","1","0","7","0","left","2","in","Female","Right-handed","1","yes","left","d","791.026825617","1209.21820113","9","red","3"
"88","77","18","1409.14714123","1","1","0","8","3","right","1","in","Female","Right-handed","1","yes","right","s","805.642799116","1393.74803361","9","red","0"
"90","80","18","1382.21521173","1","1","0","9","3","left","0","out","Female","Right-handed","1","yes","left","s","942.314482844","1337.34120968","9","red","3"
"90","81","18","1400.09732845","1","1","0","10","1","right","3","out","Female","Right-handed","1","yes","right","s","931.968196555","2225.86879459","9","red","0"
"91","83","18","1370.91087569","1","1","0","11","1","left","0","in","Female","Right-handed","1","yes","left","d","1058.34426706","1041.37552369","9","red","3"
"92","84","18","1370.14117976","1","1","0","12","2","right","2","in","Female","Right-handed","1","yes","right","d","1511.93238545","1209.87727175","9","green","1"
"92","78","18","1357.23334477","1","0","0","13","3","right","3","out","Female","Right-handed","1","yes","right","s","1569.51367002","809.349309676","9","red","2"
"93","80","18","1367.68230893","1","1","0","14","0","left","2","out","Female","Right-handed","1","yes","left","d","1475.00390471","1552.9317097","9","green","1"
"93","75","18","1396.78467946","1","0","0","15","2","left","2","in","Female","Right-handed","1","yes","left","d","1519.37844028","2147.26203461","9","green","3"
"94","76","18","1373.49600169","1","1","0","16","2","left","1","out","Female","Right-handed","1","yes","left","s","895.909175899","1105.84513861","9","red","3"
"94","77","18","1362.27269859","1","1","0","17","0","right","0","in","Female","Right-handed","1","yes","right","s","1405.4936022","937.459489607","9","green","1"
"94","78","18","1349.31172653","1","1","0","18","3","left","2","out","Female","Right-handed","1","yes","left","s","823.014682041","1409.01377698","9","red","0"
"95","80","18","1329.62420627","1","1","0","19","3","right","1","in","Female","Right-handed","1","yes","right","d","781.542622947","1129.58001967","9","red","3"
"95","80","18","1306.91303156","1","1","0","20","1","left","3","in","Female","Right-handed","1","yes","left","d","848.085664428","857.293410224","9","red","2"
"95","81","18","1291.18006938","1","1","0","21","2","right","3","out","Female","Right-handed","1","yes","right","s","591.716492513","1329.8592347","9","green","0"
"100","100","18","1017.79346362","1","1","1","22","2","right","0","in","Female","Right-handed","1","no","right","s","858.289552977","1177.29737427","9","red","3"
"100","100","18","815.604226647","1","1","1","23","3","left","1","in","Female","Right-handed","1","no","left","d","512.933980366","713.895998976","9","red","3"
"100","100","18","764.737177281","1","1","1","24","1","left","1","out","Female","Right-handed","1","no","left","d","620.559411449","705.446745651","9","green","3"
"100","100","18","769.825237241","1","1","1","25","1","right","3","in","Female","Right-handed","1","no","right","d","769.054597667","801.124236576","9","green","0"
"100","100","18","746.60440721","1","1","1","26","3","right","1","out","Female","Right-handed","1","no","right","d","457.718935725","849.723238446","9","green","3"
"100","100","18","733.644545092","1","1","1","27","3","right","1","out","Female","Right-handed","1","no","right","d","528.344687201","809.345781804","9","green","0"
"100","100","18","754.897339155","1","1","1","28","1","right","1","out","Female","Right-handed","1","no","right","s","834.942096396","929.886110672","9","green","2"
"100","87","18","831.591920949","1","0","1","29","3","right","1","in","Female","Right-handed","1","no","right","d","1319.48536687","1417.42262014","9","red","2"
"100","88","18","801.538422998","1","1","1","30","3","right","2","out","Female","Right-handed","1","no","right","s","560.084630441","562.136248339","9","green","0"
"100","80","18","786.747949906","1","0","1","31","2","right","3","out","Female","Right-handed","1","no","right","d","577.610777585","729.656606566","9","red","2"
