"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_position","dis_shape","gender","hand","high_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","0","18","2092.46479016","1","0","0","0","1","left","1","in","Female","Right-handed","0","yes","left","None","1184.76312474","3000.16645557","24","green","3"
"100","50","18","1589.98671883","1","1","0","1","2","left","3","out","Female","Right-handed","0","yes","left","s","1094.02976124","1080.98753379","24","green","1"
"100","66","18","1522.2415975","1","1","0","2","0","left","3","in","Female","Right-handed","0","yes","left","s","1747.78580407","1025.71690557","24","red","1"
"100","50","18","1375.48581616","1","0","0","3","3","left","2","in","Female","Right-handed","0","yes","left","s","925.257917959","945.179026341","24","green","1"
"100","60","18","1308.62765876","1","1","0","4","3","left","1","out","Female","Right-handed","0","yes","left","d","1096.66386459","985.726193729","24","green","2"
"100","66","18","1237.07344689","1","1","0","5","3","right","2","out","Female","Right-handed","0","yes","right","d","821.336077002","937.268698093","24","green","1"
"100","71","18","1248.24682141","1","1","0","6","0","left","2","in","Female","Right-handed","0","yes","left","s","1756.7279003","873.846236762","24","red","0"
"100","75","18","1219.20639978","1","1","0","7","3","right","0","out","Female","Right-handed","0","yes","right","s","1198.52794256","833.318954217","24","green","1"
"100","77","18","1163.90969049","1","1","0","8","2","left","3","in","Female","Right-handed","0","yes","left","s","658.063040813","785.008991486","24","green","2"
"90","70","18","1196.37009778","0","0","0","9","0","left","1","in","Female","Right-handed","0","yes","right","s","1099.46410282","1877.56342388","24","red","0"
"90","72","18","1187.98154288","1","1","0","10","0","left","3","out","Female","Right-handed","0","yes","left","d","1135.06635293","1073.12563484","24","red","0"
"91","75","18","1194.1988013","1","1","0","11","1","left","2","in","Female","Right-handed","0","yes","left","s","1283.61592829","1241.56135973","24","red","0"
"92","76","18","1164.42227542","1","1","0","12","1","left","3","out","Female","Right-handed","0","yes","left","d","845.193106099","769.014823512","24","green","0"
"92","71","18","1134.48399894","1","0","0","13","2","right","2","in","Female","Right-handed","0","yes","right","d","728.699860076","761.872949195","24","red","1"
"93","73","18","1120.8029167","1","1","0","14","0","right","3","out","Female","Right-handed","0","yes","right","s","817.315164575","1041.22036634","24","green","2"
"93","75","18","1094.06032018","1","1","0","15","1","left","2","out","Female","Right-handed","0","yes","left","d","607.845413761","777.997330937","24","red","1"
"94","76","18","1088.93921651","1","1","0","16","1","right","1","in","Female","Right-handed","0","yes","right","s","820.46146362","1193.54165191","24","red","0"
"94","72","18","1075.891814","1","0","0","17","0","right","0","out","Female","Right-handed","0","yes","right","d","739.127227542","969.044714962","24","red","3"
"94","73","18","1064.93121296","1","1","0","18","3","left","1","out","Female","Right-handed","0","yes","left","s","749.56165094","985.719137825","24","red","3"
"95","75","18","1055.76714052","1","1","0","19","3","left","3","in","Female","Right-handed","0","yes","left","d","922.257868893","841.041659121","24","red","2"
"95","76","18","1048.9147941","1","1","0","20","1","left","2","out","Female","Right-handed","0","yes","left","d","973.867757304","849.867974088","24","red","3"
"95","77","18","1030.45985445","1","1","0","21","1","left","3","in","Female","Right-handed","0","yes","left","s","716.331473028","569.48077085","24","red","1"
"100","100","18","1048.74149642","1","1","1","22","0","left","0","in","Female","Right-handed","0","no","left","d","776.254197874","1321.22879496","24","red","2"
"100","50","18","827.314686678","1","0","1","23","2","left","0","out","Female","Right-handed","0","no","left","s","665.887094365","545.888659515","24","red","1"
"100","33","18","829.686598469","1","0","1","24","3","right","2","in","Female","Right-handed","0","no","right","s","875.559542503","793.301301601","24","red","0"
"100","50","18","802.794962336","1","1","1","25","1","right","0","in","Female","Right-handed","0","no","right","d","643.114111241","801.12599663","24","green","1"
"100","60","18","840.868051408","1","1","1","26","0","left","2","in","Female","Right-handed","0","no","left","s","1120.70274403","865.618071373","24","red","0"
"100","66","18","949.161665786","1","1","1","27","1","left","0","in","Female","Right-handed","0","no","left","s","1548.13532869","1433.12414666","24","green","2"
"100","71","18","960.376310566","1","1","1","28","2","right","0","in","Female","Right-handed","0","no","right","d","1013.61311556","1041.71524293","24","green","3"
"100","75","18","984.615066669","1","1","1","29","3","left","0","out","Female","Right-handed","0","no","left","s","1107.32985046","1201.24286832","24","green","1"
"100","77","18","964.912547036","1","1","1","30","2","left","0","in","Female","Right-handed","0","no","left","d","1148.86292239","465.721857559","24","red","2"
"100","80","18","934.170042555","1","1","1","31","3","right","2","out","Female","Right-handed","0","no","right","d","585.47846679","729.49653765","24","red","3"
"100","81","18","897.611072364","1","1","1","32","2","left","3","in","Female","Right-handed","0","no","left","s","654.992111784","409.050629125","24","green","1"
"100","75","18","910.189452","1","0","1","33","1","left","2","out","Female","Right-handed","0","no","left","s","791.439500754","1305.66375525","24","green","1"
"100","76","18","904.7694124","1","1","1","34","0","right","0","in","Female","Right-handed","0","no","right","s","630.248602538","1049.20927185","24","red","3"
"100","78","18","886.299592642","1","1","1","35","1","right","0","in","Female","Right-handed","0","no","right","d","802.62313463","489.760736964","24","green","1"
"100","80","18","884.242290903","1","1","1","36","3","left","1","in","Female","Right-handed","0","no","left","s","765.352159389","945.527973701","24","green","0"
"100","81","18","866.757281793","1","1","1","37","2","right","2","out","Female","Right-handed","0","no","right","s","823.878453433","385.085836868","24","green","0"
"100","82","18","854.011808633","1","1","1","38","3","left","0","in","Female","Right-handed","0","no","left","s","818.548667739","481.619808415","24","red","2"
"100","83","18","846.276439347","1","1","1","39","1","right","0","in","Female","Right-handed","0","no","right","d","780.177931068","649.372391897","24","green","2"
"100","84","18","850.098042691","1","1","1","40","0","left","1","out","Female","Right-handed","0","no","left","s","972.968448157","864.805357618","24","red","0"
"100","85","18","852.431510267","1","1","1","41","2","left","1","out","Female","Right-handed","0","no","left","s","1048.37122097","745.163567452","24","red","0"
"100","85","18","840.192375243","1","1","1","42","0","left","0","in","Female","Right-handed","0","no","left","s","701.940602623","488.878746895","24","red","1"
"100","86","18","838.213802204","1","1","1","43","1","right","1","in","Female","Right-handed","0","no","right","d","727.680600277","865.646936494","24","red","0"
