"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_position","dis_shape","gender","hand","high_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"89","57","19","736.445218396","1","0","0","18","2","right","0","in","Female","Right-handed","1","yes","right","d","494.833414956","616.79715024","25","green","2"
"90","60","19","725.51190388","1","1","0","19","2","right","1","out","Female","Right-handed","1","yes","right","s","522.274253155","513.283603008","25","red","3"
"90","61","19","716.869468793","1","1","0","20","1","right","3","out","Female","Right-handed","1","yes","right","d","383.00111898","705.04041511","25","green","0"
"90","59","19","702.904412994","1","0","0","21","1","right","2","out","Female","Right-handed","1","yes","right","s","417.602598062","401.673884395","25","red","0"
"100","100","19","815.935737361","1","1","1","22","2","left","3","out","Female","Right-handed","1","no","left","d","1221.89134953","409.980125189","25","red","1"
"100","100","19","598.933713318","1","1","1","23","0","right","1","in","Female","Right-handed","1","no","right","s","370.499904266","393.363474285","25","green","0"
"66","100","19","568.663405833","0","1","1","24","1","left","1","in","Female","Right-handed","1","no","right","s","492.13714999","524.108431737","25","red","2"
"75","100","19","549.928849009","1","1","1","25","1","right","1","in","Female","Right-handed","1","no","right","d","465.817857953","521.632499117","25","red","0"
"80","100","19","518.021742665","1","1","1","26","3","left","1","in","Female","Right-handed","1","no","left","d","467.470831621","313.315802961","25","green","3"
"83","83","19","509.016948913","1","0","1","27","0","right","2","out","Female","Right-handed","1","no","right","d","414.975607894","513.010352413","25","red","0"
"85","71","19","506.526263327","1","0","1","28","0","right","1","in","Female","Right-handed","1","no","right","s","333.460016414","649.704283203","25","green","2"
"75","75","19","532.850145621","0","1","1","29","0","left","0","out","Female","Right-handed","1","no","right","d","518.123217417","916.111425948","25","green","1"
"77","77","19","532.455118465","1","1","1","30","3","left","3","out","Female","Right-handed","1","no","left","d","529.802756047","528.787046382","25","green","1"
"80","80","19","532.952562478","1","1","1","31","0","left","1","in","Female","Right-handed","1","no","left","d","481.359787326","593.499329863","25","green","3"
"81","81","19","523.646628902","1","1","1","32","3","left","3","out","Female","Right-handed","1","no","left","s","444.092832079","417.081754205","25","red","1"
"83","75","19","527.028102584","1","0","1","33","0","left","1","out","Female","Right-handed","1","no","left","d","559.879243763","568.569382399","25","red","0"
"84","69","19","535.35569365","1","0","1","34","3","left","1","in","Female","Right-handed","1","no","left","s","589.268435676","681.305137207","25","red","0"
"85","64","19","557.138937527","1","0","1","35","2","right","1","in","Female","Right-handed","1","no","right","s","583.792840129","1096.84937574","25","red","3"
"86","66","19","555.61879019","1","1","1","36","0","left","2","in","Female","Right-handed","1","no","left","d","451.412869141","617.260585815","25","green","3"
"87","68","19","563.052775209","1","1","1","37","3","right","1","in","Female","Right-handed","1","no","right","d","388.066517918","961.058583067","25","green","3"
"88","70","19","561.416061404","1","1","1","38","0","right","2","in","Female","Right-handed","1","no","right","s","389.672025521","680.7852555","25","red","1"
"88","66","19","555.689125136","1","0","1","39","0","left","1","in","Female","Right-handed","1","no","left","s","411.327776596","505.334640574","25","green","3"
"89","63","19","553.890974194","1","0","1","40","2","right","1","out","Female","Right-handed","1","no","right","d","403.146294584","639.902219904","25","green","0"
"90","65","19","546.472910507","1","1","1","41","1","right","1","out","Female","Right-handed","1","no","right","s","449.51518866","361.544212235","25","red","3"
"90","61","19","543.720683156","1","0","1","42","0","right","1","out","Female","Right-handed","1","no","right","s","584.083409423","393.26886287","25","red","2"
"90","63","19","544.954788718","1","1","1","43","0","left","1","in","Female","Right-handed","1","no","left","d","548.781805872","592.960205156","25","red","3"
"91","65","19","544.020244138","1","1","1","44","2","right","1","out","Female","Right-handed","1","no","right","s","413.531420771","633.38910596","25","green","3"
"91","62","19","535.772221843","1","0","1","45","1","right","1","in","Female","Right-handed","1","no","right","d","363.140739771","328.994678348","25","green","3"
"88","60","19","534.507060096","0","0","1","46","0","left","0","in","Female","Right-handed","1","no","right","s","476.652308182","531.634048179","25","green","2"
"88","61","19","526.302559262","1","1","1","47","1","right","1","out","Female","Right-handed","1","no","right","s","377.078444409","265.301632416","25","red","2"
"85","59","19","526.991490401","0","0","1","48","1","left","1","in","Female","Right-handed","1","no","right","s","589.931998446","499.875401577","25","red","2"
"82","60","19","531.598064915","0","1","1","49","2","right","2","in","Female","Right-handed","1","no","left","s","676.560134214","635.391019356","25","green","1"
"82","62","19","538.822414463","1","1","1","50","3","left","1","out","Female","Right-handed","1","no","left","s","977.160163014","505.048240597","25","green","0"
"80","63","19","533.216726101","0","1","1","51","2","left","2","out","Female","Right-handed","1","no","right","s","449.735200289","291.568326921","25","green","0"
"80","64","19","532.398310808","1","1","1","52","2","left","2","in","Female","Right-handed","1","no","left","d","566.250280226","449.441423828","25","red","1"
"81","65","19","542.431114872","1","1","1","53","0","right","2","out","Female","Right-handed","1","no","right","s","489.887001899","1217.00907981","25","red","1"
"81","66","19","538.176429948","1","1","1","54","1","left","1","out","Female","Right-handed","1","no","left","d","530.541045799","273.511978928","25","green","0"
"82","67","19","533.368870626","1","1","1","55","1","left","3","in","Female","Right-handed","1","no","left","d","452.172005477","297.266820546","25","red","1"
"80","68","19","535.465430203","0","1","1","56","3","left","1","out","Female","Right-handed","1","no","right","s","329.825013783","883.671897876","25","green","2"
"80","69","19","542.032497471","1","1","1","57","2","right","0","out","Female","Right-handed","1","no","right","s","622.388524501","921.371179182","25","green","1"
"81","70","19","542.044445972","1","1","1","58","3","right","1","out","Female","Right-handed","1","no","right","s","675.947886108","409.00129794","25","green","2"
"78","68","19","542.442807315","0","0","1","59","2","left","3","in","Female","Right-handed","1","no","right","s","494.664717992","619.699636019","25","red","2"
"79","66","19","546.053119741","1","0","1","60","3","right","0","out","Female","Right-handed","1","no","right","s","781.286952573","585.203031286","25","red","1"
"80","65","19","549.048016736","1","0","1","61","3","left","0","out","Female","Right-handed","1","no","left","d","778.815189269","552.882809812","25","red","3"
"80","65","19","545.874556278","1","1","1","62","1","right","3","out","Female","Right-handed","1","no","right","s","524.33581985","313.536456023","25","green","2"
"80","66","19","547.994549558","1","1","1","63","2","left","1","out","Female","Right-handed","1","no","left","s","637.019939275","632.808608805","25","green","2"
"81","67","19","547.64760259","1","1","1","64","2","right","1","out","Female","Right-handed","1","no","right","d","417.598749462","648.552910391","25","green","2"
"81","68","19","551.342451425","1","1","1","65","2","right","0","in","Female","Right-handed","1","no","right","d","955.182733128","465.25916953","25","red","1"
"82","66","19","552.809540309","1","0","1","66","0","right","1","out","Female","Right-handed","1","no","right","s","537.910473227","696.812429182","25","green","2"
"82","65","19","552.301423713","1","0","1","67","1","right","0","out","Female","Right-handed","1","no","right","s","538.397641834","520.474711972","25","red","3"
"82","65","19","552.553737458","1","1","1","68","1","right","1","in","Female","Right-handed","1","no","right","s","519.099158215","609.221181283","25","red","0"
"83","66","19","550.16133518","1","1","1","69","3","right","2","in","Female","Right-handed","1","no","right","s","426.666692324","448.770163857","25","green","3"
"83","67","19","551.44181022","1","1","1","70","1","left","0","out","Female","Right-handed","1","no","left","s","720.383179437","505.426044823","25","red","1"
"84","66","19","550.772394762","1","0","1","71","2","right","1","in","Female","Right-handed","1","no","right","d","669.003087539","366.938987183","25","red","2"
"84","66","19","551.004007594","1","1","1","72","2","left","0","in","Female","Right-handed","1","no","left","s","572.587962157","552.581336151","25","red","3"
"84","67","19","556.121727367","1","1","1","73","2","right","1","out","Female","Right-handed","1","no","right","d","625.161761466","1009.08911016","25","red","2"
"84","67","19","553.992807148","1","1","1","74","2","right","1","out","Female","Right-handed","1","no","right","s","461.791260279","424.786651259","25","green","0"
"85","68","19","554.704762556","1","1","1","75","1","right","3","in","Female","Right-handed","1","no","right","s","664.358148144","520.518650155","25","green","1"
"85","69","19","555.792068543","1","1","1","76","0","left","3","in","Female","Right-handed","1","no","left","d","572.125488732","656.887694968","25","green","2"
"85","69","19","554.486771102","1","1","1","77","1","left","2","out","Female","Right-handed","1","no","left","s","508.721087794","456.669735925","25","red","3"
"85","68","19","553.752832526","1","0","1","78","2","left","1","out","Female","Right-handed","1","no","left","s","568.240327106","457.064217418","25","red","0"
"86","68","19","554.005904261","1","1","1","79","0","left","1","in","Female","Right-handed","1","no","left","d","416.007032675","720.854953645","25","green","0"
"86","69","19","566.446110363","1","1","1","80","1","right","2","out","Female","Right-handed","1","no","right","s","1695.54431551","880.411813021","25","green","1"
"86","68","19","566.931602682","1","0","1","81","3","left","0","out","Female","Right-handed","1","no","left","s","774.063451226","417.087847821","25","green","2"
"86","67","19","567.53336769","1","0","1","82","0","left","3","out","Female","Right-handed","1","no","left","s","758.64660135","448.631934977","25","red","1"
"87","66","19","570.407523384","1","0","1","83","1","right","0","out","Female","Right-handed","1","no","right","s","843.166987223","648.295054196","25","red","1"
"87","66","19","569.992511673","1","1","1","84","1","right","1","in","Female","Right-handed","1","no","right","d","527.861778816","560.661792415","25","red","0"
"87","65","19","568.249537687","1","0","1","85","2","left","2","in","Female","Right-handed","1","no","left","d","484.394087652","432.490265448","25","red","3"
"87","64","19","566.954981076","1","0","1","86","3","left","1","out","Female","Right-handed","1","no","left","s","519.111024731","449.095691268","25","red","2"
"86","63","19","566.99463201","0","0","1","87","3","right","2","in","Female","Right-handed","1","no","left","d","511.495607625","627.648277736","25","green","1"
"86","64","19","568.998556339","1","1","1","88","1","right","2","in","Female","Right-handed","1","no","right","s","874.196965571","528.318158624","25","green","0"
"86","64","19","574.864625969","1","1","1","89","0","right","1","out","Female","Right-handed","1","no","right","s","574.898084263","1360.88449806","25","red","3"
"86","65","19","574.170496686","1","1","1","90","3","left","1","in","Female","Right-handed","1","no","left","d","549.510153408","504.429257442","25","green","0"
"87","64","19","572.069390806","1","0","1","91","0","left","0","out","Female","Right-handed","1","no","left","s","477.10580154","377.080368709","25","green","3"
"87","64","19","571.846912434","1","1","1","92","0","right","1","in","Female","Right-handed","1","no","right","s","607.707398645","504.83945405","25","red","2"
"87","65","19","572.298615594","1","1","1","93","3","right","1","in","Female","Right-handed","1","no","right","s","552.429316454","656.309763545","25","green","3"
"87","65","19","572.70528075","1","1","1","94","3","left","2","out","Female","Right-handed","1","no","left","s","594.902465253","609.067878719","25","green","1"
"87","64","19","571.292507385","1","0","1","95","1","left","1","in","Female","Right-handed","1","no","left","s","519.766890303","416.553213148","25","red","3"
"88","64","19","572.491751435","1","0","1","96","3","left","1","out","Female","Right-handed","1","no","left","s","466.246976845","856.224645343","25","green","2"
"88","63","19","571.778454315","1","0","1","97","2","right","1","out","Female","Right-handed","1","no","right","s","443.739723036","592.822617709","25","red","3"
"87","63","19","572.889427487","0","1","1","98","1","left","1","in","Female","Right-handed","1","no","right","s","495.487356227","819.159420876","25","red","2"
"87","64","19","573.967109585","1","1","1","99","0","right","1","in","Female","Right-handed","1","no","right","d","576.976648941","736.920613326","25","red","0"
"87","64","19","574.360583438","1","1","1","100","0","right","3","in","Female","Right-handed","1","no","right","s","537.534272584","672.568815372","25","green","1"
"87","65","19","575.140748511","1","1","1","101","2","right","3","out","Female","Right-handed","1","no","right","s","569.260526803","704.287051674","25","green","1"
"87","65","19","575.821975915","1","1","1","102","3","left","3","out","Female","Right-handed","1","no","left","s","579.923072902","680.717263569","25","red","0"
"87","65","19","574.394236434","1","1","1","103","1","right","0","in","Female","Right-handed","1","no","right","s","565.355160026","352.139516879","25","green","2"
"87","66","19","573.498834181","1","1","1","104","2","left","1","out","Female","Right-handed","1","no","left","d","472.149446267","528.002252714","25","red","3"
"88","65","19","572.173997127","1","0","1","105","3","left","1","out","Female","Right-handed","1","no","left","d","475.673480933","448.751562291","25","green","3"
"88","64","19","570.269607065","1","0","1","106","3","left","1","out","Female","Right-handed","1","no","left","s","508.184528821","312.417154878","25","red","0"
"88","65","19","571.848352245","1","1","1","107","3","right","3","out","Female","Right-handed","1","no","right","d","612.033224963","800.050160086","25","green","2"
"88","64","19","571.798840656","1","0","1","108","1","left","3","in","Female","Right-handed","1","no","left","s","494.554391461","640.527296676","25","green","0"
"88","64","19","574.228919884","1","1","1","109","2","left","0","in","Female","Right-handed","1","no","left","d","579.117753367","992.173872047","25","green","2"
"88","65","19","573.240125072","1","1","1","110","3","left","2","in","Female","Right-handed","1","no","left","s","547.720875159","424.731487994","25","green","0"
"88","65","19","573.708036586","1","1","1","111","0","right","3","in","Female","Right-handed","1","no","right","s","830.300476232","400.403846419","25","red","0"
"87","65","19","579.688336501","0","1","1","112","0","right","0","out","Female","Right-handed","1","no","left","s","968.932497802","1266.89815995","25","green","1"
"88","65","19","588.105440371","1","0","1","113","2","right","3","in","Female","Right-handed","1","no","right","s","595.561858707","2112.56192638","25","red","0"
"88","64","19","587.298975013","1","0","1","114","1","left","1","in","Female","Right-handed","1","no","left","d","474.187921362","552.020402711","25","green","3"
"88","64","19","589.638363578","1","1","1","115","1","right","2","in","Female","Right-handed","1","no","right","s","669.66376386","944.739236508","25","red","1"
"88","65","19","591.902996444","1","1","1","116","2","right","1","out","Female","Right-handed","1","no","right","d","529.140476142","1080.41649548","25","red","0"
"88","64","19","590.059374743","1","0","1","117","3","left","0","in","Female","Right-handed","1","no","left","s","478.010863956","351.819762368","25","red","1"
"100","100","19","709.158898107","1","1","2","118","0","right","1","in","Female","Right-handed","1","no","right","d","921.693499426","496.624296789","25","red","2"
"100","100","19","790.442370904","1","1","2","119","1","right","2","out","Female","Right-handed","1","no","right","d","1222.21142476","521.240262641","25","red","1"
"100","100","19","719.63671141","1","1","2","120","2","right","3","in","Female","Right-handed","1","no","right","d","642.97115763","513.079627212","25","green","2"
"100","100","19","659.103366018","1","1","2","121","2","right","2","in","Female","Right-handed","1","no","right","s","577.479853381","377.5268063","25","red","0"
"100","100","19","632.721630447","1","1","2","122","3","right","3","out","Female","Right-handed","1","no","right","s","453.086368676","601.303007649","25","green","0"
"100","83","19","641.981212204","1","0","2","123","1","right","0","out","Female","Right-handed","1","no","right","s","527.710721269","848.847520716","25","red","1"
"100","85","19","632.6139567","1","1","2","124","0","left","1","in","Female","Right-handed","1","no","left","s","535.368793692","617.452053661","25","green","0"
"100","87","19","613.665973438","1","1","2","125","0","right","3","in","Female","Right-handed","1","no","right","d","480.977493067","481.082688132","25","green","0"
"100","88","19","611.943584657","1","1","2","126","3","left","2","out","Female","Right-handed","1","no","left","d","459.693131885","736.635816931","25","red","1"
"100","90","19","605.225965734","1","1","2","127","1","left","1","in","Female","Right-handed","1","no","left","s","640.266874748","449.267916115","25","green","2"
"100","81","19","590.066189213","1","0","2","128","1","right","0","out","Female","Right-handed","1","no","right","s","483.917823412","393.019024592","25","red","2"
"100","83","19","581.896175251","1","1","2","129","3","left","1","in","Female","Right-handed","1","no","left","s","591.559635499","392.492407835","25","green","0"
"100","76","19","584.875838616","1","0","2","130","2","right","1","in","Female","Right-handed","1","no","right","d","496.051176116","745.212421869","25","red","3"
"100","78","19","577.218950378","1","1","2","131","3","right","1","out","Female","Right-handed","1","no","right","s","546.711579828","408.647226747","25","red","3"
"100","73","19","570.796887894","1","0","2","132","1","right","1","in","Female","Right-handed","1","no","right","s","536.462758221","425.313268016","25","green","0"
"100","75","19","569.7817916","1","1","2","133","0","right","1","in","Female","Right-handed","1","no","right","d","516.034389806","593.076304587","25","green","3"
"100","76","19","568.447538367","1","1","2","134","2","left","3","out","Female","Right-handed","1","no","left","d","445.565562984","648.633410273","25","red","0"
"100","77","19","564.155011556","1","1","2","135","0","left","1","in","Female","Right-handed","1","no","left","s","437.10377461","545.260336938","25","red","3"
"100","73","19","561.557773486","1","0","2","136","1","left","0","out","Female","Right-handed","1","no","left","s","412.772284436","616.842692006","25","green","3"
"100","75","19","554.751593721","1","1","2","137","3","right","1","in","Female","Right-handed","1","no","right","s","466.488797207","384.379559188","25","green","0"
"100","76","19","548.41210356","1","1","2","138","3","right","1","out","Female","Right-handed","1","no","right","s","450.049823333","393.194777322","25","red","0"
"100","77","19","541.091406668","1","1","2","139","1","right","1","out","Female","Right-handed","1","no","right","s","381.871234185","392.842309712","25","green","0"
"100","73","19","548.169871512","1","0","2","140","2","right","0","in","Female","Right-handed","1","no","right","d","807.363141381","600.429054748","25","red","2"
"100","75","19","555.306646019","1","1","2","141","3","right","3","in","Female","Right-handed","1","no","right","d","821.969540256","616.935379121","25","red","1"
"100","76","19","555.737079047","1","1","2","142","1","left","1","out","Female","Right-handed","1","no","left","d","627.58445512","504.550488339","25","red","2"
"100","73","19","554.949187256","1","0","2","143","0","left","1","out","Female","Right-handed","1","no","left","s","477.299514403","593.204270535","25","green","3"
"100","74","19","558.481144812","1","1","2","144","3","right","2","out","Female","Right-handed","1","no","right","d","611.902051849","688.722030701","25","green","0"
"100","75","19","561.353944785","1","1","2","145","3","left","3","in","Female","Right-handed","1","no","left","d","549.386677494","728.452410619","25","red","2"
"100","75","19","560.293349797","1","1","2","146","0","left","2","out","Female","Right-handed","1","no","left","s","484.117309175","577.076071105","25","red","1"
"100","76","19","561.636690884","1","1","2","147","3","left","2","out","Female","Right-handed","1","no","left","s","672.667275387","528.519889404","25","green","1"
"100","77","19","562.947017597","1","1","2","148","1","left","1","in","Female","Right-handed","1","no","left","d","612.221164926","592.292473068","25","green","3"
"100","78","19","561.460722672","1","1","2","149","2","left","1","in","Female","Right-handed","1","no","left","d","605.863598563","424.90756144","25","red","2"
"100","78","19","564.140377643","1","1","2","150","2","left","1","out","Female","Right-handed","1","no","left","s","755.183823565","544.594849868","25","green","0"
"100","79","19","561.699914514","1","1","2","151","3","right","2","in","Female","Right-handed","1","no","right","s","377.141304874","585.187957602","25","green","3"
"100","80","19","557.804280275","1","1","2","152","2","right","1","out","Female","Right-handed","1","no","right","d","433.796865123","416.908567208","25","green","3"
"100","80","19","559.625792967","1","1","2","153","0","left","3","out","Female","Right-handed","1","no","left","s","726.433819957","520.323654425","25","green","1"
"100","81","19","558.366540293","1","1","2","154","3","right","0","in","Female","Right-handed","1","no","right","d","569.088622673","456.978265353","25","red","1"
"100","81","19","562.715429812","1","1","2","155","0","left","2","in","Female","Right-handed","1","no","left","d","574.667809701","872.580874318","25","red","1"
"100","82","19","568.521825875","1","1","2","156","2","right","1","out","Female","Right-handed","1","no","right","d","810.213671061","768.116081471","25","green","0"
"100","82","19","565.880630221","1","1","2","157","3","right","1","out","Female","Right-handed","1","no","right","d","412.782868086","512.965131364","25","red","2"
"100","82","19","565.945020544","1","1","2","158","1","right","3","in","Female","Right-handed","1","no","right","s","616.609530994","520.43173594","25","red","0"
"100","83","19","566.852456301","1","1","2","159","2","left","1","out","Female","Right-handed","1","no","left","d","471.022127205","737.092517456","25","green","3"
"100","83","19","574.75753951","1","1","2","160","0","left","0","in","Female","Right-handed","1","no","left","d","1108.80793787","704.734130699","25","red","2"
"100","84","19","578.556036358","1","1","2","161","2","left","3","in","Female","Right-handed","1","no","left","s","683.4532974","800.329504297","25","green","1"
"97","84","19","584.950645091","0","1","2","162","2","left","1","in","Female","Right-handed","1","no","right","d","832.807839085","899.819019588","25","green","0"
"97","84","19","586.299749795","1","1","2","163","0","left","1","in","Female","Right-handed","1","no","left","d","645.460239633","648.558683291","25","green","2"
"97","85","19","585.242660264","1","1","2","164","0","left","2","in","Female","Right-handed","1","no","left","d","593.060589471","480.172494249","25","red","0"
"97","85","19","583.605140703","1","1","2","165","2","left","1","out","Female","Right-handed","1","no","left","s","460.556501135","552.726941515","25","red","2"
"97","85","19","584.427433676","1","1","2","166","2","right","1","in","Female","Right-handed","1","no","right","d","679.383723694","568.411269085","25","green","3"
"98","86","19","586.217682585","1","1","2","167","3","left","0","in","Female","Right-handed","1","no","left","d","651.017617928","696.862140264","25","red","3"
"98","86","19","584.391960861","1","1","2","168","0","right","0","out","Female","Right-handed","1","no","right","s","617.555645142","368.656104184","25","green","3"
"98","86","19","583.734719486","1","1","2","169","3","left","1","out","Female","Right-handed","1","no","left","d","572.163333298","528.267485392","25","red","3"
"98","86","19","583.226681428","1","1","2","170","1","right","1","in","Female","Right-handed","1","no","right","s","512.782002151","600.835402757","25","green","3"
"98","85","19","584.129144213","1","0","2","171","0","left","1","out","Female","Right-handed","1","no","left","s","527.575699555","736.343644053","25","red","0"
"98","85","19","585.6473434","1","1","2","172","2","left","2","out","Female","Right-handed","1","no","left","d","911.203498891","424.05670014","25","red","1"
"98","85","19","586.440705514","1","1","2","173","1","right","1","out","Female","Right-handed","1","no","right","s","563.624252209","696.526991354","25","red","0"
"98","85","19","587.23611609","1","1","2","174","0","left","1","out","Female","Right-handed","1","no","left","s","703.251457577","560.306759072","25","green","2"
"98","86","19","587.962842387","1","1","2","175","2","left","3","out","Female","Right-handed","1","no","left","s","666.976478961","591.796003678","25","green","1"
"98","86","19","587.353338649","1","1","2","176","2","right","1","in","Female","Right-handed","1","no","right","s","639.495871895","464.508371827","25","red","0"
"98","86","19","588.458222539","1","1","2","177","1","right","1","out","Female","Right-handed","1","no","right","d","635.145350394","672.14739368","25","red","2"
"98","85","19","587.790851959","1","0","2","178","0","right","1","in","Female","Right-handed","1","no","right","d","470.744707293","624.752527007","25","red","0"
"98","85","19","587.783212339","1","1","2","179","1","right","2","out","Female","Right-handed","1","no","right","s","542.303970761","632.330420264","25","red","0"
"98","85","19","586.558334077","1","1","2","180","2","right","1","out","Female","Right-handed","1","no","right","s","469.102637991","552.129125659","25","red","2"
"98","85","19","586.598364241","1","1","2","181","0","left","3","out","Female","Right-handed","1","no","left","d","641.673858738","536.566670419","25","green","2"
"98","86","19","589.776793786","1","1","2","182","3","left","1","in","Female","Right-handed","1","no","left","d","602.133984516","984.258584864","25","red","2"
"98","84","19","592.549274786","1","0","2","183","2","right","0","in","Female","Right-handed","1","no","right","d","1057.76203273","487.759046856","25","green","1"
"98","83","19","593.091763609","1","0","2","184","1","left","1","in","Female","Right-handed","1","no","left","d","633.431761277","624.360290531","25","red","3"
"98","83","19","598.581646604","1","1","2","185","3","left","1","out","Female","Right-handed","1","no","left","d","1436.82026108","495.987353501","25","green","0"
"98","84","19","600.131115943","1","1","2","186","2","left","0","out","Female","Right-handed","1","no","left","s","714.499311581","696.490750371","25","green","3"
"98","82","19","601.337466363","1","0","2","187","0","right","1","in","Female","Right-handed","1","no","right","s","881.000007376","488.151283332","25","green","2"
"98","83","19","603.280210052","1","1","2","188","3","right","3","in","Female","Right-handed","1","no","right","s","886.770341534","591.774194945","25","red","1"
"98","83","19","604.677459174","1","1","2","189","1","right","2","out","Female","Right-handed","1","no","right","s","559.433447605","848.330846176","25","green","1"
"98","83","19","605.591784603","1","1","2","190","0","right","2","out","Female","Right-handed","1","no","right","d","694.992362133","647.854068788","25","green","3"
"98","83","19","608.56970823","1","1","2","191","1","right","3","out","Female","Right-handed","1","no","right","s","819.568013901","832.34825211","25","green","1"
"98","84","19","609.511284469","1","1","2","192","1","right","1","in","Female","Right-handed","1","no","right","s","934.192789841","424.183062504","25","green","3"
"98","84","19","608.948466622","1","1","2","193","0","left","1","in","Female","Right-handed","1","no","left","d","589.632128369","543.842127865","25","green","3"
"98","84","19","609.200651251","1","1","2","194","3","right","0","in","Female","Right-handed","1","no","right","d","800.402948412","456.330417698","25","green","2"
"98","84","19","608.318857293","1","1","2","195","0","right","3","out","Female","Right-handed","1","no","right","s","624.828216139","456.013228921","25","green","1"
"98","84","19","610.879848687","1","1","2","196","2","left","0","out","Female","Right-handed","1","no","left","s","853.634216876","767.640137946","25","red","1"
"98","85","19","609.758401734","1","1","2","197","0","right","0","out","Female","Right-handed","1","no","right","s","722.095485689","320.23269918","25","green","1"
"98","85","19","613.437023564","1","1","2","198","1","left","3","out","Female","Right-handed","1","no","left","d","1127.65453171","687.799008152","25","red","2"
"98","84","19","610.942733561","1","0","2","199","2","left","1","in","Female","Right-handed","1","no","left","s","457.375633295","360.434853306","25","green","2"
"98","83","19","610.611723714","1","0","2","200","3","left","1","in","Female","Right-handed","1","no","left","s","567.102103677","599.835728927","25","green","3"
"98","83","19","609.830972469","1","1","2","201","1","left","2","out","Female","Right-handed","1","no","left","d","570.635759844","519.421478459","25","green","3"
"98","83","19","609.076904063","1","1","2","202","1","left","1","in","Female","Right-handed","1","no","left","s","635.155613327","456.314702582","25","green","0"
"98","83","19","607.173938689","1","1","2","203","3","left","0","in","Female","Right-handed","1","no","left","s","602.899855902","287.943907939","25","red","1"
"98","83","19","606.022642692","1","1","2","204","2","right","2","out","Female","Right-handed","1","no","right","s","654.509260212","359.513113623","25","green","1"
"98","84","19","607.825067036","1","1","2","205","1","left","1","in","Female","Right-handed","1","no","left","s","857.12778346","672.144186513","25","green","2"
"98","84","19","606.149879623","1","1","2","206","3","right","1","in","Female","Right-handed","1","no","right","s","557.683296788","359.783477768","25","red","3"
"98","84","19","604.485095994","1","1","2","207","2","left","2","out","Female","Right-handed","1","no","left","s","464.316903981","448.321801966","25","red","3"
"98","84","19","604.496580803","1","1","2","208","0","left","0","in","Female","Right-handed","1","no","left","d","579.072211601","631.988215587","25","red","1"
"98","83","19","602.802354551","1","0","2","209","3","left","1","out","Female","Right-handed","1","no","left","d","481.611870622","415.643660698","25","red","2"
