"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_position","dis_shape","gender","hand","high_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","0","24","1532.08497578","1","0","0","0","2","right","3","out","Female","Right-handed","0","yes","right","s","1120.27067202","1943.89927955","20","red","0"
"100","50","24","1311.15313033","1","1","0","1","0","right","2","in","Female","Right-handed","0","yes","right","s","978.69511295","1201.7474568","20","green","0"
"100","33","24","1261.65203717","1","0","0","2","0","left","2","in","Female","Right-handed","0","yes","left","s","1004.17476878","1321.12493293","20","green","1"
"100","50","24","1196.57345517","1","1","0","3","3","left","0","in","Female","Right-handed","0","yes","left","s","824.88966544","1177.78575292","20","green","3"
"100","40","24","1238.25386455","1","0","0","4","1","right","0","out","Female","Right-handed","0","yes","right","s","1552.52777648","1257.42322765","20","red","2"
"100","50","24","1207.75923714","1","1","0","5","2","left","0","in","Female","Right-handed","0","yes","left","d","1188.79371087","921.778489341","20","red","1"
"100","42","24","1235.49743314","1","0","0","6","1","left","3","out","Female","Right-handed","0","yes","left","d","1538.42458202","1265.42863622","20","red","0"
"100","37","24","1262.42516477","1","0","0","7","1","right","3","in","Female","Right-handed","0","yes","right","s","1476.06732097","1425.77125141","20","green","1"
"100","44","24","1230.09029278","1","1","0","8","0","right","3","out","Female","Right-handed","0","yes","right","s","909.479326132","1033.34330762","20","red","0"
"100","50","24","1199.62960433","1","1","0","9","2","left","2","in","Female","Right-handed","0","yes","left","s","944.983943307","905.982873111","20","red","3"
"100","45","24","1170.21681058","1","0","0","10","3","right","1","in","Female","Right-handed","0","yes","right","d","878.679943067","873.497803259","20","red","0"
"100","50","24","1133.59489915","1","1","0","11","3","left","1","out","Female","Right-handed","0","yes","left","s","652.241793432","809.265953343","20","green","3"
"100","53","24","1127.71927947","1","1","0","12","1","right","0","in","Female","Right-handed","0","yes","right","s","1288.57956835","825.844118226","20","red","2"
"100","57","24","1100.65236518","1","1","0","13","3","right","2","out","Female","Right-handed","0","yes","right","s","680.31572632","817.249232437","20","red","3"
"100","60","24","1090.13462723","1","1","0","14","3","left","3","out","Female","Right-handed","0","yes","left","s","1132.01691973","753.755672253","20","green","2"
"100","62","24","1081.6862829","1","1","0","15","1","left","2","out","Female","Right-handed","0","yes","left","s","1116.4371458","793.48509002","20","red","0"
"100","64","24","1060.97563253","1","1","0","16","2","left","1","out","Female","Right-handed","0","yes","left","s","689.108494291","770.10195906","20","green","0"
"100","66","24","1087.5077903","1","1","0","17","2","right","3","out","Female","Right-handed","0","yes","right","s","2275.53602177","801.572922792","20","red","1"
"100","68","24","1091.62034379","1","1","0","18","3","left","1","out","Female","Right-handed","0","yes","left","s","1522.17771744","809.11489579","20","green","2"
"100","70","24","1071.12746659","1","1","0","19","2","left","3","out","Female","Right-handed","0","yes","left","s","793.750001991","569.775597774","20","red","0"
"100","71","24","1062.23158593","1","1","0","20","1","left","3","in","Female","Right-handed","0","yes","left","d","895.328665618","873.299279629","20","green","2"
"100","72","24","1054.62641509","1","1","0","21","2","right","2","out","Female","Right-handed","0","yes","right","s","1107.94713433","681.888520834","20","green","1"
"100","100","24","858.618795231","1","1","1","22","1","left","0","out","Female","Right-handed","0","no","left","s","980.102738395","737.134852068","20","green","2"
"100","100","24","952.95928471","1","1","1","23","3","left","3","out","Female","Right-handed","0","no","left","s","1244.87198115","849.727567227","20","red","2"
"100","100","24","949.0808314","1","1","1","24","1","right","3","in","Female","Right-handed","0","no","right","s","1129.27447155","753.373378015","20","green","2"
"100","100","24","1020.04290708","1","1","1","25","3","left","2","out","Female","Right-handed","0","no","left","s","1647.90987349","817.948394775","20","green","1"
"100","100","24","968.718162863","1","1","1","26","3","left","0","in","Female","Right-handed","0","no","left","d","805.345512868","721.492859098","20","green","3"
"100","100","24","942.381407804","1","1","1","27","2","left","1","in","Female","Right-handed","0","no","left","d","596.230873663","1025.16439135","20","red","3"
"100","100","24","920.557704284","1","1","1","28","0","right","0","out","Female","Right-handed","0","no","right","d","865.65628089","713.574685447","20","red","1"
"100","100","24","908.513347589","1","1","1","29","3","right","0","in","Female","Right-handed","0","no","right","d","831.217084458","817.188616988","20","green","3"
"100","88","24","1029.05233252","1","0","1","30","2","right","0","in","Female","Right-handed","0","no","right","s","2616.87829156","1369.85013232","20","red","2"
"100","90","24","1009.2214539","1","1","1","31","1","left","0","out","Female","Right-handed","0","no","left","d","820.284815651","841.202276963","20","red","3"
"100","90","24","1063.81694461","1","1","1","32","3","right","2","in","Female","Right-handed","0","no","right","s","1281.78486519","1937.75883838","20","red","0"
"100","91","24","1038.57212506","1","1","1","33","2","right","0","out","Female","Right-handed","0","no","right","d","656.396998471","865.361221571","20","red","3"
"100","92","24","1032.48484781","1","1","1","34","2","left","0","out","Female","Right-handed","0","no","left","s","814.897096454","1103.97794496","20","green","2"
