"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_position","dis_shape","gender","hand","high_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","100","19","2365.06451035","1","1","0","0","3","right","2","in","Male","Right-handed","2","yes","right","d","2482.82712113","2247.30189957","14","red","0"
"100","50","19","2050.37464397","1","0","0","1","0","right","2","out","Male","Right-handed","2","yes","right","s","1630.14111167","1841.2284435","14","green","3"
"100","66","19","1878.33711297","1","1","0","2","0","left","3","in","Male","Right-handed","2","yes","left","s","1426.8019488","1641.72215314","14","green","1"
"100","50","19","1888.898252","1","0","0","3","3","right","1","out","Male","Right-handed","2","yes","right","s","2208.08607494","1633.07726328","14","green","0"
"100","60","19","1759.73825756","1","1","0","4","1","right","1","in","Male","Right-handed","2","yes","right","s","1276.65860494","1209.53795461","14","green","3"
"100","50","19","1685.22434219","1","0","0","5","0","right","0","out","Male","Right-handed","2","yes","right","d","1120.21704751","1505.09248316","14","red","1"
"100","57","19","1720.13893493","1","1","0","6","2","left","1","in","Male","Right-handed","2","yes","left","d","1169.61110343","2689.6418793","14","green","3"
"100","62","19","1626.14305056","1","1","0","7","2","right","3","out","Male","Right-handed","2","yes","right","s","887.154280576","1049.18943935","14","green","1"
"100","66","19","1597.03648778","1","1","0","8","2","left","3","out","Male","Right-handed","2","yes","left","s","1870.64929201","857.718679152","14","red","2"
"100","70","19","1559.14714658","1","1","0","9","2","left","0","out","Male","Right-handed","2","yes","left","s","1395.15469237","1041.13145909","14","green","3"
"100","63","19","1556.38330964","1","0","0","10","2","right","3","in","Male","Right-handed","2","yes","right","s","943.734611661","2113.75526896","14","green","0"
"100","58","19","1527.49269276","1","0","0","11","1","left","3","in","Male","Right-handed","2","yes","left","s","1034.23960087","1385.15221324","14","red","2"
"100","61","19","1475.73813381","1","1","0","12","1","left","1","out","Male","Right-handed","2","yes","left","s","867.637772219","841.729080603","14","green","2"
"100","57","19","1430.85320575","1","0","0","13","3","left","1","out","Male","Right-handed","2","yes","left","s","821.327076384","873.371205573","14","green","2"
"100","53","19","1386.8868465","1","0","0","14","1","right","2","out","Male","Right-handed","2","yes","right","s","740.64560698","802.070026974","14","red","0"
"100","56","19","1369.23722117","1","1","0","15","0","left","2","out","Male","Right-handed","2","yes","left","d","839.553666468","1369.43201582","14","green","1"
"100","58","19","1327.40775987","1","1","0","16","1","right","1","in","Male","Right-handed","2","yes","right","s","579.11846177","737.154296614","14","green","0"
"100","61","19","1305.31375379","1","1","0","17","1","right","0","out","Male","Right-handed","2","yes","right","d","649.688088011","1209.74321261","14","green","2"
"100","63","19","1288.70391605","1","1","0","18","0","left","2","in","Male","Right-handed","2","yes","left","d","650.270828315","1329.18284543","14","red","0"
"95","60","19","1275.18265557","0","0","0","19","1","right","0","in","Male","Right-handed","2","yes","left","s","720.894014066","1315.66339868","14","green","1"
