"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_position","dis_shape","gender","hand","high_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"0","0","19","1739.59139795","0","0","0","0","2","left","2","in","Female","Right-handed","2","yes","right","s","1151.38070445","2327.80209144","10","green","0"
"50","50","19","1957.11745433","1","1","0","1","1","left","0","in","Female","Right-handed","2","yes","left","d","2875.70164135","1473.58538007","10","green","3"
"66","33","19","1958.26381864","1","0","0","2","0","left","2","out","Female","Right-handed","2","yes","left","s","1783.21230668","2137.90078786","10","red","0"
"75","25","19","1711.80640856","1","0","0","3","0","left","1","out","Female","Right-handed","2","yes","left","s","783.495496859","1161.3728598","10","green","3"
"80","20","19","1717.15417284","1","0","0","4","2","right","0","out","Female","Right-handed","2","yes","right","s","1715.13152789","1761.95893197","10","red","2"
"83","33","19","1699.70771224","1","1","0","5","3","left","0","out","Female","Right-handed","2","yes","left","s","1343.5135338","1881.43728476","10","red","1"
"85","28","19","1648.74430057","1","0","0","6","0","right","3","out","Female","Right-handed","2","yes","right","s","972.023504463","1713.90415664","10","green","0"
"87","37","19","1578.90953581","1","1","0","7","3","left","0","out","Female","Right-handed","2","yes","left","s","994.65177871","1185.48058624","10","green","2"
"88","44","19","1559.31246685","1","1","0","8","3","left","1","out","Female","Right-handed","2","yes","left","d","1828.06443523","977.007395016","10","red","0"
"90","50","19","1570.59451657","1","1","0","9","1","right","3","in","Female","Right-handed","2","yes","right","s","1926.77978452","1417.48614356","10","red","1"
"90","54","19","1517.14348724","1","1","0","10","0","right","2","in","Female","Right-handed","2","yes","right","d","956.047473322","1009.21891467","10","green","3"
"91","58","19","1458.86009219","1","1","0","11","2","right","2","in","Female","Right-handed","2","yes","right","s","801.790929319","833.694563839","10","green","0"
"92","61","19","1434.70485386","1","1","0","12","3","right","0","out","Female","Right-handed","2","yes","right","s","1288.34725338","1001.33673461","10","red","1"
"92","57","19","1427.64126727","1","0","0","13","2","right","1","out","Female","Right-handed","2","yes","right","d","949.811195858","1721.81808735","10","green","0"
"93","60","19","1415.58520945","1","1","0","14","0","left","2","in","Female","Right-handed","2","yes","left","s","1140.27503122","1353.32576877","10","red","1"
"93","62","19","1378.19660334","1","1","0","15","0","left","3","in","Female","Right-handed","2","yes","left","d","784.835438604","849.899584548","10","red","2"
"94","64","19","1367.70435338","1","1","0","16","1","right","1","in","Female","Right-handed","2","yes","right","d","1542.35537256","857.301335515","10","red","3"
"94","66","19","1346.28163137","1","1","0","17","1","left","0","out","Female","Right-handed","2","yes","left","d","891.207826953","1072.98288736","10","red","1"
"94","68","19","1318.748108","1","1","0","18","3","left","2","in","Female","Right-handed","2","yes","left","d","636.561808261","1009.72756656","10","green","1"
"95","70","19","1298.34621587","1","1","0","19","2","right","1","in","Female","Right-handed","2","yes","right","s","708.249012362","1113.17151832","10","red","0"
"95","71","19","1295.62990503","1","1","0","20","1","left","1","out","Female","Right-handed","2","yes","left","s","1448.87214621","1033.73523033","10","green","3"
"95","72","19","1273.9089933","1","1","0","21","3","left","0","in","Female","Right-handed","2","yes","left","d","746.253583174","889.286110596","10","red","3"
"100","100","19","1163.07087836","1","1","1","22","2","right","2","out","Female","Right-handed","2","no","right","d","788.692662007","1537.44909472","10","red","0"
"100","100","19","1109.89278221","1","1","1","23","1","left","3","out","Female","Right-handed","2","no","left","d","1304.24214396","809.187228155","10","red","2"
"100","100","19","1088.87745723","1","1","1","24","3","left","0","in","Female","Right-handed","2","no","left","d","1155.88705234","937.806562187","10","red","2"
"100","100","19","1025.75980277","1","1","1","25","2","right","0","out","Female","Right-handed","2","no","right","d","903.426697361","769.386981462","10","red","2"
"100","100","19","1025.79445589","1","1","1","26","0","left","0","out","Female","Right-handed","2","no","left","s","985.898540303","1065.96759637","10","green","1"
"100","83","19","1110.92855376","1","0","1","27","1","right","3","in","Female","Right-handed","2","no","right","d","1359.75158801","1713.44649822","10","red","1"
"100","71","19","1129.14124973","1","0","1","28","0","left","2","in","Female","Right-handed","2","no","left","s","1139.88279839","1336.95205266","10","red","1"
"100","75","19","1102.05107221","1","1","1","29","3","left","2","in","Female","Right-handed","2","no","left","d","663.360322458","1161.47933674","10","red","3"
"100","77","19","1099.21995663","1","1","1","30","1","right","2","out","Female","Right-handed","2","no","right","s","920.000859513","1233.14120446","10","green","1"
"100","80","19","1078.01844489","1","1","1","31","2","right","1","in","Female","Right-handed","2","no","right","s","908.848682797","865.560995572","10","red","2"
"100","81","19","1061.71534119","1","1","1","32","0","right","2","in","Female","Right-handed","2","no","right","d","788.266754243","1009.10185417","10","red","0"
"100","83","19","1039.3885706","1","1","1","33","3","left","2","in","Female","Right-handed","2","no","left","s","697.725434455","889.862753789","10","red","3"
"100","84","19","1015.34711162","1","1","1","34","2","left","2","out","Female","Right-handed","2","no","left","s","596.291395316","857.407812457","10","green","1"
"100","78","19","1002.03648604","1","0","1","35","0","left","2","out","Female","Right-handed","2","no","left","s","728.920291747","929.076415165","10","red","3"
"100","80","19","1001.73542447","1","1","1","36","2","right","3","out","Female","Right-handed","2","no","right","s","697.628258211","1297.4128669","10","green","2"
"100","81","19","993.606071719","1","1","1","37","0","right","3","in","Female","Right-handed","2","no","right","s","830.109305635","913.22225522","10","green","0"
"100","82","19","994.786270934","1","1","1","38","0","right","2","out","Female","Right-handed","2","no","right","d","1057.64924571","969.689671031","10","green","3"
"100","83","19","984.032850845","1","1","1","39","1","left","0","in","Female","Right-handed","2","no","left","d","729.149602026","873.299816615","10","green","3"
"100","84","19","972.494911371","1","1","1","40","3","right","2","out","Female","Right-handed","2","no","right","s","719.854678218","809.76932348","10","green","0"
"100","85","19","959.819322743","1","1","1","41","1","right","0","in","Female","Right-handed","2","no","right","s","942.444081967","495.522195632","10","red","1"
"100","85","19","946.213697082","1","1","1","42","2","left","3","in","Female","Right-handed","2","no","left","s","674.996456113","673.205911651","10","green","1"
"100","86","19","940.285460247","1","1","1","43","2","left","2","out","Female","Right-handed","2","no","left","s","925.761518592","705.823454818","10","red","1"
"100","86","19","927.043264749","1","1","1","44","2","right","2","in","Female","Right-handed","2","no","right","s","582.218479137","689.211448452","10","green","0"
"100","87","19","915.414740781","1","1","1","45","0","right","3","in","Female","Right-handed","2","no","right","s","751.003032027","544.914346999","10","green","1"
"100","84","19","909.874382867","1","0","1","46","1","left","3","out","Female","Right-handed","2","no","left","d","984.362642501","569.448943344","10","green","0"
"100","80","19","904.232934541","1","0","1","47","1","right","2","out","Female","Right-handed","2","no","right","s","853.323203058","673.070249765","10","red","1"
"100","81","19","917.673559136","1","1","1","48","2","left","1","in","Female","Right-handed","2","no","left","d","1588.67540761","945.584189585","10","green","2"
"100","78","19","922.404150365","1","0","1","49","1","right","1","out","Female","Right-handed","2","no","right","s","1219.16995452","881.090272562","10","red","2"
"100","79","19","920.104588269","1","1","1","50","3","left","3","in","Female","Right-handed","2","no","left","d","757.623524476","953.810174706","10","green","1"
"100","80","19","945.828140444","1","1","1","51","1","left","2","in","Female","Right-handed","2","no","left","d","606.408628993","2777.21367805","10","red","3"
"100","80","19","943.47294179","1","1","1","52","3","left","2","out","Female","Right-handed","2","no","left","d","760.88871043","984.745253919","10","red","1"
"100","81","19","936.547219797","1","1","1","53","3","left","0","out","Female","Right-handed","2","no","left","d","602.331396009","841.368280006","10","green","2"
"100","81","19","935.998742919","1","1","1","54","0","right","2","in","Female","Right-handed","2","no","right","s","908.058444295","928.836521334","10","green","1"
"100","79","19","940.500750451","1","0","1","55","2","left","1","out","Female","Right-handed","2","no","left","d","1128.71490671","1049.41909132","10","green","0"
"100","77","19","934.561260482","1","0","1","56","2","right","3","out","Female","Right-handed","2","no","right","s","600.098587385","865.138615659","10","red","2"
"100","75","19","932.580390269","1","0","1","57","0","right","2","out","Female","Right-handed","2","no","right","d","805.716464735","920.783400887","10","red","0"
"100","72","19","961.58309108","1","0","1","58","0","right","2","in","Female","Right-handed","2","no","right","None","1011.25705009","3000.10359052","10","green","1"
