"acc_1","acc_2","age","avg_rt","correct_1","correct_2","count_block_loop","count_trial_sequence","cue_position","detection","dis_position","dis_shape","gender","hand","high_loc","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position"
"100","0","19","2122.08848106","1","0","0","0","3","right","2","in","Female","Right-handed","0","yes","right","s","1348.92204926","2895.25491285","0","red","1"
"100","0","19","1510.66958281","1","0","0","1","0","right","0","out","Female","Right-handed","0","yes","right","s","1189.26917691","609.232192213","0","green","3"
"100","0","19","1844.64298047","1","0","0","2","0","right","0","out","Female","Right-handed","0","yes","right","s","2703.63682896","2321.54272259","0","red","2"
"100","25","19","1886.1292056","1","1","0","3","3","right","1","in","Female","Right-handed","0","yes","right","d","1347.1597276","2674.0160344","0","red","3"
"100","20","19","1680.93517543","1","0","0","4","1","left","0","in","Female","Right-handed","0","yes","left","s","942.711877888","777.606231595","0","red","1"
"100","16","19","1570.29573436","1","0","0","5","3","right","2","in","Female","Right-handed","0","yes","right","d","1505.05476827","529.142289754","0","red","0"
"100","28","19","1528.48484962","1","1","0","6","2","left","1","out","Female","Right-handed","0","yes","left","s","1497.64147161","1057.59761081","0","green","3"
"100","37","19","1472.88488127","1","1","0","7","3","left","0","out","Female","Right-handed","0","yes","left","s","1286.16191038","881.208295195","0","green","2"
"100","33","19","1412.9369804","1","0","0","8","0","right","2","in","Female","Right-handed","0","yes","right","s","792.871561227","1073.83598574","0","green","3"
"100","40","19","1350.58708242","1","1","0","9","1","left","1","in","Female","Right-handed","0","yes","left","d","1001.35726028","577.518740904","0","red","0"
"100","45","19","1295.35092578","1","1","0","10","2","left","3","in","Female","Right-handed","0","yes","left","d","644.042775507","841.935943216","0","green","0"
"100","41","19","1256.87851997","1","0","0","11","2","left","3","in","Female","Right-handed","0","yes","left","d","1057.68741064","609.67670137","0","red","2"
"100","46","19","1241.20706711","1","1","0","12","3","left","2","in","Female","Right-handed","0","yes","left","s","1129.21842718","977.080838448","0","green","3"
"100","42","19","1203.96001672","1","0","0","13","1","right","0","in","Female","Right-handed","0","yes","right","d","741.725426758","697.771296511","0","green","2"
"100","46","19","1165.34568979","1","1","0","14","3","right","0","in","Female","Right-handed","0","yes","right","s","576.375075929","673.11514968","0","green","2"
"100","50","19","1159.06273913","1","1","0","15","1","left","0","out","Female","Right-handed","0","yes","left","d","1495.86215213","633.774806401","0","green","3"
"100","47","19","1149.17709021","1","0","0","16","3","right","2","out","Female","Right-handed","0","yes","right","s","660.631690489","1321.38172432","0","red","1"
"100","50","19","1137.92246276","1","1","0","17","3","right","3","in","Female","Right-handed","0","yes","right","d","828.091695889","1065.0958966","0","green","1"
